N	2gram	Losev_Prob_4	Dialekti
1	не есть	12	54
2	т е	1	48
3	и не	28	27
4	а не	7	26
5	точки зрения	14	25
6	и т	4	24
7	и в	20	24
8	значит что	8	24
9	это значит	10	24
10	есть нечто	9	23
11	не только	24	23
12	т д	3	23
13	по себе	11	20
14	не может	5	19
15	не просто	16	18
16	ничего не	1	17
17	и есть	4	16
18	и что	2	15
19	что все	1	14
20	с точки	11	14
21	то что	15	14
22	в таком	6	14
23	таким образом	8	13
24	что он	8	13
25	вовсе не	21	13
26	может быть	9	13
27	и даже	9	13
28	в мифе	3	13
29	миф есть	5	12
30	что это	2	12
31	есть только	2	12
32	того что	1	12
33	но тогда	1	11
34	нечто существующее	1	11
35	не менее	10	11
36	не имеет	4	11
37	что же	1	11
38	таком случае	1	10
39	отнюдь не	10	10
40	тем не	10	10
41	только не	4	10
42	она есть	1	10
43	не существует	5	10
44	есть не	6	9
45	то это	3	9
46	что она	4	9
47	ни в	17	9
48	но и	14	9
49	нет ничего	3	9
50	в этом	9	8
51	и как	3	8
52	это есть	3	8
53	учение о	3	8
54	мир как	1	8
55	отличается от	4	8
56	так что	6	8
57	в виде	22	8
58	прежде всего	11	8
59	что мы	3	8
60	том что	12	8
61	если же	1	8
62	это и	4	7
63	в самом	2	7
64	как и	6	7
65	нет никакого	3	7
66	никогда не	1	7
67	как раз	4	7
68	потому что	15	7
69	что оно	1	7
70	ясно что	7	7
71	в виду	6	7
72	другими словами	3	7
73	только на	2	7
74	но что	1	7
75	даже и	13	7
76	и нет	1	7
77	что в	3	7
78	самом деле	3	6
79	д и	1	6
80	что иное	2	6
81	иное как	2	6
82	мифа и	2	6
83	то же	7	6
84	об этом	6	6
85	и с	7	6
86	вещей и	1	6
87	есть именно	2	6
88	превращается в	1	6
89	утверждать что	1	6
90	больше ничего	2	6
91	если бы	8	6
92	что и	3	6
93	и только	4	6
94	о том	5	6
95	история и	1	6
96	так как	5	6
97	не на	1	6
98	и все	8	6
99	все это	9	6
100	кроме того	4	6
101	но если	6	6
102	не что	2	6
103	есть то	1	6
104	сам по	6	5
105	вопрос о	1	5
106	что его	4	5
107	хотя и	5	5
108	и к	3	5
109	от чего	1	5
110	сущности и	1	5
111	само по	1	5
112	он не	2	5
113	по крайней	6	5
114	одно и	1	5
115	так и	10	5
116	было бы	14	5
117	в них	5	5
118	мы не	7	5
119	и тогда	2	5
120	в том	20	5
121	можно ли	3	5
122	в то	4	5
123	и притом	2	5
