N	3gram	Tiupa_Narr_1	Hudozhes
1	по отношению к	3	10
2	присутствия в мире	2	7
3	в отличие от	2	7
4	не сводится к	2	6
5	я в мире	1	6
6	то же время	4	6
7	в то же	4	6
8	более или менее	1	5
9	с другой стороны	1	5
10	той или иной	4	5
11	в том что	5	5
12	состоит в том	2	4
13	так и не	2	4
14	и того же	1	3
15	с точки зрения	1	3
16	кадров внутреннего зрения	1	3
17	одно и то	2	3
18	одного и того	1	3
19	по сути своей	1	3
20	и то же	2	3
21	в конечном счете	1	3
22	тем не менее	3	3
23	можно сказать что	2	3
24	в той или	1	2
25	и не могло	1	2
26	мы имеем дело	2	2
27	и в то	1	2
28	значении этого термина	1	2
29	в искусстве слова	1	2
30	войне и мире	2	2
31	до известной степени	1	2
32	в значительной степени	1	2
33	не могло быть	1	2
34	с одной стороны	1	2
35	в равной степени	2	2
36	а с другой	1	2
37	в свою очередь	2	2
38	для того чтобы	3	2
39	тем или иным	2	2
40	в войне и	2	2
41	в русской литературе	1	2
42	том числе и	1	2
43	по сути дела	1	2
44	в том числе	1	2
45	к тому что	1	2
46	читательского восприятия в	1	1
47	ее полные розовые	1	1
48	кадра входит лишь	1	1
49	самом начале этой	1	1
50	мягким взглядом очень	1	1
51	зрения читателя находится	1	1
52	состав такого кадра	1	1
53	раз в том	1	1
54	что иное как	1	1
55	место лишь в	1	1
56	не все что	1	1
57	вдруг заслоняется крупным	1	1
58	в е годы	1	1
59	времени в поле	1	1
60	входит в состав	1	1
61	или пожелает представить	1	1
62	в общеязыковом отношении	1	1
63	каждый малый отрезок	1	1
64	в хх веке	1	1
65	в кадры повествования	1	1
66	в рассказе душечка	1	1
67	готовом стабильно дифференцированном	1	1
68	восприятие определений таков	1	1
69	неизбежно принадлежит к	1	1
70	ощущаться завершенная и	1	1
71	даже самая тривиальная	1	1
72	души вдруг заслоняется	1	1
73	подобно тому как	3	1
74	слове писал бахтин	1	1
75	а не все	1	1
76	себя в комнате	1	1
77	точки зрения в	1	1
78	так и его	1	1
79	шею с темной	1	1
80	мягкую белую шею	1	1
81	розовые щеки на	1	1
82	может или пожелает	1	1
83	не было и	2	1
84	в конце предыдущего	1	1
85	задаваемый читателю ракурс	1	1
86	добродушная жалостливая барышня	1	1
87	писал в.ф асмус	1	1
88	повествования а читателем	1	1
89	том случае если	1	1
90	в зависимости от	2	1
91	текста так и	1	1
92	завершенная и строго	1	1
93	и мире толстого	1	1
94	не входит в	1	1
95	при этом что	1	1
96	бы то ни	1	1
97	восприятия в каждый	1	1
98	читаем это была	1	1
99	душечки постепенно углубляемая	1	1
100	вследствие того что	1	1
101	в самом общем	1	1
102	только то что	1	1
103	тривиальная в общеязыковом	1	1
104	из того что	1	1
105	лишь поименованное в	1	1
106	вести речь о	1	1
107	темной родинкой и	1	1
108	пожелает представить себе	1	1
109	малый отрезок времени	1	1
110	действия и составом	1	1
111	заключает в себе	2	1
112	деталями кадр внутреннего	1	1
113	перед нами не	2	1
114	точно так же	1	1
115	начало и конец	3	1
116	что может или	1	1
117	в готовом стабильно	1	1
118	начале этой цепочки	1	1
119	по крайней мере	1	1
120	из этих двух	2	1
121	пределах кадрового единства	1	1
122	с темной родинкой	1	1
123	именно в этом	1	1
124	очень здоровая порядок	1	1
125	в том случае	1	1
126	читателю ракурс видения	1	1
127	у себя в	1	1
128	щеки на мягкую	1	1
129	втором эпизоде в	1	1
130	кадры читательского восприятия	1	1
131	может быть и	1	1
132	в кадры читательского	1	1
133	друга местом временем	1	1
134	как раз в	2	1
135	полные розовые щеки	1	1
136	взглядом очень здоровая	1	1
137	едва ли не	1	1
138	в особенности в	1	1
139	кадрового единства фразы	1	1
140	в самом начале	1	1
141	все что может	1	1
142	содержит в себе	1	1
143	читателя находится или	1	1
144	в своего рода	2	1
145	что душевная характеристика	1	1
146	живет в готовом	1	1
147	и строго отграниченная	1	1
148	то ни было	1	1
149	текста в целом	1	1
150	крупным планом заключительного	1	1
151	на ее полные	1	1
152	может ощущаться завершенная	1	1
153	же время они	1	1
154	и потому что	1	1
155	стабильно дифференцированном и	1	1
156	в известном смысле	2	1
157	во втором случае	1	1
158	по большей части	3	1
159	в тексте а	1	1
160	насыщенный деталями кадр	1	1
161	оно живет в	1	1
162	и как бы	1	1
163	имеем дело с	2	1
164	при условии что	1	1
165	вводятся автором в	1	1
166	дамы с собачкой	2	1
167	деталей в пределах	1	1
168	такого кадра входит	1	1
169	от друга местом	1	1
170	тихая добродушная жалостливая	1	1
171	бахтин говорил о	1	1
172	в связи с	2	1
173	входит лишь поименованное	1	1
174	перерывом во времени	1	1
175	родинкой и т.д	1	1
176	еще и потому	1	1
177	один отдельный кадр	1	1
178	автором в кадры	1	1
179	но в контексте	1	1
180	во втором эпизоде	2	1
181	здоровая порядок фокусирующих	1	1
182	барышня с кротким	1	1
183	глядя на ее	1	1
184	писал бахтин может	1	1
185	находится или движется	1	1
186	то есть от	1	1
187	движется один отдельный	1	1
188	было и не	1	1
189	казалось бы место	1	1
190	лишь в самом	1	1
191	переносом в пространстве	1	1
192	фразы устанавливает задаваемый	1	1
193	жизни то есть	1	1
194	строго отграниченная система	1	1
195	поэтому вслед за	1	1
196	текста но и	1	1
197	стремится к однозначности	1	1
198	в частности в	1	1
199	дифференцированном и оцененном	1	1
200	однако все они	1	1
201	это была тихая	1	1
202	в тексте не	1	1
203	отрезок времени в	1	1
204	определений таков что	1	1
205	последовательно вводятся автором	1	1
206	состоит как раз	1	1
207	по себе а	1	1
208	обратим внимание на	1	1
209	случае мы имеем	1	1
210	например так и	1	1
211	оказывается всего лишь	1	1
212	формах косвенной речи	1	1
213	имея в виду	1	1
214	характеристика душечки постепенно	1	1
215	кадры повествования а	1	1
216	нем звучит один	1	1
217	самая тривиальная в	1	1
218	бы место лишь	1	1
219	о том что	2	1
220	в пределах кадрового	1	1
221	и тем самым	4	1
222	поименованное в тексте	1	1
223	и в самом	1	1
224	смерти чиновника или	1	1
225	подхваченная и усиленная	1	1
226	кротким мягким взглядом	1	1
227	или движется один	1	1
228	устанавливает задаваемый читателю	1	1
229	собственно говоря и	1	1
230	душевная характеристика душечки	1	1
231	во времени и	6	1
232	жалостливая барышня с	1	1
233	поле зрения читателя	1	1
234	отграниченная система смыслов	1	1
235	между тем это	1	1
236	речь идет о	3	1
237	тексте а не	1	1
238	в ходе чтения	1	1
239	таков что душевная	1	1
240	бахтин может ощущаться	1	1
241	на мягкую белую	1	1
242	друг от друга	1	1
243	и не происходит	1	1
244	в этих случаях	1	1
245	в смерти чиновника	1	1
246	речи хотя и	1	1
247	в слове писал	1	1
248	к одному из	1	1
249	была тихая добродушная	1	1
250	местом временем действия	1	1
251	и оцененном мире	1	1
252	в поле зрения	1	1
253	звучит один голос	1	1
254	а в то	1	1
255	белую шею с	1	1
256	с кротким мягким	1	1
257	заслоняется крупным планом	1	1
258	по тем или	1	1
259	в соответствии с	4	1
260	ракурс видения в	1	1
261	не может быть	4	1
262	кадр внутреннего зрения	1	1
263	единства фразы устанавливает	1	1
264	как и в	1	1
265	при всей своей	1	1
266	и составом участников	1	1
267	к тому же	5	1
268	в нем звучит	1	1
269	с легкой руки	1	1
270	в каждый малый	1	1
271	временем действия и	1	1
272	в рамках одного	1	1
