N	2gram	Propp_Isto_1	FransuaR
1	и в	28	56
2	в его	5	18
3	таким образом	8	17
4	все эти	4	15
5	в этом	8	14
6	в том	9	13
7	так и	9	13
8	он был	1	12
9	в то	3	12
10	и его	3	12
11	то же	12	11
12	в них	1	11
13	в этих	7	11
14	как бы	2	11
15	мы уже	1	10
16	еще не	7	10
17	в эпоху	2	10
18	эпохи в	1	9
19	и не	9	9
20	только в	11	9
21	но и	10	9
22	во всех	2	8
23	не только	12	8
24	в нем	2	8
25	и с	4	8
26	и их	3	8
27	и даже	4	8
28	до сих	5	8
29	и др	7	8
30	сих пор	5	8
31	все это	4	8
32	том что	7	8
33	и на	4	7
34	в большинстве	4	7
35	как мы	3	7
36	у него	1	7
37	в частности	2	7
38	в ее	2	6
39	в этой	6	6
40	но в	8	6
41	вовсе не	2	6
42	мы видим	11	6
43	связи с	4	6
44	большинстве случаев	4	6
45	прежде всего	10	6
46	и все	1	6
47	потому что	4	6
48	одним из	2	5
49	но не	5	5
50	в пределах	4	5
51	он не	2	5
52	так сказать	1	5
53	мы видели	2	5
54	во время	3	5
55	в отношении	1	5
56	своего рода	1	5
57	никогда не	14	5
58	в области	2	5
59	говорили что	1	5
60	один из	4	5
61	ни с	1	5
62	не было	1	5
63	как и	4	5
64	в результате	1	5
65	что в	12	5
66	и другие	4	5
67	они не	4	5
68	ту же	1	4
69	например в	5	4
70	и потому	2	4
71	но по	1	4
72	в ней	7	4
73	и к	1	4
74	в которой	1	4
75	что это	8	4
76	в себе	2	4
77	при этом	3	4
78	их в	5	4
79	и ее	1	4
80	и более	1	4
81	даже в	4	4
82	одна из	2	4
83	того чтобы	1	4
84	по своей	2	4
85	во всем	3	4
86	и несколько	1	4
87	образы и	1	4
88	в совершенно	1	4
89	времени и	1	4
90	о том	9	4
91	в ту	2	4
92	с одной	4	4
93	в качестве	5	4
94	конечно не	2	4
95	так как	6	4
96	в особенности	2	4
97	в основе	4	4
98	в свете	2	4
99	в году	1	3
100	в их	3	3
101	меньшей степени	1	3
102	на них	2	3
103	время в	1	3
104	не просто	3	3
105	связи и	2	3
106	в своем	5	3
107	перед нами	3	3
108	кроме того	1	3
109	сливаются в	1	3
