N	2gram	Vygotskiy__1	Hudozhes
1	в качестве	9	19
2	состоит в	1	16
3	и не	9	16
4	не только	16	15
5	и в	23	15
6	в том	24	15
7	может быть	14	13
8	в частности	2	13
9	при этом	4	12
10	и его	6	12
11	а в	2	12
12	но не	4	11
13	в этом	17	11
14	в себе	6	11
15	то же	8	10
16	по отношению	7	10
17	представляет собой	11	10
18	как бы	11	10
19	так и	5	10
20	а не	3	10
21	отношению к	7	10
22	но и	14	10
23	такого рода	1	9
24	точки зрения	26	9
25	в его	14	9
26	отличие от	1	7
27	но в	5	7
28	в принципе	1	7
29	внутренней речи	9	7
30	в отличие	1	7
31	в то	7	7
32	или иной	1	7
33	с другой	10	7
34	с его	4	6
35	том что	21	6
36	не в	4	6
37	в основе	8	6
38	же время	2	6
39	по своей	5	6
40	в ее	2	6
41	приводит к	4	6
42	не может	12	6
43	что в	14	6
44	в их	3	5
45	в самом	7	5
46	то что	17	5
47	ни в	4	5
48	тем самым	5	5
49	могут быть	3	5
50	той или	1	5
51	с ее	1	5
52	можно сказать	5	5
53	а также	1	5
54	того что	15	5
55	только в	6	5
56	уже не	2	5
57	между ними	2	5
58	другой стороны	9	5
59	в нем	1	5
60	отношения к	3	4
61	и то	3	4
62	говорить о	2	4
63	жизни как	1	4
64	еще не	1	4
65	как к	1	4
66	хотя и	2	4
67	сознания в	2	4
68	и как	5	4
69	он не	5	4
70	в другом	7	4
71	самим собой	1	4
72	и тем	6	4
73	в слове	2	4
74	в этих	2	4
75	в ходе	8	4
76	в своей	4	4
77	не столько	4	4
78	говоря словами	3	4
79	и т.д	5	4
80	между тем	9	4
81	в форме	1	4
82	для него	2	4
83	со стороны	1	4
84	прежде всего	10	4
85	как это	2	4
86	например в	1	4
87	к тому	4	4
88	сказать что	11	4
89	речи и	28	4
90	значении этого	1	3
91	и ее	7	3
92	в целом	20	3
93	что можно	1	3
94	в виду	1	3
95	и читателей	1	3
96	конечном счете	1	3
97	как говорит	2	3
98	как уже	7	3
99	и к	4	3
100	в противоположность	2	3
101	в которой	3	3
102	он должен	2	3
103	одно и	2	3
104	лишь в	6	3
105	это не	1	3
106	этом смысле	1	3
107	к области	1	3
108	в единое	2	3
109	как и	14	3
110	иначе говоря	2	3
111	с точки	18	3
112	все прочие	2	3
113	тем не	1	3
114	их в	4	3
115	автора и	1	3
116	в отношении	10	3
117	не менее	1	3
118	как раз	4	3
119	потому что	6	3
