N	3gram	Bakhtin_Fr_1	Istorich
1	до сих пор	4	6
2	мы имеем в	1	5
3	мы видим что	1	5
4	в том что	6	5
5	но все же	2	4
6	не только в	1	4
7	в связи с	1	4
8	по отношению к	1	3
9	с одной стороны	2	3
10	и может быть	1	2
11	потому что он	1	2
12	они никогда не	1	2
13	на самом деле	2	2
14	но и в	2	2
15	во всех этих	2	2
16	и ничего не	1	2
17	с другой стороны	1	2
18	не может быть	1	2
19	к тому же	1	2
20	бросается в глаза	1	1
21	до наших дней	1	1
22	и связанные с	1	1
23	говорит об этом	1	1
24	в ней и	1	1
25	и так сказать	1	1
26	друг от друга	1	1
27	связанные с ними	1	1
28	и не только	1	1
29	главным образом в	1	1
30	в отличие от	4	1
31	резко бросается в	1	1
32	достаточно полно и	1	1
33	или еще более	1	1
34	но это не	1	1
35	и здесь мы	1	1
36	в это время	2	1
37	не подлежит никакому	1	1
38	до конца и	1	1
39	подлежит никакому сомнению	1	1
40	ни к какому	2	1
41	в сущности это	1	1
42	в себя и	1	1
43	все же несколько	1	1
44	то что было	1	1
45	и др все	1	1
46	из них не	1	1
47	чтобы освободиться от	1	1
48	был связан с	1	1
49	так например в	1	1
50	и пр в	1	1
51	все это только	1	1
52	вовсе не в	2	1
53	один из них	1	1
54	и прежде всего	3	1
55	и многое другое	1	1
56	это как бы	1	1
57	смерти и рождения	1	1
58	друг с другом	1	1
59	и в нем	1	1
60	том что он	1	1
61	на этой стадии	1	1
62	именно эта сторона	1	1
63	вне связи с	1	1
