N	3gram	Losev_Prob_5	Problemy
1	с точки зрения	8	9
2	до сих пор	2	8
3	не может быть	2	8
4	в большинстве случаев	1	8
5	по отношению к	2	5
6	то же время	1	5
7	в то же	1	5
8	в самом деле	1	4
9	в том числе	2	4
10	то есть в	1	4
11	как раз и	1	3
12	как мы увидим	1	3
13	том числе и	1	3
14	сам по себе	1	3
15	с другой стороны	5	3
16	хотя и не	1	2
17	дело в том	2	2
18	и до сих	1	2
19	в этом смысле	3	2
20	мы находим в	2	2
21	но и в	2	2
22	можно было бы	1	2
23	в том что	8	2
24	но в то	1	2
25	друг на друга	1	2
26	о том что	9	2
27	можно сказать что	3	2
28	той или иной	1	2
29	сама по себе	1	2
30	в себе самом	1	2
31	и не в	2	2
32	бы ни были	1	1
33	и в конце	1	1
34	как то что	1	1
35	а вовсе не	1	1
36	образом как бы	1	1
37	то есть это	1	1
38	одним и тем	1	1
39	также и в	2	1
40	том что он	2	1
41	людей и их	3	1
42	каковы бы ни	1	1
43	не было и	1	1
44	только еще одного	1	1
45	таким образом как	1	1
46	между тем как	1	1
47	в драматическом диалоге	1	1
48	к другому и	1	1
49	в данном случае	2	1
50	не в его	1	1
51	и тем же	1	1
52	здесь вовсе не	1	1
53	с одной стороны	3	1
54	в конце концов	6	1
55	не входит в	1	1
56	до некоторой степени	4	1
57	так или иначе	1	1
58	смотрит и на	1	1
59	в нем не	1	1
60	все же не	3	1
61	в связи с	7	1
62	к тому же	1	1
63	во всяком случае	2	1
64	перед тем как	1	1
65	себе самом и	1	1
66	здесь перед нами	1	1
67	связи с теми	1	1
68	здесь таким образом	1	1
69	в этом произведении	1	1
70	то есть из	1	1
71	так и в	1	1
72	и вместе с	1	1
73	и он сам	1	1
74	с самого начала	1	1
75	не только в	1	1
76	мы находим и	2	1
77	но все же	2	1
78	и к своему	1	1
79	после того как	3	1
80	никак не может	2	1
81	не приходит в	1	1
82	а именно в	3	1
83	и для всякого	1	1
