N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	12	9
2	в то же	12	9
3	для того чтобы	1	6
4	в том что	1	6
5	в этом отношении	1	5
6	но в то	3	5
7	на самом деле	10	4
8	как мы видели	2	4
9	до сих пор	1	3
10	в нем не	1	3
11	и прежде всего	4	3
12	точки зрения на	1	2
13	в чем же	1	2
14	как и во	1	2
15	сих пор еще	1	2
16	с точки зрения	4	2
17	в отличие от	2	2
18	но в общем	2	2
19	и не в	3	2
20	в данном случае	1	2
21	мы уже говорили	3	2
22	не может быть	6	2
23	что он знает	1	2
24	можно сказать что	1	2
25	как бы в	1	2
26	в большинстве случаев	2	2
27	в сущности не	2	2
28	друг с другом	2	2
29	к тому же	2	2
30	не только для	1	2
31	и того же	1	1
32	хотя и не	1	1
33	этом отношении очень	1	1
34	что с ним	1	1
35	в той или	2	1
36	дело идет в	1	1
37	в самом построении	1	1
38	и в своей	1	1
39	все это уже	1	1
40	со всею отчетливостью	1	1
41	потому что в	1	1
42	уже знакомые нам	1	1
43	даже там где	1	1
44	по отношению к	5	1
45	на котором мы	1	1
46	в самом деле	3	1
47	но на самом	4	1
48	и до конца	1	1
49	так же необходимо	1	1
50	же время он	1	1
51	как раз и	2	1
52	и для других	1	1
53	и любовь к	1	1
54	внешнюю и внутреннюю	1	1
55	как и все	2	1
56	что он должен	1	1
57	и в то	5	1
58	что он не	1	1
59	в слова и	1	1
60	в строгом смысле	1	1
61	здесь и там	1	1
62	оставаясь в пределах	1	1
63	он и не	2	1
64	слова и мысли	1	1
65	на самом же	1	1
66	то что в	1	1
67	никак не мог	1	1
68	на этом моменте	1	1
69	он не может	3	1
70	это вовсе не	1	1
71	он ни был	3	1
72	что дело идет	1	1
73	благодаря этому его	1	1
74	мы видели что	1	1
75	вместе с тем	2	1
76	может быть и	1	1
77	уже говорили что	2	1
78	в значительной степени	1	1
79	в этом выражении	1	1
80	как мы сказали	1	1
81	но как мы	1	1
82	там где он	2	1
83	возвращает нас к	1	1
84	быть и речи	1	1
85	собою и с	1	1
86	одна очень существенная	1	1
87	или иной форме	1	1
88	обязательный момент во	1	1
89	это конечно не	1	1
90	но и с	1	1
91	в его целом	2	1
92	в нем есть	1	1
93	самом же деле	1	1
94	независимо от их	1	1
95	в общем не	1	1
96	например очень часто	1	1
97	по ту сторону	2	1
98	есть еще одна	1	1
99	еще одна очень	1	1
100	вообще не знает	1	1
101	конечно не случайно	1	1
102	так и в	2	1
103	как и в	1	1
104	как на других	1	1
105	в свою очередь	1	1
106	о том что	2	1
107	и в самом	3	1
108	о мире и	2	1
109	той или иной	2	1
110	но и не	1	1
111	одного и того	1	1
112	бы он ни	3	1
113	как мы уже	1	1
114	вполне понятно что	2	1
115	тем не менее	2	1
116	что и в	1	1
117	именно потому что	2	1
118	и только в	1	1
