N	2gram	Losev_Dial_3	FransuaR
1	и в	24	45
2	то есть	1	25
3	и не	27	15
4	в этом	8	14
5	но в	2	14
6	не только	23	14
7	во всех	1	13
8	и его	5	13
9	в его	2	13
10	как бы	3	12
11	во время	1	12
12	что в	7	12
13	то же	6	11
14	в своем	3	11
15	в то	5	11
16	право на	1	10
17	в нем	3	10
18	и с	6	10
19	как и	7	10
20	в том	5	10
21	но и	9	10
22	прежде всего	8	10
23	же время	3	9
24	в ней	2	8
25	таким образом	13	8
26	в самой	1	8
27	как мы	2	8
28	мира и	3	8
29	жизни и	5	8
30	вовсе не	13	8
31	так же	4	8
32	также и	2	7
33	он был	1	7
34	с его	2	7
35	том что	8	7
36	не в	3	7
37	потому что	7	7
38	что и	6	7
39	на мир	1	7
40	и все	6	7
41	все это	6	7
42	здесь не	1	6
43	он не	5	6
44	всех этих	1	6
45	весь мир	1	6
46	в них	5	6
47	связи с	1	6
48	так и	5	6
49	что он	13	6
50	так как	6	6
51	для того	3	6
52	например в	2	5
53	самом деле	6	5
54	на самом	1	5
55	это и	7	5
56	с ее	1	5
57	и на	3	5
58	хотя и	5	5
59	и как	8	5
60	и к	5	5
61	в себя	1	5
62	и у	2	5
63	все эти	3	5
64	на этом	2	5
65	его в	1	5
66	с ним	1	5
67	этом отношении	1	5
68	одной из	1	5
69	со всеми	2	5
70	как раз	7	5
71	в связи	1	5
72	не может	19	5
73	но это	5	5
74	на части	1	5
75	есть и	12	5
76	же как	2	4
77	мы уже	3	4
78	той же	3	4
79	его не	2	4
80	мы не	5	4
81	и о	3	4
82	в сущности	10	4
83	колокольный звон	1	4
84	но не	2	4
85	в общем	1	4
86	перед нами	3	4
87	кроме того	6	4
88	в самом	7	4
89	тому же	2	4
90	по своему	1	4
91	об этом	6	4
92	это было	3	4
93	между собою	1	4
94	не мог	1	4
95	точки зрения	25	4
96	в их	2	4
97	в основе	3	4
98	у него	2	4
99	и это	4	4
100	ничего не	17	4
101	и здесь	2	4
102	о том	6	4
103	и во	2	4
104	только в	5	4
105	с этим	3	4
106	мы находим	1	4
107	и даже	13	4
108	здесь в	1	4
109	сказать что	4	4
110	а не	26	4
111	его как	3	4
112	чем же	1	4
113	как это	5	4
114	и от	3	4
115	бы в	2	4
116	а в	2	4
117	как на	5	4
118	такой же	1	4
119	в приведенном	1	3
120	ведь и	1	3
121	но она	3	3
122	и он	2	3
123	из этих	2	3
124	в одной	3	3
125	выйти из	1	3
126	но его	3	3
127	но на	2	3
128	вообще не	2	3
129	что она	9	3
130	и вот	2	3
131	связанных с	1	3
132	тела в	1	3
133	ни в	9	3
134	основные моменты	1	3
135	он и	3	3
136	до сих	1	3
137	нисколько не	1	3
138	от его	2	3
139	не менее	11	3
140	мир и	3	3
141	свобода и	1	3
142	но они	2	3
143	не имеет	11	3
144	что на	1	3
145	тела и	1	3
146	от того	4	3
147	от их	1	3
148	с полной	3	3
