N	2gram	Voloshinov_1	Literetu
1	не только	4	24
2	при этом	6	19
3	в качестве	1	17
4	но и	3	17
5	в том	6	16
6	а не	5	16
7	в частности	1	15
8	том что	5	14
9	может быть	14	13
10	и не	10	12
11	в этом	4	12
12	в своем	2	11
13	прежде всего	8	11
14	в русской	1	10
15	то что	5	10
16	в целом	1	8
17	не в	4	8
18	и в	12	8
19	только в	6	8
20	как это	2	8
21	я и	1	7
22	как бы	13	7
23	в себе	3	7
24	не менее	3	7
25	в его	2	7
26	уже не	4	7
27	то есть	1	6
28	как и	5	6
29	точки зрения	14	6
30	того что	3	6
31	связи с	1	6
32	в жизни	5	6
33	себя в	1	6
34	то же	5	5
35	как в	5	5
36	в то	2	5
37	искусства и	2	5
38	же время	1	5
39	в конечном	1	5
40	русской литературе	1	5
41	уже в	2	5
42	не может	16	5
43	в данном	2	5
44	с этой	2	5
45	с его	2	5
46	в своей	3	4
47	еще не	3	4
48	столь же	1	4
49	но не	2	4
50	конечном счете	1	4
51	в художественном	3	4
52	все же	4	4
53	по преимуществу	1	4
54	перестает быть	2	4
55	не как	1	4
56	для этого	1	4
57	и его	13	4
58	данном случае	2	4
59	никогда не	5	4
60	так и	4	4
61	в формах	2	4
62	и тем	1	4
63	друг друга	1	4
64	и т.п	1	4
65	это не	2	4
66	культуры в	1	4
67	например в	1	3
68	тем же	1	3
69	исходит из	1	3
70	по отношению	11	3
71	в самом	4	3
72	бы не	2	3
73	таким образом	12	3
74	его в	4	3
75	в душе	2	3
76	далеко не	1	3
77	несмотря на	1	3
78	художественного творчества	3	3
79	но в	5	3
80	том же	1	3
81	дело в	4	3
82	в основе	1	3
83	не должен	1	3
84	в области	1	3
85	в виду	5	3
86	в пределах	3	3
87	по аналогии	1	3
88	сводится к	1	3
89	нуждается в	3	3
90	по своей	1	3
91	автор герой	1	3
92	и прежде	1	3
93	одно из	1	3
94	у него	1	3
95	с другой	4	3
96	и др	5	3
97	не было	1	3
98	да и	3	3
99	этой точки	3	3
100	аналогии с	1	3
101	жизни и	4	3
102	что в	2	3
103	во всяком	1	3
104	чтобы не	1	2
105	не остается	2	2
106	и то	2	2
107	самом деле	3	2
108	отношения между	1	2
109	из его	1	2
110	должна быть	5	2
111	та же	1	2
112	на себя	1	2
113	к общему	1	2
114	то он	1	2
115	относится к	2	2
116	отнюдь не	5	2
117	общего с	2	2
118	следующим образом	1	2
119	только то	1	2
120	все эти	3	2
121	тому же	2	2
122	во многих	1	2
123	в нем	6	2
124	героя с	1	2
125	окружающей его	1	2
126	не к	3	2
127	нашего времени	1	2
128	подобно тому	1	2
129	общей для	2	2
130	на этом	1	2
131	произведения с	1	2
132	для нее	1	2
133	было бы	1	2
134	для них	1	2
135	на второй	1	2
136	в слове	1	2
137	и того	1	2
138	всяком случае	1	2
139	с точки	2	2
140	мы в	2	2
141	что я	1	2
142	тем не	3	2
143	на один	2	2
144	своего героя	1	2
145	виду не	1	2
146	и является	4	2
147	как будто	1	2
148	этом отношении	1	2
149	могут быть	2	2
150	и вполне	2	2
151	к тому	1	2
152	искусства как	1	2
153	в себя	2	2
154	но при	1	2
155	сказано в	1	2
156	ту же	1	2
157	в другом	1	2
158	о том	3	2
159	с одной	2	2
160	между тем	3	2
161	и только	1	2
162	хотя бы	5	2
163	только на	3	2
164	что не	4	2
165	так называемый	1	2
166	что для	1	2
167	для него	3	2
168	себе в	1	2
169	одной стороны	2	2
170	за пределы	4	2
171	не на	1	2
172	все более	1	2
173	нет ничего	2	2
174	если оно	1	2
175	тому как	1	2
176	художественное произведение	3	2
177	можно было	1	2
178	это уже	1	2
179	не является	1	2
180	это как	3	2
181	особого рода	1	2
182	тем более	1	2
183	все они	2	2
184	не есть	2	2
185	отношению к	11	2
186	на это	2	2
187	в искусстве	1	2
188	стороны к	1	1
189	же как	1	1
190	с жизнью	1	1
191	на самом	4	1
192	показать что	1	1
193	проникает в	1	1
194	не поддающегося	1	1
195	каком отношении	2	1
196	определяется в	1	1
197	ни были	1	1
198	и подобные	2	1
199	мы не	3	1
200	художественного произведения	7	1
201	зависимости от	4	1
202	и он	1	1
203	произведение и	2	1
204	издательского дела	1	1
205	бы то	3	1
206	в чем	2	1
207	тем как	2	1
208	к которой	1	1
209	сознания не	1	1
210	отношение к	4	1
211	что они	1	1
212	один и	1	1
213	он или	1	1
214	природы это	1	1
215	в одной	1	1
216	и закрепленные	1	1
217	как к	3	1
218	в различные	1	1
219	более и	1	1
220	предметы и	1	1
221	перед нами	1	1
222	мы можем	2	1
223	как уже	2	1
224	лишь отраженные	1	1
225	и художественного	1	1
226	словесном материале	1	1
227	что осталось	1	1
228	имеет в	3	1
229	то в	1	1
230	себе как	1	1
231	художественного события	4	1
232	в нашем	11	1
233	если мы	1	1
234	в поэтике	1	1
235	и последовательное	1	1
236	он не	2	1
237	едва ли	2	1
238	к одному	1	1
239	и вот	1	1
240	почти исключительно	2	1
241	теории искусства	1	1
242	и более	3	1
243	в зависимости	2	1
244	какой бы	1	1
245	и по	3	1
246	художественное творчество	1	1
247	или иных	1	1
248	не бывает	1	1
249	не должно	1	1
250	но все	2	1
251	значительной степени	1	1
252	бы они	1	1
253	то ни	3	1
254	к кому-то	1	1
255	другой все	1	1
256	и с	3	1
257	материала и	4	1
258	искусства в	1	1
259	может стать	2	1
260	и мы	1	1
261	в воспринимающем	1	1
262	в них	3	1
263	в ее	1	1
264	мы имеем	2	1
265	не всегда	1	1
266	и уже	3	1
267	должно быть	1	1
268	и некоторые	1	1
269	такой же	2	1
270	автора и	2	1
271	со всей	1	1
272	в этих	2	1
273	о ком	2	1
274	места в	1	1
275	в романтизме	1	1
276	это делает	1	1
277	в отношении	2	1
278	к предмету	5	1
279	в условиях	2	1
280	события со	1	1
281	однако он	1	1
282	по крайней	1	1
283	если бы	9	1
284	ни было	4	1
285	и общества	1	1
286	высшую степень	1	1
287	того кто	1	1
288	бы но	1	1
289	вовсе не	1	1
290	и тому	1	1
291	между людьми	1	1
292	закрепленные в	1	1
293	она не	2	1
294	как о	1	1
295	самого начала	1	1
296	тогда когда	2	1
297	только из	1	1
298	на него	2	1
299	не нуждается	1	1
300	это мы	1	1
301	имеем дело	1	1
302	отраженные и	1	1
303	поэт и	1	1
304	другой стороны	2	1
305	тех или	1	1
306	для нас	7	1
307	с автором	3	1
308	уже и	1	1
309	социальной структурой	1	1
310	в каком	3	1
311	стиля как	1	1
312	в стиле	1	1
313	в момент	2	1
314	все то	1	1
315	имеет место	2	1
316	одним и	1	1
317	ничего общего	1	1
318	что современная	1	1
319	как мы	1	1
320	свою очередь	1	1
321	мы никогда	2	1
322	в произведении	1	1
323	с самого	1	1
324	не те	1	1
325	три существенных	1	1
326	в словах	1	1
327	и здесь	2	1
328	возможна только	2	1
329	ценности и	1	1
330	и что	2	1
331	в материале	2	1
332	можно сказать	5	1
333	и который	1	1
334	как форма	2	1
335	в значительной	1	1
336	вне человеческого	1	1
337	становится лишь	1	1
338	на основе	1	1
339	все в	1	1
340	автора на	1	1
341	к нему	4	1
342	во всех	1	1
343	и во	1	1
344	крайней мере	1	1
345	непосредственно в	1	1
346	герой нашего	1	1
347	событии художественного	1	1
348	второй план	1	1
349	в литературе	4	1
350	автора героя	1	1
351	тот же	1	1
352	людьми лишь	1	1
