N	3gram	Bakhtin_Fr_5	Istorich
1	во всех этих	1	6
2	о том что	1	5
3	так же как	4	4
4	тем не менее	1	4
5	в том что	6	4
6	то что в	1	3
7	мы видим что	2	3
8	не может быть	2	3
9	в данном случае	2	3
10	даже там где	1	2
11	в одной из	2	2
12	после того как	1	2
13	но это не	1	2
14	до сих пор	3	2
15	так как он	1	2
16	так и в	1	2
17	есть еще одна	1	2
18	мы не можем	1	2
19	в то время	2	2
20	характерно что в	2	2
21	как и в	1	2
22	что и в	1	2
23	о том как	2	1
24	хотя и не	1	1
25	видели какую роль	1	1
26	мы видим таким	1	1
27	с точки зрения	2	1
28	по отношению к	1	1
29	в самом деле	1	1
30	он не только	2	1
31	же как и	2	1
32	то же самое	2	1
33	он не может	1	1
34	в другом месте	2	1
35	что он не	1	1
36	и та же	1	1
37	независимо от того	1	1
38	прямо или косвенно	1	1
39	но он не	1	1
40	в большинстве случаев	2	1
41	совершенно так же	2	1
42	можно было бы	2	1
43	своего отца и	1	1
44	как мы уже	1	1
45	дает право на	2	1
46	и не в	2	1
47	вместе с тем	1	1
48	в предыдущей главе	1	1
49	все это в	1	1
50	и что в	1	1
51	в самом начале	1	1
52	там где он	1	1
53	нами в предыдущей	1	1
54	в связи с	5	1
55	одна и та	1	1
56	по существу эта	1	1
57	здесь перед нами	2	1
58	им в своем	1	1
59	а именно в	1	1
60	а не его	1	1
61	мы видели какую	2	1
62	не имеет значения	1	1
63	только во время	1	1
64	видим таким образом	1	1
65	в главе о	1	1
66	какую роль играет	1	1
67	не по существу	1	1
68	конечно не в	1	1
69	как мы видели	4	1
70	мы видели что	1	1
