N	2gram	Propp_Isto_6	Komedia
1	и в	26	22
2	по адресу	1	14
3	т е	22	13
4	том что	10	12
5	но и	9	11
6	в том	12	11
7	не только	10	10
8	в то	5	10
9	и т	10	9
10	как и	5	9
11	может быть	11	9
12	таким образом	12	8
13	должны были	2	8
14	о том	7	8
15	и его	7	8
16	в одном	3	8
17	и не	10	8
18	в этой	2	7
19	и других	3	7
20	то же	5	6
21	и по	4	6
22	не в	3	6
23	ни в	2	6
24	одного из	1	6
25	что он	9	6
26	к тому	2	6
27	а в	3	6
28	что в	12	6
29	в истории	1	5
30	как в	6	5
31	то время	3	5
32	на его	4	5
33	при этом	3	5
34	потому что	13	5
35	со своим	1	5
36	так и	5	5
37	еще в	3	5
38	и даже	1	5
39	между тем	1	5
40	один из	3	5
41	уже в	1	5
42	в его	5	5
43	прежде всего	4	5
44	о которых	1	5
45	с другой	10	5
46	все это	1	5
47	другой стороны	8	5
48	из его	2	4
49	время как	3	4
50	что они	2	4
51	но в	7	4
52	в греции	6	4
53	в нем	8	4
54	т д	8	4
55	и вот	3	4
56	в другом	1	4
57	известно что	2	4
58	несмотря на	1	4
59	точки зрения	1	4
60	в котором	1	4
61	так как	18	4
62	как мы	4	4
63	на него	2	4
64	так в	6	4
65	ясно что	1	4
66	а также	4	4
67	что и	4	4
68	в качестве	3	4
69	мы можем	7	4
70	тем что	5	4
71	именно в	1	4
72	же в	1	4
73	к этому	3	4
74	речь идет	1	3
75	же как	3	3
76	в тех	3	3
77	идет о	1	3
78	мы не	6	3
79	и о	1	3
80	и на	12	3
81	как правило	1	3
82	с одной	7	3
83	в этом	12	3
84	все же	8	3
85	хотя и	1	3
86	и как	2	3
87	в целом	1	3
88	по имени	1	3
89	на то	2	3
90	главным образом	3	3
91	он не	2	3
92	здесь мы	4	3
93	и с	6	3
94	его в	5	3
95	чаще всего	5	3
96	в них	3	3
97	и ее	3	3
98	вопрос о	3	3
99	не менее	1	3
100	однако в	2	3
101	из числа	1	3
102	даже в	2	3
103	по отношению	2	3
104	того как	3	3
105	к этим	1	3
106	казалось бы	1	3
107	ничего не	2	3
108	на землю	4	3
109	за исключением	1	3
110	у нас	5	3
111	могут быть	3	3
112	и сам	2	3
113	на море	1	3
114	после того	2	3
115	там же	3	3
116	по содержанию	1	3
117	в частности	3	3
118	в образе	10	3
119	одной из	1	3
120	только в	5	3
121	в виде	6	3
122	отношение к	1	3
123	у него	7	3
124	в свои	2	3
125	после смерти	2	3
126	так же	2	3
127	как это	5	3
128	их к	1	3
129	одной стороны	7	3
130	не удалось	1	3
131	в более	6	3
132	отношению к	2	3
133	того же	2	2
134	тех же	1	2
135	здесь и	2	2
136	ту же	2	2
137	почти всегда	3	2
138	в большом	1	2
139	большей частью	2	2
140	он был	2	2
141	отличие от	1	2
142	относится к	2	2
143	наряду с	3	2
144	независимо от	3	2
145	что касается	2	2
146	полагают что	1	2
147	в противоположность	1	2
148	этой цели	1	2
149	и хотя	2	2
150	меньшей мере	1	2
151	раз в	1	2
152	в себе	3	2
153	в первую	1	2
154	если они	3	2
155	в силу	1	2
156	на этом	1	2
157	связанные с	1	2
158	на все	1	2
159	в уже	2	2
160	было бы	2	2
161	и тем	4	2
162	ни одной	2	2
163	мы видели	11	2
164	такой же	3	2
165	или менее	1	2
166	по сообщению	1	2
167	всяком случае	2	2
168	но он	2	2
169	тем не	1	2
170	в древней	2	2
171	правда в	1	2
172	одна из	2	2
173	это еще	3	2
174	в форму	2	2
175	к ней	1	2
176	по своей	1	2
177	как будто	3	2
178	в области	1	2
179	ли это	1	2
180	в городе	2	2
181	с ее	1	2
182	на нем	1	2
183	только при	1	2
184	как по	1	2
185	что у	2	2
186	для этого	1	2
187	образом в	1	2
188	находится в	1	2
189	и здесь	1	2
190	аналогии с	1	2
191	и можно	1	2
192	от них	1	2
193	в форме	2	2
194	также в	1	2
195	еще не	9	2
196	время когда	1	2
197	именно на	2	2
198	из которых	3	2
199	мы знаем	2	2
200	могли быть	2	2
201	вовсе не	2	2
202	в других	4	2
203	со стороны	3	2
204	даже не	1	2
205	и из	1	2
206	до сих	4	2
207	еще и	1	2
208	то и	2	2
209	одну из	4	2
210	этой же	1	2
211	не может	6	2
212	вместе с	8	2
213	но не	2	2
214	же когда	1	2
215	их было	1	2
216	и формы	2	2
217	к нему	1	2
218	сих пор	4	2
219	но это	4	2
220	между прочим	1	2
221	мы найдем	2	2
222	или в	3	2
223	будто бы	1	2
224	только что	2	2
225	то что	6	2
226	е в	2	2
227	в свою	1	2
228	из египта	1	2
229	греции и	1	2
230	где он	2	2
231	ее в	6	2
232	в своих	3	2
233	во всяком	2	2
234	все что	4	2
235	в союзе	1	1
236	также и	1	1
237	обычно в	1	1
238	в этот	1	1
239	переходит к	1	1
240	не что	1	1
241	такое же	1	1
242	между двумя	1	1
243	и всем	1	1
244	в подземное	1	1
245	и больше	2	1
246	в зависимости	1	1
247	одним из	1	1
248	мы уже	6	1
249	здесь нас	1	1
250	со всех	1	1
251	и была	1	1
252	ни у	1	1
253	ответить на	1	1
254	что под	1	1
255	совпадает с	1	1
256	что иное	2	1
257	то это	5	1
258	похожи на	1	1
259	зависимости от	2	1
260	в мире	1	1
261	и он	4	1
262	государстве это	1	1
263	всех сторон	1	1
264	в ней	5	1
265	материальной жизни	1	1
266	с двумя	1	1
267	иное как	1	1
268	во всех	1	1
269	общих чертах	1	1
270	больше на	1	1
271	как у	2	1
272	это видно	1	1
273	свой город	1	1
274	друг на	1	1
275	же она	1	1
276	не все	1	1
277	в греческих	1	1
278	с этим	2	1
279	так называемая	1	1
280	с собой	2	1
281	дает нам	2	1
282	в своем	2	1
283	не хочешь	1	1
284	есть что-то	1	1
285	тех случаях	3	1
286	в полном	1	1
287	смысле этого	1	1
288	когда он	3	1
289	целый ряд	2	1
290	его к	1	1
291	примером этого	1	1
292	и к	1	1
293	более или	1	1
294	за собой	5	1
295	и этим	5	1
296	что это	2	1
297	сказать о	1	1
298	так или	1	1
299	представляет собой	2	1
300	он в	1	1
301	что же	2	1
302	из этих	4	1
303	одном случае	1	1
304	приводит к	1	1
305	и тот	1	1
306	быть объяснена	1	1
307	и те	2	1
308	ее как	1	1
309	как он	6	1
310	что эти	2	1
311	к выводу	1	1
312	от которого	1	1
313	оно в	1	1
314	и почему	1	1
315	к одному	1	1
316	бросает ему	1	1
317	по существу	1	1
318	чтобы в	1	1
319	д все	1	1
320	из него	2	1
321	подобно тому	1	1
322	теперь от	1	1
323	людей и	2	1
324	сидя у	1	1
325	что она	3	1
326	но все	2	1
327	человека в	2	1
328	что все	1	1
329	же не	2	1
330	об этом	1	1
331	то есть	1	1
332	к заключению	3	1
333	на этой	2	1
334	от земли	1	1
335	обоих случаях	1	1
336	и под	3	1
337	уже знаем	2	1
338	перед нами	2	1
339	после этого	4	1
340	в жизни	1	1
341	эти же	1	1
342	и каждый	1	1
343	нет в	3	1
344	землю как	1	1
345	а с	2	1
346	соответствии с	1	1
347	в самую	1	1
348	отсюда видно	2	1
349	с тем	4	1
350	с такой	1	1
351	и целые	1	1
352	представление как	1	1
353	в эту	2	1
354	в этих	2	1
355	не так	2	1
356	от слепоты	1	1
357	но если	1	1
358	женщин и	1	1
359	можно найти	1	1
360	а как	1	1
361	никто не	2	1
362	и третий	1	1
363	попасть в	4	1
364	из которой	1	1
365	в которых	2	1
366	не представляется	1	1
367	миф о	2	1
368	которые в	2	1
369	однако не	1	1
370	и один	1	1
371	и эти	5	1
372	видно что	2	1
373	надо сказать	1	1
374	на небо	8	1
375	и более	1	1
376	его до	1	1
377	тому что	1	1
378	и очень	1	1
379	причем здесь	1	1
380	если и	1	1
381	уже выше	2	1
382	с развитием	1	1
383	на три	1	1
384	при всех	1	1
385	не знающих	2	1
386	делится на	1	1
387	и другое	2	1
388	в обоих	1	1
389	в русской	6	1
390	между небом	1	1
391	ему приписывают	1	1
392	также что	1	1
393	достигает своего	1	1
394	i ii	1	1
395	того чтобы	1	1
396	небом и	1	1
397	следовательно и	1	1
398	связанное с	1	1
399	под этим	1	1
400	в какой-то	1	1
401	к концу	3	1
402	он иногда	3	1
403	наряду со	1	1
404	так например	3	1
405	этим же	1	1
406	следует отметить	1	1
407	нужна была	1	1
408	своим собственным	1	1
409	представлений в	1	1
410	каждый раз	1	1
411	что на	1	1
412	вот в	1	1
413	и для	1	1
414	особый и	1	1
415	к себе	2	1
416	не могут	1	1
417	еще одна	1	1
418	далеко за	1	1
419	наоборот в	1	1
420	его с	3	1
421	например на	2	1
422	и это	8	1
423	часто эти	1	1
424	но при	2	1
425	это только	1	1
426	как один	1	1
427	отсюда же	2	1
428	данном случае	3	1
429	что иной	1	1
430	мы жили	1	1
431	том месте	1	1
432	него самого	1	1
433	у народа	2	1
434	распространен в	2	1
435	и когда	1	1
436	в живых	1	1
437	ясна в	1	1
438	лучше понять	1	1
439	по аналогии	1	1
440	можно было	2	1
441	те же	1	1
442	тысячи лет	1	1
443	чем объяснить	1	1
444	в борьбе	1	1
445	когда в	2	1
446	мира и	2	1
447	наше внимание	1	1
448	жизнь и	1	1
449	от начала	1	1
450	предположить что	3	1
451	подземное царство	1	1
452	с ним	8	1
453	означает что	1	1
454	с человеком	1	1
455	них не	1	1
456	о ней	1	1
457	на вопрос	1	1
458	не означает	2	1
459	целые страны	1	1
460	и что	5	1
461	объяснение в	1	1
462	и единственное	1	1
463	все его	1	1
464	с целью	1	1
465	это была	1	1
466	жрецов и	1	1
467	в греческой	3	1
468	три раза	1	1
469	союзе с	1	1
470	может и	1	1
471	борьбе с	2	1
472	представления и	2	1
473	отметить что	2	1
474	говорит он	2	1
475	уже знакомых	1	1
476	и только	3	1
477	наконец в	1	1
478	в середине	1	1
479	в лице	2	1
480	того что	2	1
481	эти детали	1	1
482	и новая	1	1
483	идет по	1	1
484	дело с	1	1
485	представления в	2	1
486	которое мы	1	1
487	поэтому и	1	1
488	тела которая	1	1
489	бы ни	1	1
490	в эпических	1	1
491	больше чем	1	1
492	так что	3	1
493	был очень	1	1
494	viii и	1	1
495	на эту	1	1
496	где бы	1	1
497	мир в	1	1
498	себе в	4	1
499	перед собой	1	1
500	ее не	3	1
501	может служить	1	1
502	друг друга	1	1
503	и женщин	1	1
504	не случайно	1	1
505	якобы в	1	1
506	заметить что	1	1
507	в руки	2	1
508	от того	3	1
509	на том	8	1
510	видели это	1	1
511	ее на	2	1
512	для того	1	1
513	известных нам	1	1
514	в особенности	1	1
515	представление о	9	1
516	ты не	1	1
517	из среды	1	1
518	или иначе	1	1
519	на этот	1	1
520	сочувствия к	1	1
521	далеко не	3	1
522	поля зрения	1	1
523	близок к	2	1
524	знакомых нам	1	1
525	человек может	1	1
526	месте в	1	1
527	и др	2	1
528	на которых	1	1
529	превращается в	7	1
530	его как	1	1
531	страны в	1	1
532	долгое время	1	1
533	о чем	2	1
534	что из	2	1
535	о похищении	2	1
536	своим хозяином	1	1
537	для этой	1	1
538	так называемых	1	1
539	связь с	11	1
540	наталкивается на	2	1
541	отсюда и	1	1
542	всем что	1	1
543	что именно	1	1
544	к своему	3	1
545	и землей	1	1
546	в данном	3	1
547	он становится	2	1
548	в страну	1	1
549	тому как	1	1
550	заключению что	3	1
551	несколько человек	1	1
552	как бы	4	1
553	а потом	2	1
554	в египетском	1	1
555	в это	4	1
556	этого слова	1	1
557	с этой	2	1
558	показывают что	5	1
559	о его	1	1
560	если оно	1	1
561	которые были	1	1
562	с большой	1	1
563	в книге	4	1
564	очень интересный	2	1
565	только одна	3	1
566	случаях когда	3	1
567	более ранних	6	1
568	молодых людей	1	1
569	к одной	1	1
570	обращается к	2	1
571	совершенно ясна	3	1
572	с социальными	1	1
573	от него	3	1
574	у них	4	1
575	бы в	1	1
576	но зато	1	1
577	содержание этой	1	1
578	его близости	1	1
579	находим в	1	1
580	обстоит дело	1	1
581	то оно	1	1
582	бы с	1	1
583	и представляет	1	1
584	деревья и	2	1
585	не знает	1	1
586	сказать что	3	1
587	на следующий	1	1
588	именно к	1	1
589	формы его	1	1
590	ли он	1	1
591	время не	1	1
592	на весах	1	1
593	этим объясняется	3	1
594	жизни и	2	1
595	к этой	1	1
596	и другие	3	1
597	в античности	4	1
598	именно здесь	1	1
599	и эта	3	1
600	это в	1	1
601	как на	3	1
602	в таком	1	1
603	земли и	2	1
604	этой точки	1	1
605	том числе	1	1
606	они не	3	1
