N	2gram	Vygotskiy__5	StatiiOP
1	и в	30	25
2	в этом	14	24
3	у пушкина	1	22
4	в том	27	20
5	что он	17	19
6	может быть	11	19
7	тем что	6	19
8	что в	24	19
9	что это	8	16
10	том что	21	15
11	в этой	5	14
12	не только	16	12
13	в его	4	12
14	то что	37	12
15	в этих	3	11
16	так что	3	11
17	пушкин в	1	10
18	таким образом	20	10
19	прежде всего	4	10
20	и не	6	10
21	пушкин не	1	9
22	у него	3	9
23	но и	6	9
24	и т	7	8
25	все это	2	8
26	о том	10	8
27	как например	2	8
28	в своих	5	8
29	из его	1	7
30	с этим	2	7
31	это не	3	7
32	было бы	5	7
33	в то	2	7
34	не может	9	7
35	что касается	2	7
36	точки зрения	7	7
37	что такое	1	7
38	и на	3	6
39	как в	3	6
40	из этих	3	6
41	в подлиннике	1	6
42	не в	8	6
43	в русской	1	6
44	в трагедии	15	6
45	между тем	1	6
46	только в	5	6
47	т п	3	6
48	в конце	4	6
49	в области	1	6
50	в россии	1	6
51	как бы	19	6
52	а в	4	6
53	как на	11	6
54	отношения между	2	5
55	то же	7	5
56	ответ на	5	5
57	то обстоятельство	1	5
58	говорит что	6	5
59	но в	5	5
60	на то	17	5
61	он не	3	5
62	об этом	3	5
63	говорил что	2	5
64	ни в	3	5
65	мы имеем	8	5
66	в котором	2	5
67	потому что	23	5
68	обстоятельство что	1	5
69	и это	8	5
70	так и	3	5
71	в них	4	5
72	у шекспира	6	5
73	с другой	9	5
74	связано с	1	5
75	а не	8	5
76	того что	8	5
77	другой стороны	5	5
78	например в	1	4
79	что эти	2	4
80	в которой	3	4
81	время как	2	4
82	из которых	4	4
83	в чем	1	4
84	точка зрения	1	4
85	относится к	1	4
86	в центре	2	4
87	все же	7	4
88	не было	1	4
89	и к	4	4
90	то в	1	4
91	в целом	5	4
92	на его	3	4
93	состоит в	3	4
94	в каждом	2	4
95	на протяжении	1	4
96	этом смысле	2	4
97	и тем	6	4
98	в жизни	1	4
99	с тем	8	4
100	как и	6	4
101	своей трагедии	1	4
102	в эту	1	4
103	а как	2	4
104	этой трагедии	4	4
105	у нас	4	4
106	по крайней	1	4
107	с точки	2	4
108	ничего не	2	4
109	к ней	1	4
110	этом отношении	3	4
111	пушкин говорит	1	4
112	в каком	3	4
113	связана с	1	4
114	отличается от	2	4
115	в ней	4	4
116	и с	2	4
117	если бы	11	4
118	можно сказать	2	4
119	к нему	1	4
120	мы видим	8	4
121	всего в	1	4
122	в качестве	2	4
123	и др	1	4
124	в начале	1	4
125	отношение к	1	4
126	то время	1	4
127	крайней мере	1	4
128	эта трагедия	1	4
129	действующих лиц	7	4
130	в речи	1	4
131	он говорит	3	4
132	в течение	2	4
133	это есть	3	4
134	что здесь	3	4
135	в смысле	1	4
136	и для	6	4
137	но это	1	4
138	сказать что	9	4
139	была бы	3	4
140	в своей	4	4
141	из этого	2	4
142	это в	3	4
143	можно назвать	1	4
144	во всяком	1	4
145	по мнению	6	3
146	он был	2	3
147	с его	2	3
148	что по	2	3
149	и наконец	3	3
150	все эти	2	3
151	и если	6	3
152	на этом	6	3
153	от нее	1	3
154	в другом	3	3
155	нет в	2	3
156	о которых	2	3
157	показывает что	3	3
158	несмотря на	5	3
159	нет никакого	1	3
160	в их	3	3
161	но он	3	3
162	тому что	8	3
163	во время	1	3
164	действующие лица	4	3
165	на язык	1	3
166	трагедии в	3	3
167	связи с	2	3
168	и здесь	6	3
169	что все	6	3
170	представляют собою	1	3
171	в словах	2	3
172	со стороны	3	3
173	и что	23	3
174	по этому	5	3
175	и его	6	3
176	вот что	1	3
177	уже не	1	3
178	я имею	1	3
179	уже в	6	3
180	не так	1	3
181	для него	3	3
182	так как	9	3
183	в некоторых	1	3
184	как раз	13	3
185	не является	2	3
186	драме и	1	3
187	что для	1	3
188	одной стороны	12	3
189	до конца	2	3
190	в рассказе	2	3
191	с которым	3	3
192	что мы	11	3
193	бы совершенно	1	3
194	его как	1	3
195	с этой	2	3
196	в стихотворении	1	3
197	тем более	1	3
198	находит свое	2	3
199	конце концов	2	3
200	все они	1	3
201	к этому	3	3
202	в виде	1	3
203	в какой	1	3
204	пушкин и	1	3
205	это произведение	1	3
206	речь идет	1	2
207	самом деле	8	2
208	трагедии и	2	2
209	он может	1	2
210	мы имели	1	2
211	и за	1	2
212	той же	3	2
213	которая говорит	2	2
214	в сущности	12	2
215	стиха как	1	2
216	того же	2	2
217	в каждой	3	2
218	во всех	2	2
219	тем как	1	2
220	которых складывается	1	2
221	но как	1	2
222	если в	1	2
223	с которыми	1	2
224	вступают в	1	2
225	не просто	1	2
226	нет и	1	2
227	что они	5	2
228	что именно	5	2
229	в самом	14	2
230	во многих	1	2
231	время чумы	1	2
232	в монологе	1	2
233	он делает	1	2
234	и тот	1	2
235	имеем в	1	2
236	так сказать	1	2
237	т д	3	2
238	о которой	1	2
239	не как	3	2
240	том чтобы	2	2
241	вольными стихами	1	2
242	но все	2	2
243	и может	1	2
244	то есть	13	2
245	заключается в	8	2
246	а с	5	2
247	между собою	1	2
248	жизни но	1	2
249	с не	1	2
250	мы не	3	2
251	не мог	1	2
252	которую он	1	2
253	нас не	2	2
254	в такой	1	2
255	в которых	2	2
256	точку зрения	1	2
257	которые в	1	2
258	если я	2	2
259	для этого	9	2
260	сам он	1	2
261	произведения и	1	2
262	этих трех	1	2
263	это стихотворение	1	2
264	если и	1	2
265	в отношении	2	2
266	случае в	1	2
267	не менее	1	2
268	но они	1	2
269	что эта	4	2
270	самого начала	3	2
271	на котором	1	2
272	тогда когда	1	2
273	одна из	3	2
274	к этим	2	2
275	не имеет	1	2
276	никогда не	9	2
277	этих двух	7	2
278	в русском	1	2
279	он хочет	1	2
280	х годов	1	2
281	от того	4	2
282	могут быть	8	2
283	пир во	1	2
284	к тому	8	2
285	для его	1	2
286	для того	20	2
287	на это	1	2
288	должен быть	2	2
289	как мы	5	2
290	с ее	1	2
291	в виду	4	2
292	без всякого	1	2
293	каждый раз	1	2
294	с самого	3	2
295	что у	3	2
296	или в	6	2
297	времени и	3	2
298	и которые	1	2
299	здесь нет	1	2
300	во многом	1	2
301	по тому	1	2
302	нас к	1	2
303	внимание на	4	2
304	с одной	12	2
305	и во	1	2
306	в драме	1	2
307	этому поводу	4	2
308	в форме	2	2
309	и только	3	2
310	все время	20	2
311	искусства он	1	2
312	формой и	3	2
313	еще не	5	2
314	отказ от	1	2
315	течение всей	1	2
316	и ее	1	2
317	что если	6	2
