N	3gram	Vygotskiy__4	FransuaR
1	в средние века	1	8
2	в то же	1	6
3	то же время	1	6
4	с точки зрения	4	5
5	жизни и смерти	1	5
6	мы уже говорили	1	5
7	не только в	1	5
8	до сих пор	3	4
9	не может быть	1	4
10	с одной стороны	3	3
11	о том что	10	3
12	с другой стороны	2	3
13	как мы уже	1	3
14	можно сказать что	1	2
15	только то что	1	2
16	и в то	1	2
17	здравого смысла и	1	2
18	во всяком случае	3	2
19	подобно тому как	1	2
20	мы знаем что	1	1
21	и целый ряд	1	1
22	другой стороны он	1	1
23	совершенно иначе чем	1	1
24	прежде всего на	1	1
25	дело в том	1	1
26	по отношению к	1	1
27	также и в	1	1
28	и не может	1	1
29	и та же	2	1
30	таким образом в	2	1
31	за пределы этого	1	1
32	то что в	3	1
33	но он не	1	1
34	что в нем	5	1
35	свидетельствуют о том	1	1
36	и той же	2	1
37	свой смысл и	1	1
38	которые по словам	1	1
39	все это в	1	1
40	в том чтобы	3	1
41	с целым рядом	2	1
42	в художественном произведении	1	1
43	в первый раз	3	1
44	видит в них	1	1
45	в конце концов	3	1
46	в предисловии к	1	1
47	должны еще раз	1	1
48	друг с другом	4	1
49	до некоторой степени	1	1
50	только в самом	1	1
51	его современников и	1	1
52	превращает их в	2	1
53	одна и та	2	1
54	в целом ряде	1	1
55	целый ряд других	1	1
56	в нем есть	1	1
57	самом деле в	1	1
58	именно в том	2	1
59	вовсе не в	1	1
60	но никто не	1	1
61	на самом деле	5	1
62	не только не	2	1
63	и в самой	1	1
64	всей художественной литературы	1	1
65	не может его	1	1
66	мы будем говорить	1	1
67	в одном акте	1	1
68	который начал с	1	1
69	или во всяком	1	1
70	на то что	6	1
71	этот образ не	1	1
72	мы вовсе не	1	1
73	это как бы	1	1
74	одной и той	2	1
75	который утверждал что	1	1
76	и ни на	1	1
77	ее связи с	1	1
78	для того чтобы	19	1
79	в том что	12	1
80	то есть в	1	1
81	и в ее	1	1
