N	2gram	Propp_Isto_2	Vladivir
1	и в	15	31
2	не только	18	24
3	но и	14	19
4	то что	12	18
5	и не	11	17
6	у него	4	15
7	в этом	11	14
8	том что	7	14
9	и с	4	14
10	он был	3	14
11	что в	12	14
12	там же	1	13
13	но в	6	12
14	в его	6	12
15	что он	24	12
16	с его	1	11
17	о том	3	11
18	в том	6	11
19	между прочим	3	11
20	потому что	9	11
21	и то	2	10
22	он не	8	10
23	так что	6	10
24	как мы	1	9
25	никогда не	15	9
26	только в	6	9
27	в течение	1	9
28	а в	12	9
29	и по	2	8
30	в то	1	8
31	в дальнейшем	1	8
32	так как	14	8
33	в доме	3	7
34	тут же	2	7
35	кроме того	2	7
36	и и	1	7
37	мы уже	6	7
38	как это	3	7
39	и его	3	7
40	об этом	11	7
41	о нем	4	7
42	в эти	1	7
43	уже в	2	7
44	е в	1	7
45	сказать что	2	7
46	то же	10	6
47	и к	1	6
48	это было	1	6
49	он и	3	6
50	в котором	5	6
51	у нас	1	6
52	так и	5	6
53	и что	6	6
54	в качестве	3	6
55	может быть	17	6
56	и потому	1	6
57	не может	5	6
58	к этому	1	6
59	но как	1	5
60	когда он	3	5
61	на то	3	5
62	и если	2	5
63	не в	7	5
64	что и	6	5
65	вовсе не	1	5
66	но он	4	5
67	не было	2	5
68	а с	2	5
69	что же	1	5
70	все это	3	5
71	видно что	6	5
72	а также	2	5
73	с ним	1	5
74	из его	1	4
75	я не	2	4
76	что его	1	4
77	в этой	4	4
78	в истории	1	4
79	и как	1	4
80	говорит что	3	4
81	в этот	1	4
82	в которой	2	4
83	в себе	4	4
84	как он	3	4
85	в нем	7	4
86	главным образом	2	4
87	что у	2	4
88	как и	2	4
89	несмотря на	1	4
90	ни с	1	4
91	в своей	1	4
92	а а	1	4
93	можно судить	1	4
94	к ней	2	4
95	во всем	1	4
96	да и	2	4
97	к нему	5	4
98	один из	8	4
99	в особенности	2	4
100	для нас	4	4
101	увидим ниже	4	3
102	в семье	1	3
103	но она	1	3
104	на себя	1	3
105	и он	1	3
106	это время	1	3
107	и на	4	3
108	то мы	2	3
109	но не	2	3
110	что они	10	3
111	отнюдь не	1	3
112	как в	5	3
113	все же	9	3
114	со своей	1	3
115	в целом	1	3
116	он в	3	3
117	все эти	4	3
118	что к	1	3
119	но на	1	3
120	едва ли	1	3
121	на его	2	3
122	здесь мы	3	3
123	из своего	1	3
124	в египте	1	3
125	не мог	3	3
126	во время	2	3
127	но это	4	3
128	что этот	3	3
129	и очень	1	3
130	в науке	1	3
131	на него	5	3
