N	2gram	Trubetskoy_1	Problema
1	то что	13	42
2	вовсе не	1	35
3	то есть	1	33
4	и в	14	32
5	и не	19	31
6	не есть	3	29
7	не просто	2	23
8	в этом	17	19
9	не менее	1	19
10	тем не	1	18
11	не только	9	17
12	потому что	5	16
13	в себе	9	15
14	по себе	2	15
15	в виде	3	15
16	а не	2	15
17	но в	2	14
18	указывает на	2	14
19	может быть	9	14
20	как бы	4	14
21	в нем	5	13
22	и тем	2	13
23	том что	9	12
24	что в	4	12
25	так и	1	12
26	и т	3	11
27	также и	1	11
28	так как	4	11
29	о том	7	11
30	и даже	2	11
31	если мы	1	11
32	то же	11	10
33	отнюдь не	7	10
34	в этой	4	10
35	об этом	1	10
36	прежде всего	8	10
37	еще не	3	9
38	но не	4	9
39	того чтобы	8	9
40	же самое	1	9
41	и это	1	9
42	и что	2	9
43	но и	10	9
44	по своему	1	9
45	в данном	7	9
46	это есть	2	9
47	что же	4	9
48	в том	17	9
49	так же	2	9
50	в таком	2	9
51	и о	2	8
52	и на	5	8
53	все эти	2	8
54	на то	5	8
55	для того	6	8
56	было бы	5	8
57	в своей	5	8
58	есть только	1	8
59	данном случае	3	8
60	даже и	2	8
61	не может	22	8
62	но это	2	8
63	во всех	5	7
64	всех этих	3	7
65	ни в	2	7
66	и является	2	7
67	как мы	1	7
68	никогда не	5	7
69	того что	3	7
70	что он	6	7
71	только в	5	7
72	тем что	3	7
73	все это	6	7
74	и все	1	7
75	во всяком	9	7
76	и то	4	6
77	самом деле	7	6
78	на самом	6	6
79	и есть	2	6
80	есть не	1	6
81	говорить о	3	6
82	но как	1	6
83	и как	3	6
84	в самом	3	6
85	и если	7	6
86	при этом	5	6
87	его в	4	6
88	это не	1	6
89	что такое	2	6
90	в то	10	6
91	таким образом	11	6
92	в его	4	6
93	так что	2	6
94	то и	1	6
95	в конце	3	6
96	как это	1	6
97	совершенно не	2	6
98	мы уже	2	5
99	а только	1	5
100	в своем	6	5
101	перед нами	1	5
102	не являются	1	5
103	то в	3	5
104	все равно	1	5
105	с тем	6	5
106	в котором	2	5
107	можно ли	3	5
108	связи с	3	5
109	в сознании	3	5
110	той или	3	5
111	можно сказать	1	5
112	для нас	2	5
113	в других	2	5
114	или иной	5	5
115	еще и	1	5
