N	3gram	Bakhtin_Fr_4	Myshleni
1	в том что	1	17
2	для того чтобы	3	7
3	в отличие от	1	6
4	с самого начала	3	6
5	с одной стороны	2	5
6	в связи с	1	5
7	мы уже говорили	5	5
8	что и в	1	5
9	и того же	1	4
10	то время как	1	4
11	смысле этого слова	1	4
12	в то время	2	4
13	одного и того	1	4
14	о том что	2	3
15	в этом отношении	1	3
16	того что они	1	3
17	а с другой	1	3
18	с другой стороны	3	3
19	мы видели что	1	3
20	как мы видели	2	3
21	таким образом что	1	2
22	того же типа	1	2
23	есть и у	1	2
24	на первый план	1	2
25	как мы увидим	1	2
26	и то что	1	2
27	так как она	1	2
28	включает в себя	1	2
29	не может быть	1	2
30	в основе этого	1	2
31	так и в	1	2
32	в свою очередь	1	2
33	точки зрения на	1	2
34	и все остальные	1	2
35	как мы уже	5	2
36	из его естественной	1	1
37	более или менее	3	1
38	подобно тому как	3	1
39	в том числе	3	1
40	то же самое	1	1
41	с точки зрения	2	1
42	о которой мы	1	1
43	до сих пор	1	1
44	как и все	5	1
45	со всеми другими	1	1
46	том числе и	2	1
47	за то что	1	1
48	увидим дальше что	1	1
49	он не мог	1	1
50	мы увидим дальше	1	1
51	здесь мы видим	1	1
52	в самом начале	1	1
53	в данном случае	1	1
54	и сам начинает	1	1
55	не только в	2	1
56	именно в этой	1	1
57	мы не знаем	1	1
58	все же не	1	1
59	на этот раз	1	1
60	и все его	1	1
61	перед нами в	1	1
62	перед нами образ	1	1
63	и как бы	1	1
64	раз и навсегда	1	1
65	в этом же	1	1
66	здесь нам важно	1	1
67	но мы уже	1	1
68	этом же смысле	1	1
69	в конце концов	4	1
