N	2gram	Vygotskiy__4	DiskursI
1	в качестве	21	34
2	не только	15	28
3	в том	42	23
4	а не	7	22
5	тогда как	2	19
6	том что	35	19
7	представляет собой	3	17
8	может быть	12	17
9	как и	9	16
10	и в	20	16
11	в этом	24	15
12	еще не	2	14
13	но и	9	14
14	при этом	12	13
15	и т.п	2	12
16	речевого общения	1	12
17	по своей	6	11
18	но не	3	11
19	прежде всего	2	11
20	и не	8	11
21	как в	5	10
22	далеко не	2	10
23	с другой	12	10
24	по отношению	1	9
25	в нем	2	9
26	не может	6	9
27	состоит в	4	9
28	с одной	9	9
29	одной стороны	9	9
30	в частности	5	9
31	отношению к	1	9
32	отнюдь не	3	8
33	но в	3	8
34	своего рода	1	8
35	о том	5	8
36	так и	5	8
37	а также	2	8
38	в себе	10	7
39	то же	16	7
40	не в	4	7
41	в основе	17	7
42	роль в	4	7
43	со стороны	3	7
44	в его	11	7
45	только в	10	7
46	в своем	4	6
47	и как	9	6
48	и на	6	5
49	во всех	1	5
50	отличие от	2	5
51	тому же	6	5
52	в силу	6	5
53	в их	12	5
54	в отличие	2	5
55	в процессе	27	5
56	в себя	1	5
57	можно сказать	1	5
58	а с	2	5
59	в данном	2	5
60	как бы	7	5
61	к тому	6	5
62	а в	2	5
63	то что	15	5
64	в своей	7	5
65	в которых	1	4
66	в истории	10	4
67	и к	5	4
68	уже не	1	4
69	в целом	11	4
70	на его	3	4
71	не как	1	4
72	потому что	12	4
73	могут быть	7	4
74	для себя	1	4
75	и т.д	2	4
76	внимание на	3	4
77	между тем	9	4
78	как правило	1	4
79	одной из	3	4
80	что он	6	4
81	для него	2	4
82	по своим	1	4
83	что не	1	4
84	связи с	3	4
85	такого рода	6	4
86	не является	5	4
87	не предполагает	1	4
88	что в	19	4
89	также и	2	3
90	того же	9	3
91	и потому	1	3
92	значении этого	1	3
93	имеет свою	1	3
94	столь же	3	3
95	с этим	5	3
96	перед нами	5	3
97	в самом	6	3
98	т.п но	1	3
99	заключается в	18	3
100	это не	5	3
101	ведет к	1	3
102	и того	5	3
103	точки зрения	24	3
104	в ходе	4	3
105	в своих	1	3
106	по себе	1	3
107	в то	1	3
108	таким образом	25	3
109	ли не	2	3
110	свою очередь	2	3
111	и даже	1	3
112	или на	1	3
113	имея в	1	3
114	что и	9	3
115	научного мышления	3	3
116	в данной	2	3
117	из них	4	3
118	тем что	7	3
119	именно в	3	3
120	имеет место	1	3
121	и составляет	1	3
122	себе не	1	3
123	понятие о	2	3
124	в акте	1	3
125	по своему	4	3
126	для обозначения	1	3
127	тому как	2	3
128	того что	10	3
129	один из	3	3
130	все же	5	3
131	как уже	4	3
132	в свою	2	3
133	на смену	1	3
134	сказать что	6	3
135	другой стороны	9	3
136	в действительности	5	3
137	это понятие	1	3
138	одним из	2	2
139	например в	1	2
140	и есть	1	2
141	едва ли	2	2
142	мы имеем	2	2
143	в сущности	4	2
144	совпадает с	1	2
145	ему в	1	2
146	в виду	3	2
147	между собой	5	2
148	влияния на	2	2
149	в различных	1	2
150	но как	2	2
151	себя в	3	2
152	опирается на	2	2
153	стороны и	2	2
154	что касается	1	2
155	хотя и	1	2
156	когда он	3	2
157	целый ряд	5	2
158	с понятием	1	2
159	в тех	1	2
160	в этой	3	2
161	так сказать	1	2
162	в значении	2	2
163	том чтобы	2	2
164	подобно тому	2	2
165	и по	1	2
166	на этом	3	2
167	так например	1	2
168	исходя из	1	2
169	в каждом	2	2
170	различие между	3	2
171	и тем	8	2
172	не всегда	1	2
