N	3gram	Vygotskiy__5	Formalny
1	с точки зрения	9	14
2	не может быть	3	14
3	на самом деле	1	12
4	в то же	1	7
5	во всяком случае	1	6
6	в зависимости от	2	5
7	с другой стороны	2	5
8	в самом деле	2	4
9	подобно тому как	4	4
10	и не может	2	4
11	может быть понято	1	4
12	в связи с	1	4
13	в направлении к	1	4
14	для того чтобы	14	4
15	потому что он	5	3
16	по отношению к	12	3
17	то же самое	4	3
18	в этом отношении	5	3
19	вместе с тем	2	3
20	одни и те	1	3
21	в том что	11	3
22	и те же	1	3
23	с таким же	3	2
24	в этом смысле	1	2
25	о том как	2	2
26	и во всяком	1	2
27	в отличие от	2	2
28	во всех областях	1	2
29	в высшей степени	2	2
30	совершается в неразрывной	1	2
31	мы не можем	1	2
32	так и в	1	2
33	не только не	3	2
34	именно потому что	2	2
35	таким же правом	3	2
36	к тому что	1	2
37	тем не менее	1	2
38	то же что	1	2
39	смысле этого слова	1	2
40	как мы видели	2	2
41	и того же	3	1
42	а потому что	2	1
43	в общую ткань	1	1
44	не распадается на	1	1
45	что в этом	1	1
46	сводится к тому	1	1
47	отношению к данному	2	1
48	говорит об этом	1	1
49	имеем в виду	1	1
50	от конкретных форм	1	1
51	в том же	1	1
52	один и тот	3	1
53	в этом случае	3	1
54	на первый план	1	1
55	они не могут	1	1
56	в лучшем случае	3	1
57	сам по себе	1	1
58	таким образом как	1	1
59	в готовом виде	1	1
60	не совпадает с	1	1
61	тому как в	3	1
62	из того что	4	1
63	в собственном смысле	1	1
64	язык и его	1	1
65	к тому чтобы	4	1
66	нуждался бы в	1	1
67	между собой но	1	1
68	в той мере	3	1
69	другой стороны сами	1	1
70	с этой точки	4	1
71	именно в этом	2	1
72	до сих пор	3	1
73	жизни таким образом	1	1
74	если же мы	1	1
75	от того что	2	1
76	грамматические формы в	1	1
77	принять в соображение	1	1
78	и что в	1	1
79	имели в виду	1	1
80	так же как	7	1
81	что он был	1	1
82	с их помощью	1	1
83	с одной стороны	3	1
84	и тот же	3	1
85	вопроса о том	1	1
86	но при этом	2	1
87	взаимодействии друг с	1	1
88	и по отношению	1	1
89	они на самом	1	1
90	и вместе с	1	1
91	так и по	1	1
92	это не так	1	1
93	мы и можем	1	1
94	так и с	1	1
95	связаны между собой	3	1
96	здесь имеет место	1	1
97	что это не	1	1
98	своего развития к	1	1
99	в такой же	3	1
100	но с точки	1	1
101	а не как	1	1
102	все более и	1	1
103	собственном смысле слова	1	1
104	а не только	1	1
105	мере в какой	3	1
106	и той же	1	1
107	этой точки зрения	4	1
108	о том что	4	1
109	того или иного	1	1
110	в той же	2	1
111	отчета в том	2	1
112	ни в каком	1	1
113	а не наоборот	1	1
114	спрашивается что же	1	1
115	можно было бы	3	1
116	вместе с этим	1	1
117	ни одного из	1	1
118	это происходит в	1	1
119	что в его	1	1
120	и никогда не	1	1
121	обучении и в	1	1
122	с самого начала	5	1
123	более и более	1	1
124	в этом заключается	1	1
125	той или иной	1	1
126	но все же	2	1
127	можно сказать что	5	1
128	мы имеем в	1	1
129	его вовсе не	1	1
130	лежит в основе	2	1
131	одного и того	3	1
132	совершенно очевидно что	1	1
133	в том числе	1	1
134	что этот закон	1	1
135	одной и той	1	1
136	той же мере	2	1
137	тех или иных	1	1
138	сама по себе	4	1
139	друг с другом	7	1
140	будет так же	1	1
141	нет никаких оснований	1	1
142	той мере в	3	1
143	не нуждается в	1	1
144	том числе и	1	1
