N	2gram	Bakhtin_Fr_3	Dialekti
1	и не	13	30
2	и есть	3	19
3	а не	5	18
4	и т	1	17
5	ничего не	1	17
6	может быть	9	17
7	то что	5	16
8	и в	40	15
9	как бы	3	14
10	точки зрения	2	14
11	не имеет	1	14
12	так как	4	14
13	что это	1	13
14	по себе	1	13
15	это есть	2	13
16	того что	1	13
17	это не	2	12
18	в этом	15	11
19	и вот	2	11
20	в том	8	11
21	прежде всего	16	11
22	не может	3	11
23	и все	9	11
24	том что	4	10
25	в основе	5	10
26	потому что	2	10
27	это и	2	9
28	то же	7	9
29	мы не	2	9
30	было бы	4	9
31	с точки	1	9
32	в виду	7	9
33	и что	1	9
34	все это	4	9
35	что иное	1	8
36	не в	1	8
37	в себе	3	8
38	не только	13	8
39	ни в	4	8
40	и это	2	8
41	и о	4	8
42	и ее	2	8
43	иное как	1	8
44	не что	1	8
45	как и	11	7
46	и вообще	1	7
47	и его	17	7
48	что оно	1	7
49	только в	3	7
50	или в	1	7
51	что он	2	7
52	что в	12	7
53	перед нами	1	6
54	и тем	1	6
55	если бы	3	6
56	в то	6	6
57	же время	6	6
58	что и	3	6
59	так что	1	6
60	вовсе не	12	6
61	и даже	4	6
62	а именно	1	6
63	в результате	1	6
64	сказать что	3	6
65	если вы	1	5
66	той же	8	5
67	мы имеем	1	5
68	в сущности	9	5
69	и на	8	5
70	быть в	2	5
71	с его	3	5
72	в своем	7	5
73	в нем	5	5
74	есть не	1	5
75	в ней	4	5
76	на себе	1	5
77	но что	1	5
78	но только	1	5
79	того чтобы	4	5
80	таким образом	10	5
81	о том	4	5
82	в себя	1	5
83	так и	3	5
84	другими словами	3	5
85	можно сказать	2	5
86	именно в	2	5
87	в свете	3	5
88	для того	3	5
89	как же	1	5
90	в смысле	1	5
91	и для	5	5
92	также и	4	4
93	хотя бы	2	4
94	что они	1	4
95	в этой	3	4
96	в течение	2	4
97	и как	3	4
98	к религии	1	4
99	не как	1	4
100	подобно тому	1	4
101	то ни	1	4
102	и с	8	4
103	с тем	1	4
104	и уже	1	4
105	мир и	1	4
106	видим что	1	4
107	той или	2	4
108	еще не	3	4
109	она всегда	1	4
110	в его	13	4
111	мы видим	5	4
112	с ними	1	4
113	ни с	1	4
114	в одном	7	4
115	само по	1	4
116	как раз	5	4
117	отнюдь не	1	4
118	так же	1	4
119	в особенности	5	4
120	тому как	1	4
121	на свете	1	4
122	но это	3	4
123	один из	4	4
124	тех или	1	4
125	жизни и	4	4
126	но и	11	4
127	должны быть	2	4
128	отношения к	1	3
129	и тут	1	3
130	не говорят	1	3
131	в истории	4	3
132	как в	3	3
133	с этим	2	3
134	когда он	1	3
135	и наконец	3	3
136	но в	8	3
137	от этого	1	3
138	бы и	1	3
139	все эти	8	3
140	и если	2	3
141	одной и	2	3
142	на этом	2	3
143	об этом	3	3
144	мы уже	13	3
145	не всегда	1	3
146	в данном	4	3
147	в один	2	3
148	смысл и	1	3
149	в своей	6	3
150	в их	4	3
151	она в	1	3
152	и той	2	3
153	чтобы это	1	3
154	только для	3	3
155	и истории	1	3
156	и притом	1	3
157	вы не	4	3
158	в собственном	1	3
159	к жизни	2	3
160	имеется в	1	3
161	этот момент	1	3
162	и следовательно	3	3
163	и об	1	3
164	быть и	1	3
165	для всех	1	3
166	в виде	1	3
167	даже и	2	3
168	в области	4	3
169	что не	1	3
