N	3gram	Vinokur_Ku_2	Psycholo
1	для того чтобы	8	19
2	в том что	10	12
3	о том что	1	10
4	в самом деле	7	7
5	на то что	2	6
6	к тому что	1	5
7	на самом деле	2	5
8	с самого начала	1	5
9	с точки зрения	8	4
10	что он не	1	4
11	можно было бы	9	4
12	сами по себе	1	3
13	совершенно ясно что	1	3
14	к тому чтобы	1	3
15	точно так же	3	3
16	не то что	1	3
17	так же как	2	3
18	в том чтобы	1	3
19	в первый раз	1	3
20	в конце концов	3	3
21	смысле этого слова	1	3
22	во всяком случае	5	3
23	заключается в том	1	3
24	то что мы	1	3
25	и т п	24	3
26	до сих пор	1	3
27	с одной стороны	1	3
28	сама по себе	1	3
29	потому что он	2	2
30	тех пор пока	1	2
31	и если мы	1	2
32	сам по себе	1	2
33	по себе и	1	2
34	вместе с тем	2	2
35	но может быть	1	2
36	и в частности	1	2
37	то время как	1	2
38	с другой стороны	7	2
39	и той же	1	2
40	вместо того чтобы	1	2
41	таким образом в	1	2
42	в то время	1	2
43	может быть это	1	2
44	этого слова и	1	2
45	и в самом	2	2
46	речь идет о	1	2
47	до тех пор	1	2
48	было бы сказать	1	2
49	одной и той	1	2
50	на то как	1	2
51	к тому же	1	2
52	и т д	14	2
53	мы будем иметь	1	1
54	возникает целый ряд	1	1
55	мы знаем что	2	1
56	что иное как	1	1
57	если бы нам	1	1
58	это на примере	1	1
59	в виду не	1	1
60	однако он не	1	1
61	все дело в	1	1
62	в высокой степени	1	1
63	какой бы то	1	1
64	и дает нам	1	1
65	также и в	1	1
66	в том и	1	1
67	сказать что оно	1	1
68	состоящий в том	1	1
69	потому что не	1	1
70	знает что он	1	1
71	нужно было бы	1	1
72	мы должны признать	1	1
73	бы то ни	1	1
74	что все эти	3	1
75	мы могли бы	1	1
76	не было бы	1	1
77	только то что	1	1
78	но он не	1	1
79	до некоторой степени	2	1
80	по поводу этого	1	1
81	то же время	3	1
82	на этот вопрос	2	1
83	и здесь мы	1	1
84	что все это	1	1
85	прежде всего тем	1	1
86	но все дело	1	1
87	самого по себе	1	1
88	с этой точки	2	1
89	существу она не	1	1
90	только для того	1	1
91	свой смысл и	1	1
92	того чтобы мы	1	1
93	все это в	1	1
94	в том или	1	1
95	уже о том	1	1
96	того чтобы понять	1	1
97	является ли это	2	1
98	то ни было	1	1
99	который лежит в	1	1
100	смысл и свое	1	1
101	всего тем что	1	1
102	а также и	1	1
103	чтобы мы могли	1	1
104	ясно что в	1	1
105	и то обстоятельство	1	1
106	и в этой	1	1
107	именно это и	1	1
108	в свою очередь	2	1
109	характер и что	1	1
110	никак не следует	1	1
111	дело в том	1	1
112	но только в	1	1
113	он не хочет	1	1
114	когда говорит что	1	1
115	в нем есть	1	1
116	потому что они	1	1
117	ни в каком	1	1
118	на русский язык	1	1
119	не может быть	4	1
120	будто бы и	1	1
121	то обстоятельство что	7	1
122	не что иное	1	1
123	потому что и	1	1
124	те или иные	1	1
125	ничего общего с	1	1
126	этой точки зрения	2	1
127	не забудем что	1	1
128	и никогда не	1	1
129	того что составляет	1	1
130	не только в	4	1
131	в конечном счете	2	1
132	все мы в	1	1
133	можно сказать что	2	1
134	по существу она	1	1
135	в этом смысле	5	1
136	должны признать что	1	1
137	в то же	3	1
138	мы приходим к	1	1
139	тем самым мы	2	1
140	в каком отношении	1	1
141	в предисловии к	1	1
142	том или ином	1	1
143	не до конца	1	1
144	так или иначе	2	1
145	несмотря на все	1	1
146	имеем здесь дело	1	1
147	без всякого затруднения	1	1
