N	2gram	Vygotskiy__2	VeschiIm
1	не есть	1	49
2	не может	9	33
3	не только	15	31
4	может быть	9	29
5	и не	7	28
6	и в	15	26
7	то что	20	24
8	и есть	2	23
9	а не	3	20
10	в смысле	1	15
11	что она	3	14
12	только в	4	14
13	по себе	7	13
14	и что	8	13
15	того что	17	13
16	и то	1	12
17	есть не	1	12
18	все же	4	12
19	в себя	2	12
20	что это	6	12
21	было бы	10	12
22	и ее	3	12
23	но и	10	12
24	сказать что	6	12
25	а и	1	11
26	таким образом	14	11
27	вещь и	1	11
28	что же	2	11
29	то же	5	10
30	есть нечто	2	10
31	в ней	1	10
32	как бы	7	10
33	что такое	1	10
34	потому что	7	10
35	вещи как	1	10
36	что мы	9	10
37	предполагает что	1	9
38	бы то	1	9
39	в самом	11	9
40	то ни	1	9
41	и с	4	9
42	вещи не	1	9
43	в том	33	9
44	что не	1	9
45	еще и	1	9
46	прежде всего	4	9
47	ни было	1	9
48	с ее	2	8
49	сущности и	1	8
50	в себе	2	8
51	на то	6	8
52	и это	3	8
53	ничего не	3	8
54	но это	1	8
55	также и	2	7
56	вещь не	1	7
57	говорить о	2	7
58	в этом	19	7
59	его в	1	7
60	с другими	3	7
61	том что	27	7
62	что оно	4	7
63	указывает на	2	7
64	в свете	1	7
65	и их	5	7
66	так как	4	7
67	как раз	4	7
68	если оно	1	7
69	от всего	1	7
70	со стороны	3	6
71	что они	3	6
72	и как	2	6
73	но в	6	6
74	есть ли	2	6
75	бы и	3	6
76	это есть	2	6
77	одно и	1	6
78	что является	1	6
79	точки зрения	26	6
80	но если	2	6
81	с ним	3	6
82	она не	1	6
83	отличается от	1	6
84	можно было	5	6
85	должно быть	2	6
86	и только	3	6
87	так что	1	6
88	если мы	6	6
89	ни с	1	6
90	для него	3	6
91	но что	2	6
92	когда мы	1	6
93	в результате	3	6
94	что в	14	6
95	того же	3	5
96	это и	1	5
97	и до	3	5
98	в сущности	9	5
99	в чем	1	5
100	но не	3	5
101	отнюдь не	2	5
102	чем же	1	5
103	же это	2	5
104	вообще не	1	5
105	и достаточно	1	5
106	это не	5	5
107	с тем	1	5
108	а есть	1	5
109	не в	8	5
110	в отношении	6	5
111	одна из	1	5
112	только и	1	5
113	у нас	1	5
114	для себя	3	5
115	в ее	1	5
116	должны быть	1	5
117	если бы	8	5
118	для этого	3	5
119	другими словами	1	5
120	себя с	1	5
121	или не	1	5
122	что для	3	5
123	с этой	2	5
124	и для	2	5
125	из себя	1	5
126	а в	4	5
127	собственном смысле	3	4
128	мы не	10	4
129	это что	1	4
130	так чтобы	1	4
131	я не	1	4
132	то это	1	4
133	учение об	1	4
134	в их	2	4
135	вещь в	1	4
136	во всех	2	4
137	точка зрения	3	4
138	нет и	2	4
139	независимо от	4	4
140	его на	1	4
141	с этим	3	4
142	в своем	9	4
143	однако не	1	4
144	с чем	1	4
145	и мы	2	4
146	как и	6	4
147	что значит	1	4
148	с точки	18	4
149	имеет смысл	1	4
150	и более	2	4
151	что есть	1	4
152	должен быть	2	4
153	и о	1	4
154	только то	1	4
155	о том	9	4
156	определенным образом	1	4
157	с другой	6	4
158	судить о	2	4
159	что и	2	4
160	с а	1	4
161	этот вопрос	5	4
162	то и	1	4
163	из них	3	4
164	это значило	1	4
165	тем что	2	4
166	со всем	1	4
167	и даже	5	4
168	и потому	1	4
169	мы говорим	1	4
170	в данном	3	4
171	как только	2	4
172	не существует	3	4
173	значило бы	1	4
174	и все	3	4
175	от того	2	4
176	между ними	1	4
177	оно не	1	4
178	себя как	1	3
179	сам по	1	3
180	самом деле	6	3
181	с в	4	3
182	мы имеем	3	3
183	бы что	2	3
184	вопрос о	5	3
185	только это	1	3
186	из того	4	3
187	но даже	1	3
188	не то	2	3
189	явлений и	1	3
190	более или	2	3
191	себе не	1	3
192	вопроса о	1	3
193	в нем	1	3
194	по самому	1	3
195	раз навсегда	1	3
196	что нужно	1	3
197	подобно тому	2	3
198	на этом	1	3
199	могла бы	1	3
200	в жизни	1	3
201	сущность и	1	3
202	несмотря на	4	3
203	значит не	1	3
204	и тогда	2	3
205	нисколько не	2	3
206	или менее	2	3
207	отрыве от	2	3
208	в своей	4	3
209	все это	4	3
210	есть еще	1	3
211	их в	4	3
212	как можно	1	3
213	и другое	2	3
214	как о	1	3
215	тогда когда	5	3
216	и притом	1	3
217	в основе	3	3
218	в уме	1	3
219	само по	2	3
220	того чтобы	12	3
221	или как	2	3
222	к ней	2	3
223	к себе	2	3
224	к тому	7	3
225	на это	1	3
226	и самое	1	3
227	без всякого	2	3
228	в собственном	3	3
229	и сам	3	3
230	так и	8	3
231	и вообще	2	3
232	о ней	1	3
233	можно сказать	2	3
234	общение в	1	3
235	один из	1	3
236	в отрыве	1	3
237	мы видим	4	3
238	тот же	7	3
239	что он	12	3
240	но как	1	3
241	только на	1	3
242	и чисто	1	3
243	сама по	2	3
244	мы находим	6	3
245	в одном	2	3
246	можно с	1	3
247	никогда не	8	3
248	а с	4	3
249	вместе с	6	3
250	что именно	3	3
251	в той	1	3
252	тому как	2	3
253	да и	1	3
254	вещь имеет	2	3
255	к пониманию	1	3
256	это может	1	3
257	бы в	1	3
258	тем более	3	3
259	хотя бы	4	3
260	с вещами	2	3
261	с самим	1	3
262	отношении но	1	2
263	от этого	2	2
264	в сфере	1	2
265	как это	6	2
266	переход от	4	2
267	мы получили	1	2
268	ту же	2	2
269	мы уже	6	2
270	той же	2	2
271	к чему	2	2
272	как мы	6	2
273	человека и	3	2
274	оба эти	2	2
275	с но	8	2
276	бы ни	2	2
277	данной и	1	2
278	быть понято	1	2
279	мысли и	1	2
280	и мира	1	2
281	чисто логическую	1	2
282	мы будем	3	2
283	себе и	1	2
284	наряду с	2	2
285	как в	4	2
286	когда он	3	2
287	я должен	1	2
288	что на	2	2
289	образом и	1	2
290	приводит к	5	2
291	только один	1	2
292	но ведь	2	2
293	как совершенно	3	2
294	и если	1	2
295	он не	7	2
296	о которой	1	2
297	для того	10	2
298	в силу	2	2
299	и вот	1	2
300	существует и	1	2
301	и этот	1	2
302	но все	2	2
303	думал что	1	2
304	а затем	1	2
305	свое имя	3	2
306	и может	1	2
307	об этом	3	2
308	на все	2	2
309	на этой	2	2
310	и тем	2	2
311	ни в	2	2
312	все равно	2	2
313	же есть	1	2
314	бы к	3	2
315	другой вопрос	1	2
316	признать что	4	2
317	вообще но	1	2
318	вот эта	1	2
319	где она	1	2
320	же мы	1	2
321	тому что	1	2
322	с которой	2	2
323	о логических	2	2
324	дело в	1	2
325	на него	1	2
326	для всего	2	2
327	казалось бы	8	2
328	в самой	3	2
329	как она	1	2
330	и его	4	2
331	не потому	2	2
332	исходить из	1	2
333	итак если	1	2
334	то она	1	2
335	данном случае	3	2
336	об отношении	3	2
337	говорили что	1	2
338	с собой	3	2
339	том как	1	2
340	является в	1	2
341	находится в	2	2
342	в виду	6	2
343	именно потому	1	2
344	на вопрос	4	2
345	может не	1	2
346	и во	1	2
347	это было	1	2
348	заключается в	8	2
349	и можно	2	2
350	еще более	1	2
351	к личности	2	2
352	явление есть	1	2
353	разум и	1	2
354	обе эти	1	2
355	что только	1	2
356	в качестве	4	2
357	как нечто	2	2
358	только к	1	2
359	моментов в	2	2
360	мы можем	10	2
361	не говорит	1	2
362	о которых	3	2
363	а потому	1	2
364	в особенности	1	2
365	ничем не	3	2
366	когда же	1	2
367	ближе к	1	2
368	в частности	6	2
369	какого бы	1	2
370	себя из	1	2
371	меня на	2	2
372	который мы	1	2
373	мы говорили	1	2
374	самого себя	1	2
375	и появление	1	2
376	в первой	2	2
377	личность как	1	2
378	при всем	1	2
379	в более	2	2
380	находим в	1	2
381	к ее	1	2
382	жизни в	1	2
383	это все	2	2
384	но можно	1	2
385	что то	1	2
386	в своих	1	2
387	так же	4	2
388	во всяком	7	2
389	этой точки	1	2
390	смысле что	1	2
391	равным образом	1	1
392	я и	1	1
393	понимание самого	1	1
394	речь идет	2	1
395	с с	2	1
396	же как	2	1
397	опыт говорит	1	1
398	связана с	4	1
399	должно стать	1	1
400	ли оно	1	1
401	самим по	1	1
402	идет о	3	1
403	же по	1	1
404	для науки	1	1
405	двумя совершенно	1	1
406	эти момента	1	1
407	от самого	1	1
408	не хочет	1	1
409	по преимуществу	1	1
410	что эти	1	1
411	не имеют	1	1
412	все те	2	1
413	едва ли	7	1
414	действительности и	3	1
415	с таким	6	1
416	в зависимости	6	1
417	чисто логической	1	1
418	учения об	1	1
419	что если	2	1
420	которую мы	2	1
421	ясности и	1	1
422	в которой	4	1
423	что уже	1	1
424	из своих	1	1
425	той которую	1	1
426	сущности это	1	1
427	но по	1	1
428	он как	2	1
429	нас это	1	1
430	должен признать	1	1
431	оно вообще	1	1
432	вместо того	1	1
433	и со	1	1
434	уже в	5	1
435	наконец необходимо	1	1
436	понятие это	1	1
437	и самого	2	1
438	самого но	1	1
439	и на	1	1
440	между собой	1	1
441	первый план	1	1
442	это действительно	1	1
443	нечто в	2	1
444	именно для	1	1
445	из окружающего	1	1
446	с его	4	1
447	видим таким	1	1
448	есть функция	2	1
449	то мы	1	1
450	ее к	1	1
451	смысле мы	2	1
452	одном и	1	1
453	его сознания	1	1
454	только тогда	2	1
455	ответ на	1	1
456	в общем	3	1
457	с совершенно	1	1
458	для всякой	1	1
459	отличие от	3	1
460	и речи	13	1
461	один и	1	1
462	которые не	2	1
463	в истории	6	1
464	пониманию и	1	1
465	сознательно и	1	1
466	стороны и	2	1
467	рассматривая эту	1	1
468	что как	3	1
469	очевидно на	1	1
470	перед нами	2	1
471	и где	1	1
472	иметь нечто	2	1
473	и к	6	1
474	и свою	1	1
475	еще на	1	1
476	бы с	3	1
477	отличной от	1	1
478	все эти	3	1
479	учение о	1	1
480	в этой	6	1
481	еще один	2	1
482	раз в	2	1
483	имеет никакого	1	1
484	зависимости от	6	1
485	смысла но	1	1
486	жизнь как	1	1
487	тому же	1	1
488	как он	6	1
489	но на	3	1
490	жесты и	1	1
491	и идея	1	1
492	при этом	3	1
493	еще раньше	1	1
494	чтобы они	1	1
495	момента в	1	1
496	и еще	1	1
497	в понимании	1	1
498	свою собственную	2	1
499	он должен	2	1
500	функции и	1	1
501	этого вопроса	1	1
502	не к	1	1
503	том чтобы	4	1
504	быть с	1	1
505	мало того	1	1
506	поле и	1	1
507	и по	3	1
508	всех своих	1	1
509	однако в	1	1
510	сами вещи	1	1
511	именно это	1	1
512	подход к	2	1
513	этого мы	1	1
514	того или	1	1
515	оставляя в	1	1
516	которое приводит	1	1
517	по природе	1	1
518	которая как	1	1
519	же если	1	1
520	должен был	1	1
521	самом первичном	1	1
522	жизни можно	1	1
523	этой характеристикой	1	1
524	что сама	1	1
525	психологизма и	1	1
526	в них	4	1
527	всецело в	1	1
528	не всегда	1	1
529	что вещи	2	1
530	со всей	4	1
531	на первый	1	1
