N	3gram	Voloshinov_1	FransuaR
1	то же время	7	10
2	в то же	9	10
3	до сих пор	1	8
4	в большинстве случаев	1	6
5	в том что	1	6
6	и в то	2	5
7	как и в	1	4
8	в другом месте	1	3
9	в той же	3	3
10	в связи с	2	3
11	мы видели что	2	3
12	в те времена	1	2
13	более или менее	1	2
14	и в особенности	1	2
15	с точки зрения	5	2
16	в ее наиболее	1	2
17	как мы видели	3	2
18	но в то	2	2
19	и в романе	1	2
20	здесь как бы	1	2
21	были связаны с	1	2
22	о том что	2	2
23	не только не	1	2
24	можно сказать что	2	2
25	с другой стороны	1	2
26	как мы уже	2	2
27	мы видим что	2	2
28	для того чтобы	7	2
29	не может быть	2	2
30	как к своему	1	1
31	и не могут	1	1
32	и в таких	1	1
33	ключ к пониманию	1	1
34	возникновение и развитие	1	1
35	прежде всего в	3	1
36	на самом деле	3	1
37	в самом деле	1	1
38	и приближается к	1	1
39	точку зрения на	1	1
40	вместе с тем	2	1
41	но и в	3	1
42	и т.п но	2	1
43	в этом отношении	2	1
44	которые с точки	1	1
45	эти слова и	1	1
46	слов выражений и	1	1
47	в наши дни	1	1
48	нужно отметить что	1	1
49	язык в процессе	1	1
50	она должна была	1	1
51	и в наши	1	1
52	и в эти	1	1
53	и т.д в	1	1
54	мы в нем	1	1
55	но при этом	2	1
56	и в отношении	1	1
57	и в этом	1	1
58	по сравнению с	1	1
59	и при этом	1	1
60	и в развитии	1	1
61	и в основе	2	1
62	из которых он	1	1
63	как бы в	3	1
64	на вопрос о	1	1
65	до наших дней	1	1
66	в одном и	1	1
67	между этими двумя	1	1
68	мы не можем	1	1
69	и как бы	1	1
70	уже говорили в	1	1
71	и официальной в	1	1
72	с самого начала	4	1
73	слов и выражений	1	1
74	вопрос о том	1	1
75	в отношении языка	1	1
76	но ведь в	1	1
77	как мы видим	1	1
78	из точек зрения	1	1
79	это как бы	1	1
80	лишь там где	1	1
81	можно было бы	1	1
82	те времена когда	1	1
83	но если бы	1	1
84	то же самое	4	1
85	той или иной	3	1
