N	3gram	Vinokur_Ku_2	Problemy
1	с точки зрения	8	13
2	в этом смысле	5	10
3	то же время	3	9
4	в то же	3	9
5	в том что	10	6
6	в зависимости от	4	5
7	в конце концов	3	5
8	на самом деле	2	4
9	не может быть	4	4
10	и т п	24	3
11	сами по себе	1	3
12	потому что она	1	3
13	в этом отношении	3	3
14	во всяком случае	5	3
15	само по себе	5	3
16	с другой стороны	7	3
17	то же что	1	3
18	но все же	2	2
19	в самом деле	7	2
20	и до конца	1	2
21	до сих пор	1	2
22	в лучшем случае	3	2
23	хотя бы и	2	2
24	бы то ни	1	2
25	только то что	1	2
26	т п все	1	2
27	но это не	1	2
28	т е в	1	2
29	в данном случае	1	2
30	не только в	4	2
31	но с другой	1	2
32	в большинстве случаев	1	2
33	можно было бы	9	2
34	т е не	1	2
35	потому что он	2	1
36	а следовательно и	2	1
37	он должен быть	1	1
38	хотя и не	1	1
39	и как можно	1	1
40	то что я	1	1
41	нет и в	1	1
42	дело в том	1	1
43	в свою очередь	2	1
44	что в самом	1	1
45	так как и	1	1
46	большей или меньшей	3	1
47	в том и	1	1
48	новые и новые	1	1
49	в этом случае	2	1
50	в своей книге	1	1
51	и в других	1	1
52	потому что у	1	1
53	что все эти	3	1
54	а так как	1	1
55	не было бы	1	1
56	все те же	1	1
57	но он не	1	1
58	ни на минуту	1	1
59	несмотря на их	1	1
60	точно так же	3	1
61	на этот вопрос	2	1
62	на первом месте	1	1
63	в противном случае	1	1
64	может быть только	2	1
65	по крайней мере	6	1
66	может быть и	1	1
67	и в частности	1	1
68	все это в	1	1
69	то время как	1	1
70	все должно быть	1	1
71	лишает их всякой	1	1
72	какой бы то	1	1
73	так же как	2	1
74	не потому что	1	1
75	но не только	1	1
76	тем что он	2	1
77	то ни было	1	1
78	в противоречии с	1	1
79	и перед нами	1	1
80	в пределах своего	1	1
81	тех или иных	1	1
82	зависимости от того	1	1
83	в известном смысле	1	1
84	не могут быть	1	1
85	в большей или	3	1
86	или меньшей степени	3	1
87	не в том	1	1
88	тем или иным	1	1
89	как впрочем и	1	1
90	но только в	1	1
91	самом деле это	1	1
92	и еще не	1	1
93	что же это	1	1
94	другой стороны эта	1	1
95	по себе не	2	1
96	этой точки зрения	2	1
97	о том что	1	1
98	от того кто	1	1
99	того или иного	2	1
100	таким образом в	1	1
101	по сравнению с	1	1
102	заключается в том	1	1
103	в то время	1	1
104	может быть это	1	1
105	идея как принцип	1	1
106	сводит его к	1	1
107	и никогда не	1	1
108	с самого начала	1	1
109	можно сказать что	2	1
110	но что же	1	1
111	в настоящее время	1	1
112	они ни были	1	1
113	к тому что	1	1
114	было бы сказать	1	1
115	в сущности не	1	1
116	это однако не	1	1
117	сама по себе	1	1
118	при этом совершенно	1	1
119	для того чтобы	8	1
120	и т д	14	1
121	как мы видели	1	1
