N	3gram	Bakhtin_Pr_4	FransuaR
1	то же время	5	9
2	в то же	5	9
3	в том что	2	6
4	но в то	2	5
5	в связи с	1	5
6	так же как	1	4
7	и в эпоху	1	4
8	в том числе	4	4
9	до сих пор	8	3
10	и во всех	1	3
11	в нем не	1	3
12	потому что она	1	2
13	дело в том	2	2
14	здесь перед нами	1	2
15	в средние века	1	2
16	с точки зрения	9	2
17	они вовсе не	1	2
18	в отличие от	3	2
19	мы находим в	2	2
20	том числе и	3	2
21	можно было бы	2	2
22	мысли и слова	1	2
23	и не в	2	2
24	в известной мере	1	2
25	же как и	1	2
26	в данном случае	1	2
27	обычной жизненной колеи	1	2
28	не может быть	8	2
29	то есть в	4	2
30	можно сказать что	2	2
31	как бы в	3	2
32	в большинстве случаев	8	2
33	у нее нет	1	2
34	друг с другом	5	2
35	к тому же	1	2
36	также и в	1	2
37	сохраняются конечно и	1	1
38	хотя и не	2	1
39	при всей ее	1	1
40	в той или	1	1
41	такой же характер	1	1
42	не знаете что	1	1
43	на части тела	1	1
44	и в формах	1	1
45	ровно ничего не	1	1
46	на том же	1	1
47	радикальных смен и	1	1
48	по отношению к	5	1
49	на самой границе	3	1
50	мы не поймем	1	1
51	игры в кости	1	1
52	в самом деле	4	1
53	и все остальные	1	1
54	и всегда будет	1	1
55	органически сочетаются с	1	1
56	те же самые	1	1
57	пафосом смен и	1	1
58	как раз и	3	1
59	сих пор не	2	1
60	в мировой литературе	1	1
61	как и все	4	1
62	от него не	1	1
63	и в то	1	1
64	таким образом как	1	1
65	в строгом смысле	2	1
66	и все действие	1	1
67	между тем как	1	1
68	на самом же	1	1
69	в обычной жизни	1	1
70	это вовсе не	2	1
71	и т.п характерна	1	1
72	встречи человека с	1	1
73	может быть и	1	1
74	эта как и	1	1
75	в значительной степени	1	1
76	не могло быть	1	1
77	как мы сказали	3	1
78	разъятие на части	1	1
79	между собою и	1	1
80	на площадь и	1	1
81	века и в	1	1
82	является одним из	1	1
83	односторонняя серьезность и	1	1
84	это конечно не	1	1
85	образов и во	1	1
86	то перед нами	4	1
87	и в самой	2	1
88	самом же деле	1	1
89	в общем не	1	1
90	у шекспира и	1	1
91	внешней и внутренней	1	1
92	иногда бывает трудно	1	1
93	мы уже сказали	2	1
94	так и в	1	1
95	как и в	3	1
96	и т.п в	1	1
97	о том что	2	1
98	она и не	1	1
99	особой точки зрения	1	1
100	в карнавальную атмосферу	1	1
101	и вообще всех	1	1
102	со смертью и	1	1
103	той или иной	2	1
104	средние века и	1	1
105	как своего рода	1	1
106	здесь ничего не	1	1
107	друг от друга	1	1
108	мы говорим здесь	1	1
109	после того как	1	1
110	в настоящей главе	1	1
111	как мы уже	2	1
112	концы с концами	1	1
113	но дело в	1	1
114	конечно не в	2	1
115	у рабле в	1	1
116	и мысли и	1	1
117	из обычной жизненной	1	1
118	а именно в	1	1
119	одна из самых	1	1
120	из своих писем	1	1
121	в духе карнавальной	1	1
122	в приведенном отрывке	2	1
123	в своей жизни	1	1
124	падает именно на	1	1
125	превращается в карнавальную	1	1
