N	2gram	Losev_Vlad_3	FransuaR
1	и в	40	41
2	то есть	24	20
3	таким образом	11	19
4	в этом	16	15
5	как и	7	14
6	и все	4	14
7	то же	4	13
8	все эти	5	13
9	в этой	8	13
10	мы уже	5	12
11	в его	14	12
12	в себе	9	11
13	как мы	8	11
14	в том	18	11
15	прежде всего	10	11
16	так и	6	10
17	в то	7	10
18	все это	1	10
19	в своем	8	9
20	не в	3	9
21	же время	2	9
22	и его	10	9
23	в качестве	3	9
24	но и	18	9
25	что в	17	9
26	движение в	1	8
27	но в	4	8
28	в конце	12	8
29	то что	28	8
30	и от	6	8
31	по существу	4	8
32	в нем	3	7
33	в новой	1	7
34	вовсе не	13	7
35	в них	1	7
36	как бы	3	7
37	и не	25	7
38	ни в	10	6
39	о том	11	6
40	мы видим	1	6
41	только в	13	6
42	это не	3	6
43	для него	8	6
44	у него	24	6
45	все они	2	6
46	в году	10	5
47	как в	1	5
48	и к	2	5
49	не только	25	5
50	в плане	1	5
51	мы видели	3	5
52	точки зрения	13	5
53	того как	1	5
54	потому что	11	5
55	всего в	1	5
56	и это	6	5
57	в ней	5	5
58	к нему	3	5
59	и у	3	5
60	уже в	3	5
61	что и	7	5
62	вместе с	7	5
63	так же	8	5
64	и для	3	5
65	а в	7	5
66	к этому	2	5
67	место в	1	4
68	в сущности	2	4
69	и на	6	4
70	хотя и	7	4
71	и наконец	2	4
72	та же	1	4
73	что это	9	4
74	он не	8	4
75	на земле	1	4
76	но все	3	4
77	и с	9	4
78	на этой	1	4
79	должно быть	5	4
80	том что	18	4
81	но он	1	4
82	одна из	1	4
83	ничего не	5	4
84	рядом с	1	4
85	в виду	3	4
86	и здесь	6	4
87	влияние на	1	4
88	может быть	8	4
89	в более	1	4
90	было бы	4	4
91	к жизни	1	4
92	мира и	1	4
93	конце концов	5	4
94	все что	1	4
95	том числе	1	4
96	например в	1	3
97	и есть	1	3
98	из самых	1	3
99	с точки	6	3
100	я не	3	3
101	с ее	1	3
102	он был	2	3
103	во всех	1	3
104	совсем не	5	3
105	кроме того	6	3
106	от этого	2	3
107	так сказать	1	3
108	при этом	3	3
109	и по	2	3
110	в мире	2	3
111	его в	2	3
112	несмотря на	7	3
113	во время	1	3
114	в своей	9	3
115	в их	2	3
116	оказывается что	2	3
117	тем самым	2	3
118	сам он	1	3
119	захватывает и	1	3
120	в отношении	5	3
121	не имеет	4	3
122	тем что	5	3
123	очень часто	1	3
124	все то	3	3
125	мы найдем	1	3
126	можно было	5	3
127	и вся	2	3
128	в свете	1	3
129	что он	5	3
130	по этому	3	3
131	из них	2	3
132	земли и	1	3
133	и их	1	3
134	в одном	5	3
135	так как	7	3
136	не на	2	3
137	не было	5	3
138	в третьей	1	3
139	не может	14	3
140	и потому	10	3
141	но этот	1	3
142	в это	2	3
143	такой же	4	3
144	но это	6	3
145	не подлежит	1	3
146	и влияние	1	3
147	в свою	1	3
148	которым он	1	3
149	того же	2	3
150	является и	1	3
151	есть и	4	3
152	жизни и	1	3
153	и другие	1	3
154	и эта	3	3
155	как нечто	3	2
156	также и	17	2
157	начинается с	1	2
158	мы здесь	1	2
159	и то	9	2
160	на самом	3	2
161	здесь и	2	2
162	и так	2	2
163	все те	1	2
164	из всех	1	2
165	есть не	2	2
166	он знает	1	2
167	мы не	2	2
168	развития человечества	1	2
169	в которой	2	2
170	по адресу	1	2
171	и самого	1	2
172	еще не	4	2
173	в которых	1	2
174	в чем	3	2
175	с его	2	2
176	а следовательно	1	2
177	одно мгновение	1	2
178	а только	7	2
179	точка зрения	1	2
180	не просто	10	2
181	мы сейчас	2	2
182	в течение	4	2
183	первых двух	1	2
184	перед нами	3	2
185	говорит что	1	2
186	более или	5	2
187	есть о	2	2
188	учение о	24	2
189	как он	1	2
190	уже видели	1	2
191	и еще	2	2
192	и вот	1	2
193	одно и	2	2
194	что все	7	2
195	это было	3	2
196	но их	1	2
197	с начала	1	2
198	с этим	2	2
199	далеко не	3	2
200	мы имеем	3	2
201	которой он	1	2
202	не мог	6	2
203	в этих	2	2
204	вещи в	1	2
205	во второй	1	2
206	том как	1	2
207	или менее	5	2
208	образом и	1	2
209	их в	1	2
210	том и	1	2
211	на всю	1	2
212	находит свое	1	2
213	что есть	3	2
214	дело в	5	2
215	в процессе	1	2
216	следовательно и	1	2
217	и всегда	2	2
218	конечно ни	1	2
219	весь этот	3	2
220	этом отношении	2	2
221	нет ни	2	2
222	к тому	7	2
223	за что	1	2
224	не есть	10	2
225	оно не	3	2
226	в каждой	1	2
227	всего этого	1	2
228	в себя	1	2
229	с самого	1	2
230	роль в	2	2
231	о тех	1	2
232	никогда не	11	2
233	подробно и	1	2
234	особенно в	1	2
235	здесь нет	2	2
236	жизнь и	3	2
237	в разных	2	2
238	находится в	3	2
239	а также	8	2
240	другими словами	1	2
241	все вещи	1	2
242	одного из	1	2
243	и мира	1	2
244	и во	1	2
245	вся эта	1	2
246	бы в	2	2
247	во всей	1	2
248	еще более	1	2
249	все существующее	1	2
250	в литературе	1	2
251	того что	7	2
252	и самая	2	2
253	здесь от	1	2
254	служит и	1	2
255	одной из	2	2
256	уже не	9	2
257	только на	5	2
258	же в	3	2
259	свидетельствует о	2	2
260	и других	1	2
261	в прославлении	1	2
262	к человеку	1	2
263	нужно сказать	1	2
264	к самому	1	2
265	именно в	3	2
266	и др	1	2
267	был в	1	2
268	до конца	4	2
269	а не	8	2
270	в связи	3	2
271	нигде не	1	2
272	может иметь	1	2
273	из которых	1	2
274	в человеке	1	2
275	по своему	1	2
276	в изображении	2	2
277	в данном	5	2
278	в первой	1	2
279	в состоянии	1	2
280	которые были	2	2
281	на небе	1	2
282	в результате	4	2
283	и самым	1	2
284	у них	1	2
285	интерес к	1	2
286	и как	7	2
287	ни было	1	2
288	для нашего	1	2
289	есть то	1	2
290	в заключение	1	2
291	во всяком	3	2
292	отношения к	5	1
293	для построения	1	1
294	до него	1	1
295	человека и	3	1
296	в такой	1	1
297	сам по	2	1
298	сын и	1	1
299	самом деле	1	1
300	в христианском	2	1
301	тех же	1	1
302	это и	1	1
303	живое и	2	1
304	достигнуть своего	1	1
305	должна быть	2	1
306	едва ли	11	1
307	был и	2	1
308	с таким	2	1
309	по его	2	1
310	его не	1	1
311	он выразил	1	1
312	на эти	2	1
313	почти все	1	1
314	он как	1	1
315	есть нечто	1	1
316	представлением о	1	1
317	время как	2	1
318	что иное	1	1
319	принадлежит к	1	1
320	они были	1	1
321	но даже	4	1
322	конечно и	1	1
323	в письме	1	1
324	что тело	1	1
325	это время	2	1
326	магии и	1	1
327	он сам	2	1
328	первый план	2	1
329	иное как	1	1
330	как смысл	1	1
331	быть в	2	1
332	не был	8	1
333	там и	1	1
334	нему и	2	1
335	то мы	1	1
336	сказать и	1	1
337	в ее	1	1
338	но не	4	1
339	бы его	1	1
340	к которой	1	1
341	свою жизнь	1	1
342	с совершенно	1	1
343	в новом	1	1
344	некоторые черты	1	1
345	себе и	2	1
346	он пишет	1	1
347	отличие от	3	1
348	за пределы	3	1
349	что они	1	1
350	в настоящем	2	1
351	в истории	5	1
352	его на	1	1
353	которое на	1	1
354	и нет	1	1
355	все же	4	1
356	дается в	2	1
357	не являются	1	1
358	виду вовсе	1	1
359	как таковое	1	1
360	это чисто	1	1
361	что слово	1	1
362	в самом	4	1
363	он в	1	1
364	тому же	5	1
365	в нашем	2	1
366	думать что	1	1
367	с их	3	1
368	им в	1	1
369	но его	1	1
370	не годится	1	1
371	но на	2	1
372	человек не	1	1
373	теории и	1	1
374	эпохи возрождения	1	1
375	а скорее	2	1
376	после этого	1	1
377	и блаженства	1	1
378	о которой	1	1
379	всем своем	1	1
380	очень силен	1	1
381	никакому сомнению	1	1
382	не как	2	1
383	что еще	1	1
384	и которые	1	1
385	на совершенно	1	1
386	его от	1	1
387	даже прямо	1	1
388	другое в	1	1
389	что является	2	1
390	том же	1	1
391	не будет	6	1
392	что мир	1	1
393	говорить не	1	1
394	уже знаем	1	1
395	этом смысле	3	1
396	в свой	1	1
397	и тем	3	1
398	данном случае	2	1
399	против этой	1	1
400	ведь в	1	1
401	в жизни	2	1
402	для них	1	1
403	но уже	2	1
404	например его	1	1
405	как об	1	1
406	этого не	3	1
407	с тем	7	1
408	оно имеет	1	1
409	с такой	2	1
410	чем в	4	1
411	она мне	1	1
412	автора и	1	1
413	обратимся к	1	1
414	не пользовался	1	1
415	на первый	2	1
416	к первому	2	1
417	не так	3	1
418	и при	1	1
419	которую мы	1	1
420	мысль и	1	1
421	оставаться в	1	1
422	как все	1	1
423	и без	1	1
424	же это	2	1
425	всяком случае	3	1
426	в котором	4	1
427	было чрезвычайно	1	1
428	мы говорили	1	1
429	представление о	1	1
430	всех вещей	2	1
431	знаем что	2	1
432	признать что	1	1
433	должны были	1	1
434	в силу	2	1
435	эта не	1	1
436	не будем	1	1
437	которые в	1	1
438	речи в	1	1
439	наиболее совершенное	1	1
440	философов мы	1	1
441	в корне	1	1
442	что сам	1	1
443	свобода и	1	1
444	времени а	1	1
445	по себе	6	1
446	даже в	4	1
447	же мы	1	1
448	при помощи	4	1
449	содержит в	5	1
450	силен в	1	1
451	она не	2	1
452	иной раз	6	1
453	есть прежде	2	1
454	самого начала	1	1
455	то чего	1	1
456	не имел	2	1
457	на него	2	1
458	в основе	1	1
459	были и	1	1
460	для всего	1	1
461	того и	1	1
462	найти в	2	1
463	только и	5	1
464	к каждой	1	1
465	или как	4	1
466	по своей	2	1
467	это слово	1	1
468	связи с	2	1
469	мы бы	7	1
470	был чужд	1	1
471	что на	2	1
472	ему не	1	1
473	может показаться	2	1
474	имеет ничего	2	1
475	у нас	5	1
476	начиная с	1	1
477	не могут	2	1
478	есть только	9	1
479	и всех	1	1
480	его за	1	1
481	что его	2	1
482	скорее в	1	1
483	и свое	1	1
484	время он	1	1
485	как с	2	1
486	этот путь	1	1
487	ничего общего	5	1
488	от той	1	1
489	году в	3	1
490	для всей	1	1
491	своего развития	1	1
492	и о	4	1
493	связи со	1	1
494	здесь не	3	1
495	учении о	5	1
496	здесь также	1	1
