N	2gram	Bakhtin_Pr_2	Myslijsy
1	потому что	8	46
2	то есть	50	34
3	в слове	1	32
4	в том	8	32
5	и в	45	30
6	может быть	18	28
7	то же	5	23
8	не только	16	21
9	только в	9	21
10	но и	15	19
11	того что	3	18
12	том что	7	18
13	то что	5	18
14	не есть	2	17
15	что в	6	17
16	в себе	5	16
17	по себе	8	16
18	и не	42	15
19	не в	8	15
20	в сознании	2	15
21	а не	10	15
22	таким образом	11	14
23	что и	5	13
24	так как	5	13
25	если бы	2	12
26	вместе с	1	12
27	а в	3	12
28	так и	3	11
29	что оно	1	11
30	этого слова	2	11
31	как в	4	10
32	в этом	20	10
33	в душе	1	10
34	как и	14	10
35	в то	5	10
36	и что	2	10
37	мы не	1	9
38	из этих	1	9
39	в нем	20	9
40	было бы	4	9
41	тогда когда	1	9
42	для него	9	9
43	в ней	7	8
44	в самом	13	8
45	от того	2	8
46	что не	5	8
47	что мы	1	8
48	только что	2	8
49	есть не	1	7
50	с одной	1	7
51	но не	6	7
52	тем самым	2	7
53	тем что	2	7
54	как мы	8	7
55	в сознание	1	7
56	так что	2	7
57	слова в	4	7
58	вовсе не	7	7
59	с другой	1	7
60	смысле этого	2	7
61	к тому	1	7
62	например в	2	6
63	же что	3	6
64	с этим	1	6
65	между собою	1	6
66	с ним	8	6
67	не имеет	3	6
68	и теперь	1	6
69	те же	2	6
70	что он	7	6
71	уже не	6	6
72	из них	9	6
73	а потому	2	6
74	зависит от	1	6
75	и слово	6	6
76	но оно	1	6
77	не может	24	6
78	образ и	1	6
79	что только	1	6
80	но это	2	6
81	человека и	2	5
82	художественного произведения	1	5
83	еще не	9	5
84	по отношению	8	5
85	независимо от	1	5
86	в своем	5	5
87	и как	2	5
88	думать что	1	5
89	с другими	7	5
90	в них	4	5
91	что я	1	5
92	по крайней	2	5
93	же время	3	5
94	как на	2	5
95	в каком	1	5
96	не могут	1	5
97	не менее	2	5
98	крайней мере	2	5
99	словом и	1	5
100	уже в	4	5
101	одно из	1	5
102	слово как	1	5
103	есть только	4	5
104	тому как	2	5
105	отношению к	8	5
106	должно быть	4	5
107	слова и	1	5
108	сказать что	5	5
109	мысли а	1	4
