N	2gram	Potebnia_M_2	Psycholo
1	то что	20	32
2	и в	24	31
3	в том	18	30
4	и т	6	26
5	то есть	30	26
6	что в	16	23
7	может быть	23	22
8	таким образом	11	20
9	при помощи	1	20
10	при этом	13	19
11	так как	10	18
12	не может	12	17
13	как и	7	16
14	том что	8	16
15	т п	3	16
16	и не	19	16
17	только в	11	14
18	не только	15	13
19	что и	11	13
20	а не	18	13
21	мы не	11	12
22	если мы	3	12
23	так же	2	12
24	в этом	8	12
25	с таким	3	11
26	в самом	4	11
27	не в	13	11
28	могут быть	8	11
29	на то	5	10
30	того что	7	10
31	потому что	49	10
32	самом деле	2	9
33	по себе	15	9
34	ни в	1	9
35	как в	10	9
36	т д	3	8
37	и что	4	8
38	всякий раз	1	8
39	никогда не	4	8
40	что мы	11	8
41	вместе с	11	8
42	все это	2	8
43	во всяком	7	8
44	только тогда	3	7
45	том чтобы	1	7
46	заключается в	1	7
47	на основании	1	7
48	сказать что	2	7
49	того чтобы	2	7
50	и его	2	7
51	о том	5	7
52	есть в	2	7
53	тому как	4	7
54	что он	4	7
55	что это	3	6
56	внутренняя форма	4	6
57	очевидно что	3	6
58	из этих	4	6
59	что она	3	6
60	для того	5	6
61	было бы	13	6
62	если бы	11	6
63	в его	2	6
64	вслед за	3	6
65	всяком случае	7	6
66	вовсе не	9	6
67	одной стороны	3	6
68	а в	8	6
69	и есть	2	5
70	то же	12	5
71	время как	4	5
72	в ее	1	5
73	с одной	4	5
74	в целом	3	5
75	и совершенно	1	5
76	подобно тому	4	5
77	в то	6	5
78	тогда когда	10	5
79	в процессе	1	5
80	то время	4	5
81	для нас	31	5
82	с другой	6	5
83	мы видим	2	5
84	в какой	2	5
85	к психологии	1	5
86	отдельных лиц	2	5
87	так что	10	5
88	само по	2	5
89	это есть	1	5
90	как бы	9	5
91	этой точки	1	5
92	все же	5	5
93	и для	3	5
94	формы и	1	5
95	и все	3	5
96	другой стороны	2	5
97	в котором	4	4
98	в которой	5	4
99	столь же	5	4
100	у него	2	4
101	со всеми	1	4
102	отличие от	1	4
103	в себе	10	4
104	и если	4	4
105	одной и	2	4
106	различие между	1	4
107	от себя	2	4
108	что я	1	4
109	тому что	2	4
110	одна из	4	4
111	у нас	2	4
112	очень часто	1	4
113	к тому	1	4
114	те же	3	4
115	со стороны	3	4
116	никак не	1	4
117	прежде всего	7	4
118	между тем	6	4
119	один из	2	4
120	для всех	1	4
121	и у	3	4
122	могло бы	1	4
123	мы можем	12	4
124	там где	4	4
125	и так	1	4
126	как это	2	4
127	этого слова	6	4
128	с этой	1	4
129	и о	1	4
130	чтобы понять	1	4
131	в этих	3	4
132	указывает на	2	4
133	в своих	1	4
134	к этому	2	4
135	например в	3	3
136	на деле	3	3
137	тем же	3	3
138	должна быть	1	3
139	собственном смысле	1	3
140	с в	2	3
141	той же	3	3
142	вопрос о	2	3
143	в которых	1	3
144	мысль что	1	3
145	разницы между	2	3
146	совсем не	2	3
147	но не	12	3
148	с этим	7	3
149	стороны и	1	3
150	хотя и	3	3
151	что по	1	3
152	себе не	4	3
153	но в	4	3
154	уже в	5	3
155	его и	1	3
156	тому же	1	3
157	состоит в	2	3
158	и по	2	3
159	в каждом	2	3
160	не будет	1	3
161	разница между	2	3
162	может стать	2	3
163	с тем	4	3
164	в слове	13	3
165	легче всего	1	3
166	мы знаем	2	3
167	представить себе	1	3
168	в отличие	1	3
169	и той	2	3
170	мысли в	3	3
171	точно так	9	3
172	только не	1	3
173	во всем	2	3
174	внутреннюю форму	3	3
175	что на	3	3
176	все то	1	3
177	не могут	7	3
178	когда мы	2	3
179	и другой	1	3
180	чтобы показать	1	3
181	что оно	4	3
182	не есть	6	3
183	что при	1	3
184	и это	2	3
185	но только	2	3
186	что все	2	3
187	только при	1	3
188	в собственном	2	3
189	нет никакой	1	3
190	так и	5	3
191	что у	2	3
192	по тому	1	3
193	но мы	3	3
194	чтобы вызвать	1	3
195	он не	1	3
196	ее от	1	3
197	бесконечно малые	1	3
198	дело с	1	3
199	который в	1	3
200	в обществе	2	3
201	не можем	6	3
202	только на	1	3
203	и других	2	3
204	а потому	5	3
205	слова в	5	3
206	от того	5	3
207	и только	6	3
208	до сих	4	3
209	не было	6	3
210	же точно	1	3
211	могут служить	1	3
212	под влиянием	8	3
213	в одной	1	3
214	внутренней формы	2	3
215	в состоянии	6	3
216	сих пор	4	3
217	но это	3	3
218	должны быть	4	3
219	от всех	1	3
220	жизни и	1	3
221	все что	3	3
222	как на	3	3
223	в таком	4	3
224	я сказал	1	2
225	ту же	1	2
226	зависимость от	1	2
227	таком случае	2	2
228	того же	14	2
229	и то	3	2
230	и без	1	2
231	на самом	2	2
232	тех же	1	2
233	мысли а	2	2
234	которое может	2	2
235	из всех	1	2
236	есть не	5	2
237	как мы	1	2
238	бы что	2	2
239	на место	1	2
240	этом не	1	2
