N	3gram	Medvedev_F_3	Problemy
1	то же время	7	10
2	в то же	7	10
3	на самом деле	12	9
4	с самого начала	1	8
5	в отношении к	1	7
6	по отношению к	3	6
7	в пределах одного	2	5
8	во всяком случае	6	4
9	той или иной	1	4
10	друг с другом	1	4
11	в этом смысле	2	3
12	и в самом	1	3
13	бы то ни	4	3
14	же время не	1	3
15	то ни было	4	3
16	в высшей степени	2	3
17	в конце концов	2	3
18	с другой стороны	5	3
19	и в нем	1	3
20	не может быть	14	3
21	может войти в	3	2
22	смысле этого слова	2	2
23	чего бы то	1	2
24	сводится к тому	1	2
25	с точки зрения	14	2
26	и не может	4	2
27	как и все	2	2
28	и в то	2	2
29	сам по себе	1	2
30	в отличие от	2	2
31	друг на друга	1	2
32	он и не	1	2
33	такой же степени	1	2
34	к тому чтобы	1	2
35	можно было бы	1	2
36	слова и его	2	2
37	в такой же	1	2
38	в его целом	1	2
39	так и в	2	2
40	мы можем сказать	1	2
41	подобно тому как	4	2
42	но все же	1	2
43	в большинстве случаев	4	2
44	героя и его	1	2
45	этого слова в	1	2
46	в том что	3	2
47	можем сказать что	1	2
48	мы увидим что	2	2
49	как мы знаем	4	2
50	именно потому что	2	2
51	все более и	1	1
52	как и самое	1	1
53	в нем происходит	1	1
54	здесь же нам	1	1
55	одних и тех	1	1
56	точки зрения на	1	1
57	под эту категорию	1	1
58	с таким же	2	1
59	все это и	1	1
60	и столь же	1	1
61	одним из средств	1	1
62	еще не кончаются	1	1
63	самом деле все	1	1
64	а вовсе не	4	1
65	дело в том	2	1
66	так же и	2	1
67	бы ни был	1	1
68	в самом деле	4	1
69	в том же	1	1
70	может и не	1	1
71	так и не	1	1
72	в этом случае	1	1
73	что же касается	1	1
74	в одних и	1	1
75	в нем и	2	1
76	обойтись без этого	1	1
77	и по отношению	1	1
78	до сих пор	1	1
79	они на самом	1	1
80	и в других	1	1
81	вместе с тем	3	1
82	лишь в пределах	1	1
83	таким образом как	1	1
84	мы без труда	2	1
85	в этом произведении	1	1
86	но для этого	1	1
87	так как здесь	1	1
88	возможно лишь в	1	1
89	нашли бы в	1	1
90	том или ином	1	1
91	заложенные в них	2	1
92	в точке пересечения	1	1
93	тот же принцип	1	1
94	со всех сторон	1	1
95	и тех же	1	1
96	в произведении нет	1	1
97	к его внутреннему	1	1
98	к тому что	2	1
99	есть в каждом	1	1
100	о том как	2	1
101	в значительной степени	1	1
102	в том или	1	1
103	и сводится к	1	1
104	мы уже указывали	1	1
105	в данном случае	4	1
106	так же не	1	1
107	где может быть	1	1
108	но там где	1	1
109	за исключением этого	1	1
110	всех без исключения	1	1
111	все без исключения	3	1
112	художественное произведение в	1	1
113	один из моментов	1	1
114	как впрочем и	1	1
115	что они на	1	1
116	не может и	1	1
117	и в том	1	1
118	потому что они	1	1
119	мы видели что	2	1
120	никогда не является	1	1
121	что же такое	1	1
122	и во всяком	2	1
123	неразрывной связи с	1	1
124	в нем нет	1	1
125	раз и навсегда	3	1
126	и пр в	1	1
127	как и в	1	1
128	эту категорию и	1	1
129	всяком случае в	2	1
130	и вместе с	1	1
131	и того же	1	1
132	о том что	1	1
133	но путь к	1	1
134	мы не найдем	1	1
135	не только не	2	1
136	тоже не может	1	1
137	более и более	1	1
138	героя в этом	1	1
139	сказать хотя бы	1	1
140	можно сказать что	1	1
141	как бы ни	2	1
142	одного и того	1	1
143	тем не менее	2	1
144	этого слова и	1	1
145	какого бы то	1	1
146	оставаясь в пределах	1	1
147	в целом это	1	1
148	сама по себе	1	1
149	увидеть и понять	1	1
150	как мы видели	2	1
151	для того чтобы	4	1
152	а не в	3	1
153	и все эти	1	1
154	то же самое	3	1
155	в этом отношении	3	1
156	мы еще не	1	1
