N	3gram	Vinokur_Ku_3	Istorich
1	и т д	8	24
2	так же как	1	12
3	до сих пор	8	5
4	с другой стороны	3	4
5	не может быть	3	4
6	но все же	1	4
7	в этом случае	4	3
8	т е в	1	3
9	в данном случае	4	3
10	в одном случае	1	3
11	как мы видели	2	3
12	о том что	3	2
13	мы имеем в	1	2
14	то же самое	1	2
15	так как он	2	2
16	не только в	3	2
17	смысле этого слова	2	2
18	то что он	1	2
19	в тех случаях	1	2
20	т е к	2	2
21	так и в	3	2
22	в главе о	1	2
23	тех случаях когда	1	2
24	после того как	4	2
25	в связи с	4	2
26	тем не менее	9	2
27	мы увидим что	1	2
28	на этот вопрос	1	2
29	в его распоряжении	1	1
30	еще не может	1	1
31	можно возразить что	1	1
32	потому что он	1	1
33	на вопрос какую	1	1
34	этот вопрос мы	1	1
35	что в числе	1	1
36	в том числе	2	1
37	имеется в виду	1	1
38	на тех же	1	1
39	и не может	1	1
40	мы знаем теперь	1	1
41	в зависимости от	7	1
42	что он не	1	1
43	но и в	1	1
44	том отношении что	1	1
45	тому как в	1	1
46	все те же	1	1
47	и только после	2	1
48	совершенно ясно что	2	1
49	и пр на	1	1
50	гораздо важнее что	1	1
51	может быть и	1	1
52	не потому что	1	1
53	в иных случаях	1	1
54	в виду не	1	1
55	и вместе с	1	1
56	не могут быть	2	1
57	не только как	3	1
58	не в том	2	1
59	с нашей точки	1	1
60	не случайно и	1	1
61	только после того	2	1
62	т д такое	1	1
63	т е как	3	1
64	вместе с тем	1	1
65	т д но	1	1
66	все тех же	1	1
67	из которых каждый	1	1
68	вовсе не в	1	1
69	не говорит что	1	1
70	мы не можем	1	1
71	а не просто	2	1
72	в то время	1	1
73	же самое что	1	1
74	точно таким же	1	1
75	и если бы	1	1
76	могло бы составить	1	1
77	в том отношении	1	1
78	нашей точки зрения	1	1
79	ответить на этот	1	1
80	как мы видим	1	1
81	здесь могут быть	1	1
82	тем более что	2	1
83	даже в тех	1	1
84	что дело не	1	1
85	к тому что	1	1
86	о том чтобы	1	1
87	что и в	2	1
88	только тогда когда	4	1
89	и действительно есть	1	1
