N	2gram	Bakhtin_Fr_7	Komedia
1	и в	41	22
2	и не	7	21
3	том что	4	13
4	таким образом	19	12
5	в том	11	12
6	так как	3	11
7	в доме	2	10
8	ни в	6	10
9	потому что	5	10
10	в самом	1	9
11	вместе с	5	9
12	в этом	15	8
13	его в	3	8
14	в своем	9	8
15	о том	6	8
16	в его	12	8
17	что и	5	8
18	что он	3	8
19	едва ли	1	7
20	то же	13	7
21	при этом	3	7
22	не по	1	7
23	об этом	1	7
24	в конце	8	7
25	о чем	1	7
26	а в	5	7
27	в свою	3	7
28	того же	3	6
29	самом деле	1	6
30	еще не	2	6
31	так что	1	6
32	тому же	1	6
33	в то	10	6
34	и его	9	6
35	к тому	2	6
36	свою очередь	3	6
37	и что	1	6
38	может быть	4	6
39	во время	3	6
40	к этому	5	6
41	что его	1	5
42	отношение к	2	5
43	но в	8	5
44	не только	5	5
45	он не	4	5
46	в своей	3	5
47	в которых	2	5
48	же время	9	5
49	связи с	1	5
50	к себе	1	5
51	хотя и	4	5
52	с ним	2	5
53	к нему	5	5
54	что в	9	5
55	по отношению	2	5
56	из них	3	5
57	тем что	3	5
58	прежде всего	11	5
59	как это	1	5
60	все это	10	5
61	то ли	2	4
62	он знает	2	4
63	в ней	5	4
64	он был	3	4
65	все же	1	4
66	то что	8	4
67	в себе	11	4
68	но все	4	4
69	и с	4	4
70	с тем	1	4
71	несмотря на	3	4
72	точки зрения	5	4
73	не в	9	4
74	в отношении	3	4
75	самого начала	1	4
76	на него	1	4
77	у него	6	4
78	и здесь	4	4
79	с самого	2	4
80	так и	10	4
81	здесь нет	2	4
82	с помощью	6	4
83	до нас	5	4
84	вовсе не	7	4
85	само собой	1	4
86	но и	9	4
87	до конца	2	4
88	ничем не	3	4
89	а не	2	4
90	в связи	2	4
91	и для	5	4
92	бы в	2	4
93	тем более	1	4
94	так же	5	4
95	который в	1	3
96	на них	3	3
97	с его	2	3
98	в ее	1	3
99	с этим	2	3
100	и к	5	3
101	и этим	1	3
102	в которой	2	3
103	в этой	13	3
104	как он	2	3
105	не могла	1	3
106	в нем	7	3
107	при виде	4	3
108	было бы	4	3
109	по всему	1	3
110	в них	7	3
111	далеко не	2	3
112	как и	14	3
113	чем в	1	3
114	и еще	2	3
115	том как	2	3
116	себе в	1	3
117	с точки	3	3
118	их в	2	3
119	к ним	1	3
120	не имеет	3	3
121	никогда не	2	3
122	ничего не	4	3
123	же самое	1	3
124	возможно что	1	3
125	обращается к	1	3
126	в глаза	1	3
127	одного из	2	3
128	комедии и	1	3
129	в двух	1	3
130	одной из	2	3
131	в начале	1	3
132	не так	1	3
133	всяком случае	1	3
134	отношению к	2	3
135	в других	1	3
136	и даже	1	3
137	ему не	1	3
138	на которые	1	3
139	на этот	1	3
140	один из	1	3
141	в частности	1	3
142	не может	3	3
143	по своему	2	3
144	в течение	2	3
145	как бы	7	3
146	с этой	1	3
147	теперь же	1	3
148	не знает	3	3
149	дело с	1	3
150	все что	4	3
151	во всяком	2	3
152	отношения к	1	2
153	человека и	1	2
154	такое же	1	2
155	здесь и	2	2
156	его не	1	2
157	мы не	2	2
158	в сущности	4	2
159	время как	1	2
160	представление о	1	2
161	не совсем	2	2
162	меньше чем	1	2
163	и на	4	2
164	во всех	3	2
165	в изображении	2	2
166	он говорит	1	2
167	отличие от	1	2
168	за пределы	1	2
169	что они	1	2
170	как в	5	2
171	в известной	1	2
172	целый ряд	4	2
173	в результате	2	2
174	не приходится	1	2
175	то обстоятельство	1	2
176	ни было	2	2
177	после этого	1	2
178	о которой	1	2
179	в силу	1	2
180	человека в	2	2
181	в мире	3	2
182	из всех	2	2
183	не с	1	2
184	а как	1	2
185	это не	6	2
186	отца и	1	2
187	еще одно	1	2
188	не мог	2	2
189	и без	1	2
190	в котором	1	2
191	в их	3	2
192	из которой	1	2
193	начиная от	1	2
194	в одном	3	2
195	сам он	3	2
196	она не	1	2
197	дело не	2	2
198	в основе	1	2
199	за то	3	2
200	к концу	1	2
201	и после	1	2
202	в области	2	2
203	одним из	1	2
204	и со	2	2
205	нет ни	2	2
206	и это	5	2
207	как мы	11	2
208	и о	1	2
209	в виду	4	2
210	здесь не	1	2
211	в комедиях	1	2
212	роль в	2	2
213	в образе	4	2
214	можно было	3	2
215	по ее	1	2
216	в эпоху	7	2
217	именно потому	1	2
218	а также	2	2
219	в другом	1	2
220	аналогии с	1	2
221	и во	2	2
222	которой мы	1	2
223	между тем	1	2
224	все время	2	2
225	за ней	1	2
226	не как	1	2
227	тот же	2	2
228	должен быть	2	2
229	сына и	1	2
230	и ее	2	2
231	за плату	1	2
232	в качестве	9	2
233	уже в	5	2
234	если мы	1	2
235	чем они	1	2
236	нового времени	3	2
237	да что	1	2
238	этом отношении	2	2
239	под руку	1	2
240	к человеку	2	2
241	дошедших до	1	2
242	не было	3	2
243	а на	2	2
244	обстоятельство что	1	2
245	ближе к	1	2
246	он и	1	2
247	и особенно	1	2
248	его на	1	2
249	из которых	2	2
250	не могут	1	2
251	по существу	8	2
252	его от	1	2
253	на стену	1	2
254	только для	1	2
255	нет ничего	1	2
256	все остальные	1	2
257	при всем	1	2
258	за нее	1	2
259	и все	14	2
260	с уже	1	2
261	конце концов	4	2
262	нет никаких	1	2
263	из этой	1	2
264	не будет	1	2
265	между ними	1	2
266	которым он	3	2
267	все к	1	2
268	что ты	1	2
269	из этого	1	2
270	в свое	2	2
271	в своих	1	2
272	это в	3	2
273	в таком	1	2
274	и наиболее	1	1
275	например в	3	1
276	он считает	1	1
277	с жизнью	1	1
278	по адресу	2	1
279	домашней утвари	1	1
280	сын и	1	1
281	двери в	1	1
282	всего это	1	1
283	в первом	1	1
284	к другому	1	1
285	и до	6	1
286	ты говоришь	1	1
287	с изображением	1	1
288	мы имеем	2	1
289	и наш	2	1
290	битвы и	1	1
291	именно к	1	1
292	начинается с	2	1
293	на глазах	2	1
294	глубины и	1	1
295	принадлежит к	1	1
296	я не	3	1
297	они были	1	1
298	ему в	1	1
299	и сыном	1	1
300	это время	1	1
301	в большинстве	2	1
302	он сам	1	1
303	первый план	1	1
304	все эти	13	1
305	не был	1	1
306	в чем	2	1
307	только после	1	1
308	не без	1	1
309	вернулся в	1	1
310	в обеих	1	1
311	нищим и	1	1
312	но не	1	1
313	к которой	1	1
314	и всякий	1	1
315	в iv	1	1
316	должны были	1	1
317	себе и	1	1
318	друг от	1	1
319	человеку и	1	1
320	в истории	1	1
321	в одной	2	1
322	общего с	1	1
323	одном из	4	1
324	где и	1	1
325	по содержанию	1	1
326	как к	1	1
327	перед нами	2	1
328	там не	1	1
329	на земле	4	1
330	сходство между	1	1
331	он выглядит	1	1
332	узнает что	1	1
333	и как	2	1
334	что по	1	1
335	и наконец	4	1
336	его образа	1	1
337	себе на	1	1
338	более или	2	1
339	своего соседа	1	1
340	от этого	3	1
341	роль играет	2	1
342	да еще	1	1
343	он дал	1	1
344	поздней античности	1	1
345	в соседний	1	1
346	говорят о	1	1
347	заодно и	1	1
348	за это	1	1
349	в нашем	1	1
350	выражение в	3	1
351	еще один	1	1
352	он умер	1	1
353	им в	1	1
354	имеем в	2	1
355	и те	3	1
356	виде того	1	1
357	человек не	1	1
358	к сердцу	1	1
359	чтобы они	1	1
360	не являются	1	1
361	что никому	1	1
362	том чтобы	1	1
363	о новом	1	1
364	картины мира	4	1
365	смех и	1	1
366	на этом	5	1
367	в нее	3	1
368	именно это	1	1
369	не знающий	1	1
370	в каждом	1	1
371	для всей	1	1
372	что все	2	1
373	другой раз	1	1
374	той же	3	1
375	это было	2	1
376	еще вернемся	1	1
377	вот например	1	1
378	известно что	1	1
379	в свой	1	1
380	душа моя	2	1
381	дали и	1	1
382	и тем	1	1
383	в это	3	1
384	участие в	1	1
385	его и	1	1
386	для них	1	1
387	мне то	1	1
388	этого не	1	1
389	со своими	1	1
390	бога и	1	1
391	такой же	3	1
392	от счастья	1	1
393	одно из	1	1
394	его образ	1	1
395	достаточной степени	1	1
396	от своего	1	1
397	имеет ничего	1	1
398	таким же	3	1
399	как все	1	1
400	в следующем	2	1
401	целом так	1	1
402	место в	4	1
403	он искал	1	1
404	его современников	1	1
405	знаем что	1	1
406	что я	1	1
407	признать что	1	1
408	стало быть	1	1
409	образом и	2	1
410	которые в	1	1
411	времени не	1	1
412	но он	4	1
413	говорит с	1	1
414	над ними	1	1
