N	2gram	Bakhtin_Pr_4	StatiiOP
1	и в	46	44
2	в том	9	36
3	что в	4	30
4	том что	4	29
5	пушкина в	1	24
6	в этом	16	21
7	вовсе не	9	19
8	не только	14	18
9	то что	4	18
10	было бы	3	17
11	о том	5	17
12	а в	2	17
13	а не	11	16
14	и не	27	16
15	может быть	23	15
16	в области	1	14
17	в данном	2	14
18	как в	4	13
19	можно было	2	13
20	не в	10	12
21	в первой	2	12
22	самом деле	4	11
23	в этой	3	11
24	того чтобы	1	11
25	у нас	2	11
26	точки зрения	11	11
27	но в	6	10
28	что он	6	10
29	только в	6	10
30	но и	12	10
31	также и	3	9
32	как и	12	9
33	в отношении	3	9
34	в то	5	9
35	так и	4	9
36	во второй	1	9
37	если бы	3	9
38	в его	9	9
39	с другой	3	9
40	например в	4	8
41	во всех	5	8
42	все же	4	8
43	но ведь	2	8
44	это не	5	8
45	с точки	9	8
46	пушкина но	1	8
47	у пушкина	2	8
48	и его	6	8
49	не может	19	8
50	в самом	9	7
51	таким образом	4	7
52	другой стороны	3	7
53	для нас	2	7
54	до сих	8	7
55	прежде всего	9	7
56	сих пор	8	7
57	сказать что	2	7
58	по поводу	1	7
59	на самом	1	6
60	в повестях	1	6
61	со стороны	1	6
62	из этих	3	6
63	в своей	3	6
64	потому что	4	6
65	данном случае	1	6
66	что и	3	6
67	всяком случае	1	6
68	так что	2	6
69	для него	2	6
70	именно в	1	6
71	дело в	3	6
72	в той	3	6
73	что же	3	6
74	но это	6	6
75	хотя бы	2	6
76	во всяком	2	6
77	и то	1	5
78	то же	6	5
79	той же	3	5
80	в обеих	1	5
81	в целом	1	5
82	все эти	4	5
83	в нем	17	5
84	и по	2	5
85	в слове	3	5
86	такой же	3	5
87	в котором	5	5
88	в которых	2	5
89	не менее	2	5
90	вплоть до	1	5
91	никогда не	6	5
92	могут быть	2	5
93	пушкина не	1	5
94	так как	5	5
95	тем что	3	5
96	и даже	3	5
97	там где	2	5
98	что мы	2	5
99	все это	6	5
100	не при	2	5
101	была бы	1	5
102	совершенно не	4	5
103	жизни и	5	5
104	так же	3	5
105	как это	1	4
106	вопрос о	2	4
107	в новом	1	4
108	бы и	2	4
109	что это	1	4
110	на то	3	4
111	что она	1	4
112	но все	2	4
113	но если	3	4
114	для изучения	1	4
115	и очень	1	4
116	дело не	1	4
117	же время	5	4
118	это слово	5	4
119	как будто	1	4
120	в ее	1	4
121	языка и	2	4
122	что у	1	4
123	и что	3	4
124	во втором	1	4
125	этот вопрос	2	4
126	же и	4	4
127	никто не	1	4
128	мы находим	5	4
129	как раз	7	4
130	не было	2	4
131	даже не	1	4
132	к которому	1	4
133	в частности	1	4
134	как бы	19	4
135	еще более	3	4
136	это в	1	4
137	же как	2	3
138	того же	3	3
139	и без	1	3
140	тем же	3	3
141	должна быть	2	3
142	то это	3	3
143	конечно и	3	3
144	в ней	1	3
145	еще не	7	3
146	из двух	1	3
147	своего рода	4	3
148	но не	4	3
149	по отношению	5	3
150	к сожалению	1	3
151	с этим	2	3
152	как к	1	3
153	не являются	1	3
154	точку зрения	1	3
155	что так	2	3
156	в словаре	1	3
157	во многих	1	3
158	ведь и	5	3
159	в каждом	6	3
160	в другом	2	3
161	и с	7	3
162	лишь в	2	3
163	и тем	2	3
164	даже в	1	3
165	кажется что	3	3
166	ни в	6	3
167	чем в	1	3
168	что не	1	3
169	тому что	1	3
170	во время	1	3
171	в конце	3	3
172	этих двух	4	3
173	а во	1	3
174	стремление к	1	3
175	из истории	1	3
176	очень часто	4	3
177	должны быть	1	3
178	для себя	1	3
179	не хочу	1	3
180	об этом	2	3
181	поэтому в	1	3
182	и вообще	1	3
183	и нужно	1	3
184	его жизни	1	3
185	между тем	2	3
186	указывает в	1	3
187	и только	3	3
188	но с	2	3
189	в двух	1	3
190	в какой	1	3
191	и так	2	3
192	в уста	1	3
193	с одной	1	3
194	вопроса о	1	3
195	ii но	1	3
196	в очень	1	3
197	а именно	1	3
198	а с	1	3
199	что для	1	3
200	на этот	2	3
201	в тех	1	3
202	да и	4	3
203	эти вопросы	1	3
204	и для	3	3
205	в результате	2	3
206	отношению к	5	3
207	в таком	1	3
208	отношения к	2	2
209	в первом	1	2
210	не хочет	2	2
211	а как	2	2
212	мы имеем	3	2
213	мы не	4	2
214	не была	2	2
215	в сущности	7	2
216	совпадает с	1	2
217	из того	1	2
218	подчеркнуть что	1	2
219	литературы и	1	2
220	как правило	1	2
221	в сторону	1	2
222	отношение к	3	2
223	и речи	1	2
224	большое значение	1	2
225	за пределы	5	2
226	на которое	1	2
227	что как	1	2
228	в своем	3	2
229	есть в	6	2
230	целый ряд	2	2
231	от этого	2	2
232	так или	1	2
233	бы не	2	2
234	борисе годунове	1	2
235	раз в	2	2
236	в себе	7	2
237	но он	3	2
238	но на	2	2
239	в наших	1	2
240	при этом	5	2
241	но именно	3	2
242	он не	4	2
243	свою собственную	1	2
244	он должен	1	2
245	чем у	3	2
246	ни были	1	2
247	свое время	2	2
248	что все	1	2
249	его в	1	2
250	это вовсе	2	2
251	должен был	1	2
252	ни одной	1	2
253	не всегда	1	2
254	и уже	1	2
255	нисколько не	1	2
256	в борисе	1	2
257	в такой	1	2
258	одним и	1	2
259	знает и	1	2
260	что до	1	2
261	которые в	2	2
262	их в	3	2
263	тем самым	1	2
264	она не	3	2
265	на него	3	2
266	ничего не	2	2
267	в сознании	1	2
268	только с	1	2
269	что на	1	2
270	начиная с	1	2
271	числе и	3	2
272	что при	1	2
273	о них	1	2
274	и это	3	2
275	что там	1	2
276	без всякого	2	2
277	на свой	6	2
278	и сам	5	2
279	нужно было	1	2
280	в эпоху	1	2
281	для этого	2	2
282	то есть	40	2
283	может не	1	2
284	и все	9	2
285	все в	2	2
286	и во	3	2
287	отметить что	1	2
288	именно такое	1	2
289	к нему	5	2
290	быть и	1	2
291	на которой	1	2
292	по своей	3	2
293	и критика	1	2
294	в пушкинских	1	2
295	со всеми	1	2
296	с которыми	1	2
297	из которого	1	2
298	конечно не	8	2
299	и у	1	2
300	уже в	4	2
301	если в	2	2
302	который как	1	2
303	а то	3	2
304	могло бы	2	2
305	у него	5	2
306	в других	2	2
307	хотел бы	1	2
308	даже и	1	2
309	или иначе	1	2
310	еще и	4	2
311	превращается в	4	2
312	одной стороны	1	2
313	однако и	1	2
314	так называемой	1	2
315	о реальном	1	2
316	который не	1	2
317	ни на	1	2
318	и потому	1	2
319	находим и	1	2
320	и их	3	2
321	по существу	3	2
322	этого слова	2	2
323	в свое	2	2
324	этом случае	1	2
325	и тогда	1	2
326	но для	3	2
327	о котором	2	2
328	и перед	1	2
329	в этих	4	2
330	несмотря на	1	2
331	не знает	4	2
332	в своих	1	2
333	можно назвать	1	2
334	том числе	4	2
335	а между	2	1
336	к произведениям	1	1
337	так я	2	1
338	чтобы не	1	1
339	должно стать	1	1
340	показаться что	1	1
341	и есть	1	1
342	почти не	2	1
343	здесь и	3	1
344	из его	1	1
345	в какой-то	1	1
346	от которых	1	1
347	этого он	1	1
348	видеть в	1	1
349	и тонкая	1	1
350	и могут	1	1
351	слово во	1	1
352	уже после	3	1
353	этом не	1	1
354	так чтобы	3	1
355	ну вот	1	1
356	первой книге	1	1
357	на тему	1	1
358	от друга	1	1
359	это время	1	1
360	наоборот для	1	1
361	и на	11	1
362	между собой	1	1
363	внимание и	1	1
364	бы еще	1	1
365	время в	1	1
366	реагировать на	1	1
367	за свое	1	1
368	с его	5	1
369	вполне и	1	1
370	но как	1	1
371	а только	1	1
372	нужно быть	2	1
373	инстанцией в	1	1
374	с собою	2	1
375	этого последнего	1	1
376	друг от	1	1
377	нет и	2	1
378	конечно совершенно	1	1
379	приходит на	1	1
380	в одной	2	1
381	под его	1	1
382	каждая из	1	1
383	отвечать на	1	1
384	стороны и	2	1
385	в одних	1	1
386	перед нами	12	1
387	кроме того	4	1
388	на анализе	1	1
389	хотя и	6	1
390	мысль в	1	1
391	именно такие	1	1
392	и к	9	1
393	в ожидании	1	1
394	стиля и	1	1
395	зрения как	2	1
396	важно для	1	1
397	себе как	2	1
398	бы с	1	1
399	в нашем	1	1
400	так в	2	1
401	с их	1	1
402	им в	1	1
403	и до	3	1
404	иначе и	1	1
405	xviii и	1	1
406	своей речи	1	1
407	как он	3	1
408	а вовсе	1	1
409	зрения его	1	1
410	время и	2	1
411	не знать	1	1
412	на одну	1	1
413	в узком	2	1
414	не как	3	1
415	в корне	2	1
416	и вот	1	1
417	в плане	1	1
418	даже прямо	1	1
419	но дело	2	1
420	значительной степени	1	1
421	том же	4	1
422	в одну	1	1
423	находятся и	1	1
424	а по	1	1
425	на все	2	1
426	входит в	1	1
427	известно что	1	1
428	и соответствующие	1	1
429	слова без	1	1
430	ведь в	1	1
431	здесь нет	3	1
432	он является	1	1
433	в них	1	1
434	является для	1	1
435	о которых	2	1
436	и вы	1	1
437	далеко не	3	1
438	в плоскость	1	1
439	место и	1	1
440	всегда и	1	1
441	которой трудно	1	1
442	в один	1	1
443	на себя	4	1
444	другом так	1	1
445	которую он	2	1
446	бы на	1	1
447	от своего	1	1
448	и при	3	1
449	а главное	1	1
450	что такое	2	1
451	этого места	1	1
452	не становится	1	1
453	это только	1	1
454	место в	1	1
455	мы в	1	1
456	не столько	1	1
457	степени не	1	1
458	от себя	1	1
459	что я	6	1
460	центра и	1	1
461	мы теперь	1	1
462	значение для	3	1
463	одном из	2	1
464	как их	1	1
465	в прямом	1	1
466	что было	1	1
467	однако в	1	1
468	по себе	7	1
469	слышим все	1	1
470	всего его	2	1
471	слово как	4	1
472	должна опираться	1	1
473	но они	1	1
474	тогда когда	1	1
475	одна из	2	1
476	что их	1	1
477	была по	1	1
478	и притом	1	1
479	к этим	1	1
480	в процессе	4	1
481	и имеет	1	1
482	во всякой	1	1
483	но только	1	1
484	значение этого	1	1
485	не могло	2	1
486	правда в	3	1
487	никому не	2	1
488	того как	2	1
489	только и	2	1
490	и лишь	1	1
491	явление в	2	1
492	целое в	1	1
493	и является	2	1
494	ему и	1	1
495	лица для	1	1
496	ну а	1	1
497	сделать в	1	1
498	к отдельным	1	1
499	которых он	1	1
500	но там	1	1
501	в духе	2	1
502	не могут	3	1
503	когда мы	1	1
504	возможности но	2	1
505	отличается от	3	1
506	и другим	1	1
507	к тому	2	1
508	критика и	1	1
509	слова с	7	1
510	обращение к	1	1
511	поэтического языка	1	1
512	правда не	1	1
513	например он	1	1
514	как мы	12	1
515	и о	3	1
516	в виду	4	1
517	но при	3	1
518	и говорить	2	1
519	последнего слова	1	1
520	оказаться в	1	1
521	и этим	3	1
522	с самого	1	1
523	вообще нет	1	1
524	читателя в	1	1
525	на том	2	1
526	в келье	1	1
527	времени и	2	1
528	сейчас с	1	1
529	отсюда и	1	1
530	во многом	1	1
531	почему же	2	1
532	произведения не	1	1
533	на которую	1	1
534	еще в	1	1
535	можно только	1	1
536	является в	1	1
537	в диалог	1	1
538	но иногда	1	1
539	свое дело	1	1
540	лишь то	1	1
541	там в	1	1
542	вот это	1	1
543	быть ни	2	1
544	о нем	6	1
545	только так	2	1
546	вопроса и	1	1
547	но к	1	1
548	его речи	2	1
549	скажу что	1	1
550	после того	1	1
551	можно сказать	4	1
552	все его	1	1
553	каждом из	1	1
554	его личности	1	1
555	и всякая	1	1
556	помимо того	1	1
557	в форме	1	1
558	тему о	2	1
559	в другой	1	1
560	быть даже	1	1
561	сюда относится	1	1
562	еще несколько	1	1
563	дела это	1	1
564	ничего а	1	1
565	детали в	1	1
566	пор не	2	1
567	бы ни	2	1
568	простое и	1	1
569	времени как	1	1
570	именно на	1	1
571	себя в	3	1
572	первостепенное значение	3	1
573	мы очень	1	1
574	уже не	4	1
575	если мы	5	1
576	языка а	1	1
577	отношений к	1	1
578	слова не	2	1
579	в действительно	1	1
580	и других	4	1
581	то у	1	1
582	его и	1	1
583	ведь это	3	1
584	слова в	13	1
585	в одном	11	1
586	сами по	2	1
587	к ним	4	1
588	не о	1	1
589	дело и	1	1
590	вообще можно	1	1
591	которые могут	1	1
592	указание на	1	1
593	ряда поколений	1	1
594	что могло	1	1
595	никого не	1	1
596	или иной	2	1
597	точек зрения	4	1
598	с другим	1	1
599	здесь в	2	1
600	случаев в	1	1
601	и др	1	1
602	в некоторых	1	1
603	в соответствии	1	1
604	связано с	1	1
605	этот термин	1	1
606	которых мы	1	1
607	до конца	4	1
608	более того	3	1
609	не на	1	1
610	в руках	2	1
611	него не	1	1
612	время оно	1	1
613	бы совершенно	1	1
614	оснований для	1	1
615	в одно	2	1
616	и ему	1	1
617	себя на	2	1
618	именно поэтому	1	1
619	вместе с	2	1
620	и xix	1	1
621	художественной и	1	1
622	мы говорим	1	1
623	и гораздо	1	1
624	конечно есть	1	1
625	к своему	3	1
626	без труда	1	1
627	и довольно	1	1
628	с некоторыми	1	1
629	признание этого	1	1
630	слова он	1	1
631	и там	1	1
632	на какой-то	1	1
633	с толку	1	1
634	для понимания	2	1
635	и другой	1	1
636	в последнем	1	1
637	в это	1	1
638	и смерти	1	1
639	отличается резко	1	1
640	него в	3	1
641	всех его	3	1
642	при условии	1	1
643	этом смысле	2	1
644	один человек	1	1
645	причем в	2	1
646	котором он	1	1
647	или в	8	1
648	узком смысле	2	1
649	работы над	1	1
650	бы ему	1	1
651	эти проблемы	2	1
652	обращается к	1	1
653	себя самого	1	1
654	той или	2	1
655	бы в	3	1
656	в литературной	2	1
657	я хотел	1	1
658	не должен	1	1
659	конце концов	1	1
660	но зато	1	1
661	я же	1	1
662	пушкина мы	1	1
663	уже давно	1	1
664	я в	1	1
665	впечатление которое	1	1
666	смысле это	1	1
667	могли быть	1	1
668	бы оно	1	1
669	отношении к	2	1
670	утверждения в	1	1
671	лишь те	1	1
672	слово в	6	1
673	но эта	1	1
674	с ней	1	1
675	на более	1	1
676	ведь именно	1	1
677	от всех	1	1
678	не верить	1	1
679	но эти	4	1
680	а может	1	1
681	и другие	3	1
682	к этому	1	1
683	как на	1	1
684	в роли	1	1
685	они не	2	1
