N	3gram	Vygotskiy__1	Problemy
1	и т п	15	9
2	с точки зрения	2	8
3	до сих пор	3	7
4	в отличие от	3	4
5	сама по себе	2	4
6	не может быть	8	4
7	в самом деле	7	4
8	как бы в	1	4
9	и т д	8	4
10	более или менее	2	3
11	к тому же	1	3
12	с другой стороны	5	3
13	никак не может	2	3
14	как и в	4	3
15	хотя и не	2	2
16	в каждом слове	1	2
17	в настоящее время	2	2
18	в этом смысле	2	2
19	том что он	1	2
20	таким образом как	1	2
21	того и другого	1	2
22	и в этих	1	2
23	в том или	1	2
24	в конце концов	3	2
25	и то же	1	2
26	в одной плоскости	1	2
27	то время как	5	2
28	одно и то	1	2
29	друг к другу	1	2
30	тем не менее	2	2
31	в то время	5	2
32	никогда не может	2	2
33	другой стороны и	2	2
34	на то что	8	2
35	точек зрения и	1	2
36	но прежде всего	1	1
37	и в поэзии	1	1
38	а следовательно и	1	1
39	в этом рассказе	1	1
40	те же явления	1	1
41	он как и	1	1
42	уже не может	1	1
43	а вовсе не	1	1
44	дело в том	1	1
45	есть прежде всего	1	1
46	в том числе	1	1
47	в том и	2	1
48	он не только	2	1
49	то же самое	2	1
50	в том же	1	1
51	одной стороны и	1	1
52	же как и	1	1
53	и если мы	2	1
54	точку зрения на	1	1
55	что с точки	1	1
56	в различных формах	1	1
57	и во всех	1	1
58	в таком случае	2	1
59	сами по себе	1	1
60	бы ни было	1	1
61	не вещь а	1	1
62	и ту же	1	1
63	у него в	1	1
64	между тем как	1	1
65	а может быть	1	1
66	в собственном смысле	3	1
67	при этом не	2	1
68	том числе и	1	1
69	резко отличается от	1	1
70	т п с	1	1
71	без всякого сомнения	1	1
72	том или ином	1	1
73	но в таком	1	1
74	до конца и	1	1
75	дело идет о	1	1
76	и по ним	1	1
77	мы не знаем	1	1
78	с одной стороны	5	1
79	на этот раз	1	1
80	бы в результате	1	1
81	смысле этого слова	2	1
82	в связи с	1	1
83	если мы не	1	1
84	все больше и	1	1
85	но она не	1	1
86	в нем не	1	1
87	смотрит на нее	1	1
88	то что он	1	1
89	собственном смысле слова	2	1
90	во всяком случае	6	1
91	и в том	1	1
92	вместо того чтобы	1	1
93	то что у	3	1
94	о том что	7	1
95	одной плоскости с	1	1
96	так и в	2	1
97	не может не	1	1
98	само по себе	5	1
99	на самом деле	2	1
100	в одном из	2	1
101	этой точки зрения	5	1
102	каково бы ни	1	1
103	не только не	3	1
104	т п в	1	1
105	в каждую эпоху	1	1
106	не может стать	2	1
107	он никогда не	1	1
108	можно сказать что	1	1
109	как мы знаем	1	1
110	мы не только	1	1
111	больше и больше	1	1
112	в каждом произведении	1	1
113	в сущности не	1	1
114	оставляем в стороне	1	1
115	одну и ту	1	1
116	в том что	9	1
117	с такими же	1	1
118	мы увидим что	2	1
119	и в каждом	1	1
