N	2gram	Bakhtin_Pr_1	Narrotol
1	не только	13	26
2	а не	20	17
3	тогда как	1	15
4	но и	11	15
5	при этом	3	14
6	в том	11	14
7	в качестве	1	14
8	и не	34	14
9	в этом	25	13
10	и в	23	13
11	том что	9	13
12	такого рода	1	12
13	только в	8	11
14	в частности	1	11
15	может быть	21	10
16	в данном	2	10
17	своего рода	1	9
18	так и	10	9
19	то есть	24	9
20	к тому	1	9
21	а в	7	9
22	в себе	5	8
23	то что	18	8
24	не в	6	8
25	не может	11	8
26	к себе	2	7
27	у него	6	6
28	в рамках	2	6
29	в своем	8	6
30	все же	5	6
31	и к	4	6
32	но в	4	6
33	в жизни	6	6
34	никогда не	5	6
35	ничего не	6	6
36	данном случае	2	6
37	и т.п	3	6
38	можно сказать	2	6
39	в его	24	6
40	вслед за	1	6
41	того что	2	6
42	со стороны	2	6
43	прежде всего	7	6
44	как бы	28	6
45	жизни в	1	6
46	героя в	4	6
47	я не	3	5
48	ответ на	1	5
49	отличие от	2	5
50	что он	10	5
51	как в	6	5
52	хотя и	1	5
53	в нем	20	5
54	он не	4	5
55	таким образом	11	5
56	и тем	2	5
57	далеко не	1	5
58	точки зрения	21	5
59	в котором	2	5
60	место в	1	5
61	не столько	3	5
62	тем самым	1	5
63	в то	10	5
64	на него	2	5
65	о том	2	5
66	в форме	6	5
67	по отношению	11	5
68	с другой	2	5
69	себе самому	3	5
70	в той	6	5
71	в отличие	2	5
72	я в	1	5
73	отношению к	11	5
74	то же	10	4
75	и мира	1	4
76	взаимодействия сознаний	1	4
77	в ее	1	4
78	в этой	4	4
79	перед нами	4	4
80	что это	1	4
81	уже не	8	4
82	в мире	7	4
83	об этом	1	4
84	все его	1	4
85	и уже	3	4
86	в своей	11	4
87	не к	1	4
88	в конце	5	4
89	не менее	1	4
90	при всей	1	4
91	но при	1	4
92	в себя	3	4
93	времени и	1	4
94	если бы	10	4
95	как у	2	4
96	в какой	1	4
97	для него	15	4
98	обо мне	1	4
99	как и	8	4
100	мира в	6	4
101	в литературе	3	4
102	и все	3	4
103	с ним	6	4
104	же в	2	4
105	и у	4	4
106	жизни и	6	4
107	что в	8	4
108	все что	3	4
109	для себя	2	3
110	самом деле	5	3
111	едва ли	1	3
112	а как	6	3
113	с его	6	3
114	как правило	1	3
115	но не	8	3
116	что они	1	3
117	в произведениях	2	3
118	как к	1	3
119	в целом	4	3
120	все эти	8	3
121	в известном	1	3
122	и его	13	3
123	так сказать	3	3
124	не следует	1	3
125	и по	2	3
126	того или	1	3
127	он является	1	3
128	характер и	1	3
129	о герое	1	3
130	что я	1	3
131	точку зрения	4	3
132	тому что	2	3
133	одна из	2	3
134	того чтобы	4	3
135	же время	7	3
136	по своей	1	3
137	принципиальная особенность	1	3
138	этом отношении	5	3
139	личность не	1	3
140	как по	1	3
141	и сам	2	3
142	мира и	7	3
143	строго говоря	1	3
144	о нем	11	3
145	за пределами	1	3
146	существенную роль	1	3
147	это не	10	3
148	к ней	1	3
149	известном смысле	1	3
150	один из	2	3
151	никак не	2	3
152	между тем	5	3
153	то и	2	3
154	первого лица	2	3
155	или даже	2	3
156	для других	2	3
157	как раз	4	3
158	и даже	3	3
159	только к	1	3
160	да и	2	3
161	с этой	1	3
162	в аспекте	1	3
163	и для	3	3
164	от первого	2	3
165	сказать что	5	3
166	к его	1	3
167	или иного	1	3
168	личность же	1	2
169	он может	3	2
170	к другому	2	2
171	отношения между	2	2
172	должна быть	2	2
173	мы не	2	2
174	же как	1	2
175	главы в	1	2
176	своих героев	3	2
177	подчеркнуть что	1	2
178	в каждой	2	2
179	в ней	1	2
180	двух или	1	2
181	еще не	5	2
182	он сам	3	2
183	в чем	1	2
184	иного рода	1	2
185	на самом	4	2
186	себе и	3	2
187	как образ	2	2
188	однако не	2	2
189	могли бы	3	2
190	как уже	1	2
191	не являются	1	2
192	мир это	1	2
193	со своей	1	2
194	в самом	8	2
195	в нашем	1	2
196	из этих	2	2
197	роль в	2	2
198	как он	2	2
199	вследствие этого	1	2
200	что она	2	2
201	к миру	1	2
202	чтобы в	1	2
203	мы его	2	2
204	не будет	1	2
205	также является	2	2
206	той же	6	2
207	зрения на	8	2
208	было бы	6	2
209	в самую	1	2
210	несмотря на	6	2
211	ведет к	1	2
212	является его	1	2
213	с точки	15	2
214	и что	1	2
215	часто не	1	2
216	и другого	1	2
217	но он	2	2
218	и более	1	2
219	однако в	2	2
220	другого сознания	1	2
221	мира не	2	2
222	в процессе	4	2
223	говорить о	2	2
224	достоевского и	12	2
225	не могло	1	2
226	только не	1	2
227	возникает проблема	1	2
228	потому что	12	2
229	для нас	3	2
230	со своим	3	2
231	в сознании	2	2
232	в области	3	2
233	у нас	1	2
234	личности в	4	2
235	и здесь	3	2
236	все то	4	2
237	я сам	1	2
238	оно не	2	2
239	но для	2	2
240	и он	1	2
241	подобно тому	3	2
242	на главы	1	2
243	здесь не	1	2
244	себе самом	6	2
245	что у	1	2
246	можно было	3	2
247	те же	1	2
248	начала и	1	2
249	во второй	1	2
250	о множественности	1	2
251	что и	5	2
252	важно не	1	2
253	представления о	1	2
254	вся жизнь	1	2
255	второй план	1	2
256	со всеми	1	2
257	себя в	3	2
258	в начале	1	2
259	не все	1	2
260	у меня	1	2
261	участие в	1	2
262	одно из	1	2
263	могло бы	1	2
264	вовсе не	8	2
265	может служить	1	2
266	представляют собой	1	2
267	именно в	6	2
268	бытия в	1	2
269	а с	1	2
270	в настоящем	3	2
271	нового времени	1	2
272	героя и	5	2
273	говорит о	1	2
274	превращается в	1	2
275	в бытии	1	2
276	его характер	1	2
277	так же	6	2
278	к своему	1	2
279	автора в	2	2
280	тому как	3	2
281	его жизни	1	2
282	другого человека	4	2
283	но это	5	2
284	к которому	1	2
285	для автора	3	2
286	в результате	4	2
287	бы в	3	2
288	тем более	1	2
289	хотя бы	2	2
290	только что	1	2
291	вступает в	1	2
292	о своем	1	2
293	точно так	2	2
294	в своих	2	2
295	по поводу	1	2
296	как на	2	2
297	и вновь	1	2
298	они не	3	2
299	эта новая	1	1
300	отношения к	2	1
301	одним из	8	1
302	например в	3	1
303	в движение	1	1
304	чужую личность	2	1
305	все остальное	1	1
306	мир где	1	1
307	е годы	2	1
308	области литературы	1	1
309	это и	9	1
310	даже сказать	1	1
311	далее и	1	1
312	тем же	1	1
313	из его	3	1
314	противном случае	1	1
315	видеть в	1	1
316	в зависимости	3	1
317	рассказ и	1	1
318	мира концепция	1	1
319	на материале	3	1
320	о способах	2	1
321	ни у	1	1
322	вопрос о	4	1
323	нескольких сознаний	1	1
324	героя но	1	1
325	именно к	1	1
326	не была	1	1
327	часов с	1	1
328	форме рассказа	1	1
329	личности самого	1	1
330	как во	1	1
331	а для	1	1
332	на себя	3	1
333	детей не	1	1
334	зависимости от	3	1
335	как свой	1	1
336	и самого	4	1
337	видения жизни	1	1
338	кругозор героя	2	1
339	сам а	1	1
340	во всех	5	1
341	слов не	1	1
342	других писателей	2	1
343	не входит	1	1
344	непосредственно но	1	1
345	сознания не	3	1
346	в новом	1	1
347	отношение к	1	1
348	и лишает	1	1
349	в е	2	1
350	за пределы	6	1
351	человека его	1	1
352	это мир	1	1
353	чем же	1	1
354	наряду с	1	1
355	первый взгляд	1	1
356	в одной	4	1
357	до его	1	1
358	и нет	1	1
359	что касается	1	1
360	в противном	1	1
361	и как	8	1
362	и наконец	5	1
363	его к	4	1
364	пределы своего	1	1
365	о самом	1	1
366	собственном мире	1	1
367	то в	1	1
368	за собой	1	1
369	даже если	1	1
370	точкой зрения	1	1
371	в которой	4	1
372	бы и	4	1
373	так остро	1	1
374	отказывается от	1	1
375	можно не	1	1
376	в главе	1	1
377	по преимуществу	3	1
378	с их	5	1
379	будто и	1	1
380	есть на	1	1
381	быть только	1	1
382	к герою	1	1
383	события в	1	1
384	в плане	5	1
385	какой бы	2	1
386	быть самим	1	1
387	из него	1	1
388	что ни	1	1
389	смысле как	1	1
390	людей и	1	1
391	прежде чем	1	1
392	здесь мы	2	1
393	выражение и	1	1
394	музыки и	1	1
395	есть все	1	1
396	и внутренняя	1	1
397	его не	1	1
398	а его	3	1
399	входит в	2	1
400	есть не	2	1
401	по природе	1	1
402	которая как	1	1
403	этом смысле	9	1
404	характер не	1	1
405	приходит в	1	1
406	делает его	1	1
407	здесь нет	1	1
408	на полноту	1	1
409	ни в	3	1
410	личности не	1	1
411	новые формы	1	1
412	нельзя признать	1	1
413	становится и	1	1
414	до достоевского	2	1
415	в развитии	1	1
416	должно быть	1	1
417	эти миры	2	1
418	автора и	5	1
419	между ними	2	1
420	на первый	1	1
421	есть в	3	1
422	человек и	2	1
423	всяком случае	3	1
424	некоторого события	1	1
425	знает и	1	1
426	не от	1	1
427	в которых	2	1
428	мысли и	2	1
429	от себя	1	1
430	признать что	1	1
431	своем собственном	1	1
432	и социальные	1	1
433	мир и	6	1
434	есть его	1	1
435	остается вне	1	1
436	что было	3	1
437	наиболее существенных	2	1
438	мира на	1	1
439	совершенно иной	1	1
440	имеет смысл	2	1
441	их в	2	1
442	не могли	2	1
443	приходится искать	1	1
444	раз и	3	1
445	его внутреннего	1	1
446	ему как	1	1
447	в отношении	2	1
448	между людьми	1	1
449	каждого отдельного	1	1
450	можно ли	1	1
451	слова до	1	1
452	при всех	1	1
453	но они	4	1
454	как можно	2	1
455	человека но	2	1
456	с которой	4	1
457	она не	5	1
458	на котором	2	1
459	не делают	1	1
460	и притом	2	1
461	было не	1	1
462	в основе	5	1
463	время как	1	1
464	в единство	5	1
465	иметь в	1	1
466	чем не	1	1
467	анализа не	1	1
468	того и	1	1
469	более что	1	1
470	слове и	1	1
471	у шекспира	1	1
472	личностями и	1	1
473	ничто не	1	1
474	эти три	1	1
475	только с	2	1
476	как будто	3	1
477	в каком	1	1
478	к той	2	1
479	xx века	1	1
480	и времени	1	1
481	принадлежит к	1	1
482	не могут	6	1
483	есть только	1	1
484	во все	3	1
485	и вполне	2	1
486	чтобы сделать	1	1
487	как только	1	1
488	же самое	1	1
489	об одном	1	1
490	мысли о	1	1
491	в полной	1	1
492	и возникает	1	1
493	если же	2	1
494	как мы	5	1
495	в едином	4	1
496	говорит сам	2	1
497	и о	3	1
498	с ее	2	1
499	что все	3	1
500	одного мира	1	1
501	и образ	1	1
502	и сами	1	1
503	появляется в	1	1
504	позицию по	1	1
505	своего мира	1	1
506	то время	2	1
507	приводит к	3	1
508	героя не	5	1
509	не умер	2	1
510	его любовь	1	1
511	или нескольких	1	1
512	сознания в	2	1
513	и взаимодействие	2	1
514	природе своей	1	1
515	как позицию	1	1
516	той степени	1	1
517	чужого сознания	2	1
518	во многом	1	1
519	сознаний не	1	1
520	это только	1	1
521	по сравнению	1	1
522	смерти не	1	1
523	благодаря этому	2	1
524	не характер	1	1
525	повествования к	1	1
526	он остается	2	1
527	к прошлому	1	1
528	не на	3	1
529	полной мере	1	1
530	тех кто	1	1
531	в самой	7	1
532	говорит об	1	1
533	таким же	2	1
