N	2gram	Bakhtin_Fr_3	Myshleni
1	и в	40	28
2	в том	8	28
3	то что	5	28
4	в этом	15	27
5	в развитии	1	24
6	того что	1	24
7	потому что	2	22
8	том что	4	19
9	не может	3	19
10	таким образом	10	18
11	что он	2	18
12	только в	3	18
13	что в	12	17
14	не только	13	16
15	по сравнению	2	15
16	так же	1	15
17	сравнению с	2	14
18	к объекту	1	14
19	точки зрения	2	13
20	может быть	9	13
21	с помощью	2	13
22	сказать что	3	13
23	тому что	1	11
24	и не	13	11
25	как бы	3	11
26	но не	2	10
27	по отношению	3	10
28	с точки	1	10
29	в отношении	1	10
30	того чтобы	4	10
31	как мы	10	10
32	так как	4	10
33	но и	11	10
34	отношению к	2	10
35	было бы	4	9
36	перехода от	2	9
37	между собой	1	9
38	в самом	6	8
39	мы видели	3	8
40	тем самым	1	8
41	никогда не	1	8
42	тем что	3	8
43	для того	3	8
44	еще не	3	8
45	как известно	2	7
46	того же	2	7
47	то же	7	7
48	в сущности	9	7
49	отношение к	8	7
50	в своем	7	7
51	в которой	2	7
52	с самого	1	7
53	он не	9	7
54	в нем	5	7
55	заключается в	1	7
56	показывает что	1	7
57	самого начала	1	7
58	можно было	3	7
59	если бы	3	7
60	мы видим	5	7
61	и других	6	7
62	там где	3	7
63	вместе с	3	7
64	что оно	1	7
65	между ними	3	7
66	мы не	2	6
67	и как	3	6
68	и к	3	6
69	как и	11	6
70	для него	5	6
71	не имеет	1	6
72	так и	3	6
73	и что	1	6
74	можно сказать	2	6
75	его в	1	6
76	так что	1	6
77	как раз	5	6
78	в области	4	6
79	в то	6	6
80	том же	2	5
81	и на	8	5
82	но в	8	5
83	в этой	3	5
84	и тем	1	5
85	нашего исследования	1	5
86	с тем	1	5
87	не могли	1	5
88	в разных	2	5
89	не могут	1	5
90	языка и	1	5
91	в пределах	1	5
92	это не	2	5
93	в свете	3	5
94	сверху вниз	1	5
95	и все	9	5
96	речи и	1	5
97	например в	2	4
98	переход от	2	4
99	в первом	1	4
100	той же	8	4
101	мы имеем	1	4
102	во всех	6	4
103	же самые	1	4
104	относится к	1	4
105	в одной	1	4
106	в той	6	4
107	с этим	2	4
108	в себе	3	4
109	в нашем	4	4
110	в наших	1	4
111	на этом	2	4
112	он должен	1	4
113	знаем что	1	4
114	не в	1	4
