N	2gram	Propp_Isto_2	Mirosoze
1	и в	15	46
2	в нем	7	22
3	у него	4	22
4	может быть	17	21
5	в этом	11	20
6	не только	18	18
7	и не	11	18
8	никогда не	15	18
9	но и	14	15
10	не может	5	15
11	человека в	2	14
12	как и	2	13
13	ведет к	1	13
14	а не	5	13
15	друг друга	1	12
16	к человеку	1	12
17	прежде всего	5	12
18	потому что	9	12
19	и он	1	11
20	не было	2	11
21	но он	4	11
22	в ней	4	11
23	у нас	1	11
24	но в	6	10
25	в себе	4	10
26	он не	8	10
27	он был	3	9
28	не в	7	9
29	не знает	2	9
30	и есть	5	8
31	на земле	1	8
32	так как	14	8
33	она не	5	8
34	переходит в	1	8
35	человека к	1	8
36	как бы	6	8
37	но это	4	8
38	связана с	6	7
39	как в	5	7
40	и к	1	7
41	в этой	4	7
42	человек не	1	7
43	хотя бы	2	7
44	и потому	1	7
45	и для	2	7
46	что он	24	7
47	вопрос о	4	6
48	там и	1	6
49	что это	6	6
50	в русской	5	6
51	он сам	1	6
52	и здесь	9	6
53	доходит до	1	6
54	жизнь в	1	6
55	так же	13	6
56	того что	3	6
57	то же	10	5
58	есть не	1	5
59	я не	2	5
60	в самом	1	5
61	привести к	3	5
62	что она	5	5
63	в своей	1	5
64	во всем	1	5
65	и его	3	5
66	к тому	5	5
67	и это	3	5
68	это не	2	5
69	один из	8	5
70	в его	6	5
71	то что	12	5
72	образ и	1	5
73	тот кто	2	5
74	к чему	2	4
75	с его	1	4
76	у них	1	4
77	его на	2	4
78	в жизни	2	4
79	том что	7	4
80	земного и	1	4
81	того чтобы	2	4
82	они и	1	4
83	должен быть	1	4
84	что у	2	4
85	так и	5	4
86	на путь	1	4
87	в русском	2	4
88	уже не	1	4
89	что и	6	4
90	в свою	1	4
91	они не	4	4
92	до конца	1	4
93	т е	29	4
94	человека не	1	4
95	что в	12	4
96	же как	5	3
97	это и	1	3
98	высшей степени	1	3
99	той же	2	3
100	они были	2	3
101	и на	4	3
102	иное как	2	3
103	духа и	1	3
104	он в	3	3
105	как он	3	3
106	и она	3	3
107	душу и	1	3
108	не будет	1	3
109	и с	4	3
110	его в	10	3
111	ни в	2	3
112	в них	1	3
113	он же	1	3
114	в высшей	1	3
115	не мог	3	3
116	что было	1	3
117	того как	4	3
118	что иное	2	3
119	только с	2	3
120	себя и	2	3
121	с ним	1	3
122	о том	3	3
123	и во	1	3
124	и можно	1	3
125	что они	10	3
126	к которой	1	3
127	в том	6	3
128	только в	6	3
129	тем что	4	3
130	до сих	6	3
131	к которому	5	3
132	нет ничего	2	3
133	не знал	2	3
134	сих пор	7	3
135	сказать что	2	3
136	не что	2	3
137	есть и	2	3
138	сам по	1	2
139	который должен	1	2
140	когда человек	1	2
141	не имеют	1	2
142	и за	1	2
143	его не	2	2
144	но она	1	2
145	как то	1	2
146	принадлежит к	2	2
147	есть какая-то	1	2
148	же что	1	2
149	который может	1	2
150	во всех	2	2
151	по отношению	3	2
152	в центре	1	2
153	как к	1	2
154	нельзя было	1	2
155	говорит что	3	2
156	увидим что	3	2
157	есть ли	2	2
158	от этого	1	2
159	и этим	1	2
160	в которой	2	2
161	если человек	1	2
162	и тот	1	2
163	если он	1	2
164	но на	1	2
165	и если	2	2
166	на его	2	2
167	этого вопроса	1	2
168	одной и	1	2
169	с собой	1	2
170	еще более	1	2
171	этом он	1	2
172	свою противоположность	1	2
173	не всегда	1	2
174	чем в	1	2
175	не будут	1	2
176	в этих	11	2
177	ее в	2	2
178	от его	1	2
179	и той	1	2
180	но эта	1	2
181	которые в	1	2
182	есть еще	1	2
183	стоит в	3	2
184	правда в	1	2
185	ничего не	7	2
186	к ней	2	2
187	связи с	8	2
188	как будто	3	2
189	к себе	2	2
190	всегда есть	1	2
191	приходит к	1	2
192	добродетели и	1	2
193	можно было	5	2
194	в последней	1	2
195	после того	3	2
196	по себе	1	2
197	в разных	2	2
198	вот почему	1	2
199	и что	6	2
200	в сущности	2	2
201	к нему	5	2
202	чтобы получить	1	2
203	подобно тому	3	2
204	но с	2	2
205	только можно	1	2
206	мы видим	8	2
207	тот же	1	2
208	жизни она	1	2
209	мы увидим	8	2
210	на природу	1	2
211	бы его	1	2
212	это означает	1	2
213	так что	6	2
214	же и	3	2
215	уже в	2	2
216	него и	1	2
217	и других	1	2
218	человека на	1	2
219	себе в	1	2
220	была еще	1	2
221	е в	1	2
222	есть момент	1	2
223	мы еще	1	2
224	что не	1	2
225	превращается в	2	2
226	вместе с	7	2
227	к своему	1	2
228	что за	1	2
229	тому как	3	2
230	что же	1	2
231	да и	2	2
232	превращает человека	1	2
233	другого человека	1	2
234	в более	1	2
235	его с	1	2
236	ее и	1	2
237	но когда	1	2
238	его нельзя	1	2
239	быть и	1	2
240	а в	12	2
241	к самому	1	2
242	к самым	1	2
243	отношению к	3	2
244	и эта	1	2
245	его проглотить	1	1
246	говорят о	2	1
247	и то	2	1
248	почуял в	1	1
249	самом деле	2	1
250	он может	1	1
251	мастер в	2	1
252	собой смерть	2	1
253	перед лицом	1	1
254	свою жену	1	1
255	права и	1	1
256	почти всегда	1	1
257	не вижу	1	1
258	со своей	1	1
259	мы не	3	1
260	у тебя	2	1
261	нет резко	1	1
262	большую роль	1	1
263	этот дар	1	1
264	но по	3	1
265	еще до	2	1
266	говорить о	1	1
267	в царство	7	1
268	и над	1	1
269	и ее	2	1
270	не знают	2	1
271	на мир	1	1
272	в религии	1	1
273	и много	1	1
274	тем как	1	1
275	теряет свой	1	1
276	нельзя понимать	1	1
277	не все	2	1
278	органической связи	1	1
279	в свои	1	1
280	своего сына	1	1
281	или у	1	1
282	к браку	1	1
283	себя за	1	1
284	с этим	5	1
285	кто не	1	1
286	вопросом о	1	1
287	и как	1	1
288	знают какие	1	1
289	их они	1	1
290	его к	1	1
291	нас все	1	1
292	сопротивления к	1	1
293	для которого	1	1
294	лежит на	1	1
295	не хочет	1	1
296	ни один	2	1
297	в целом	1	1
298	человек у	1	1
299	все эти	4	1
300	право на	3	1
301	этого как	1	1
302	его жалеет	1	1
303	на то	3	1
304	думаю чтобы	1	1
305	времен и	1	1
306	стал на	1	1
307	и социальной	2	1
308	он должен	2	1
309	что ни	1	1
310	это один	1	1
311	но все	5	1
312	совпадают с	1	1
313	зрения так	2	1
314	он знал	2	1
315	они должны	4	1
316	в другом	9	1
317	об этом	11	1
318	их и	1	1
319	с целью	1	1
320	и бессмертие	1	1
321	входит в	1	1
322	было бы	5	1
323	к миру	1	1
324	после этого	4	1
325	не соответствует	2	1
326	жалеет и	1	1
327	держит в	1	1
328	он начал	1	1
329	формах в	1	1
330	она и	2	1
331	этого не	5	1
332	с тем	9	1
333	не узнает	1	1
334	он предлагает	1	1
335	нигде не	2	1
336	я вас	1	1
337	остается в	1	1
338	на себя	1	1
339	но я	1	1
340	огне и	1	1
341	переносится в	1	1
342	бы на	1	1
343	но если	3	1
344	что такое	1	1
345	можно найти	5	1
346	уже к	1	1
347	в котором	5	1
348	к одному	1	1
349	прийти к	1	1
350	это верно	1	1
351	себе а	1	1
352	в которых	2	1
353	своего рода	1	1
354	должны были	8	1
355	и мать	1	1
356	земле и	1	1
357	и более	2	1
358	их в	2	1
359	отец и	2	1
360	нас к	1	1
361	одна сторона	1	1
362	но они	4	1
363	как о	1	1
364	к этим	1	1
365	и именно	2	1
366	в самых	1	1
367	форма не	1	1
368	эта аналогия	1	1
369	человека за	1	1
370	и начал	1	1
371	не думаю	1	1
372	есть то	1	1
373	он свою	1	1
374	на одной	1	1
375	ему и	1	1
376	был так	1	1
377	до того	1	1
378	что на	1	1
379	в нее	2	1
380	есть у	1	1
381	одинаково и	1	1
382	не могут	1	1
383	и часто	2	1
384	ее на	1	1
385	тогда и	2	1
386	лежит в	1	1
387	бы он	1	1
388	сам был	1	1
389	общественное мнение	3	1
390	душой в	1	1
391	как человек	1	1
392	он видит	2	1
393	все еще	2	1
394	своего отца	1	1
395	или он	3	1
396	всего этого	1	1
397	к нам	1	1
398	существа в	1	1
399	земле что	1	1
400	духом и	1	1
401	говорит об	1	1
402	говорили что	2	1
403	в пределах	1	1
404	приводит к	2	1
405	роль в	3	1
406	дано в	2	1
407	легенды о	1	1
408	на нее	2	1
409	живет в	2	1
410	которая была	1	1
411	мог бы	3	1
412	о связи	2	1
413	она была	1	1
414	к тем	1	1
415	только над	1	1
416	мира и	1	1
417	думает что	1	1
418	была в	1	1
419	от начала	1	1
420	со словами	1	1
421	с женщиной	1	1
422	находится в	2	1
423	именно потому	1	1
424	как существо	1	1
425	а также	2	1
426	на вопрос	2	1
427	она всегда	3	1
428	что такой	1	1
429	все в	1	1
430	для вечной	1	1
431	путь к	1	1
432	царство и	3	1
433	раньше чем	3	1
434	и только	2	1
435	тот момент	2	1
436	слова для	1	1
437	это одна	1	1
438	происходит в	2	1
439	но так	1	1
440	которым он	1	1
441	в какой	1	1
442	в стороне	1	1
443	это очень	1	1
444	одних и	1	1
445	чтобы оправдать	1	1
446	в природе	1	1
447	не то	1	1
448	к какому	1	1
449	и они	4	1
450	слишком далеко	1	1
451	и религиозной	1	1
452	но есть	2	1
453	его и	4	1
454	они до	1	1
455	не сам	2	1
456	был бы	2	1
457	никто не	1	1
458	в прошлом	1	1
459	у нее	4	1
460	смысле этого	2	1
461	для них	1	1
462	но что	1	1
463	из нее	1	1
464	сохранилась в	1	1
465	как можно	1	1
466	не были	1	1
467	возможно что	2	1
468	не связано	1	1
469	себе представить	1	1
470	с другой	2	1
471	вслед за	1	1
472	миру и	1	1
473	и прежде	1	1
474	такое же	1	1
475	а с	2	1
476	также в	2	1
477	у других	1	1
478	вход в	6	1
479	на смерть	2	1
480	или человек	1	1
481	но никогда	1	1
482	о чем	1	1
483	человека или	1	1
484	и ему	1	1
485	не осталось	1	1
486	связь с	4	1
487	и пришли	1	1
488	ими не	1	1
489	материал и	1	1
490	на самом	2	1
491	все говорили	1	1
492	в европе	1	1
493	требует от	1	1
494	может так	1	1
495	xix века	1	1
496	по своему	1	1
497	видит в	2	1
498	в той	1	1
499	он отказывается	1	1
500	что весь	2	1
501	это за	2	1
502	а потом	4	1
503	и братья	1	1
504	века и	1	1
505	в тот	2	1
506	мыслится как	1	1
507	этого слова	1	1
508	все должны	1	1
509	с этой	1	1
510	эта двойственность	1	1
511	все это	3	1
512	есть знак	1	1
513	получить от	1	1
514	которые были	2	1
515	происходит не	1	1
516	верили что	1	1
517	которые должны	1	1
518	своей жены	1	1
519	когда он	3	1
520	себя эту	1	1
521	и спрашивай	2	1
522	огромную роль	1	1
523	начал в	1	1
524	и общественное	1	1
525	мы должны	4	1
526	за него	2	1
527	его уже	2	1
528	ни к	1	1
529	всякий раз	1	1
530	все они	1	1
531	люди которые	1	1
532	этом они	1	1
533	уже нет	1	1
534	понять эту	2	1
535	в угол	1	1
536	да не	1	1
537	играет огромную	1	1
538	из этого	1	1
539	сам в	1	1
540	на своем	1	1
541	это так	2	1
542	а может	1	1
543	к этой	4	1
544	видим в	1	1
545	к этому	1	1
546	на лице	1	1
