N	2gram	Propp_Isto_4	Myshleni
1	в том	3	42
2	том что	3	35
3	с помощью	2	31
4	таким образом	10	25
5	в развитии	1	25
6	в этом	7	24
7	точки зрения	1	24
8	в качестве	7	21
9	в мышлении	2	21
10	и в	26	20
11	что в	14	19
12	в основе	1	17
13	то же	8	16
14	не только	15	15
15	то что	16	15
16	что они	6	14
17	как мы	5	13
18	при этом	3	12
19	может быть	14	12
20	с другой	4	12
21	потому что	6	12
22	в его	5	11
23	так же	18	11
24	этого слова	2	11
25	в целом	2	11
26	мы должны	5	11
27	и то	6	10
28	на основе	1	10
29	в истории	2	10
30	в себе	2	10
31	того что	2	10
32	мы видим	6	10
33	только в	3	10
34	если мы	1	10
35	так как	9	10
36	и другие	3	9
37	и как	5	9
38	как и	7	9
39	что и	9	9
40	тот же	1	9
41	как это	3	9
42	другой стороны	4	9
43	но и	12	9
44	и тем	2	8
45	было бы	2	8
46	тогда когда	1	8
47	и что	5	8
48	вместе с	6	8
49	и не	9	8
50	в результате	1	8
51	и тот	2	7
52	в своей	4	7
53	и более	3	7
54	тем самым	1	7
55	они являются	1	7
56	могут быть	6	7
57	же самое	2	7
58	тем что	5	7
59	а не	6	7
60	что мы	3	7
61	смысле этого	2	7
62	как бы	3	7
63	же как	13	6
64	той же	1	6
65	и на	2	6
66	одно и	1	6
67	те же	3	6
68	с тем	2	6
69	мы видели	6	6
70	по своей	2	6
71	к тому	1	6
72	в силу	5	6
73	его в	9	6
74	что он	10	6
75	уже в	2	6
76	не может	6	6
77	такого рода	2	6
78	сказать что	2	6
79	мы уже	5	5
80	между собой	1	5
81	друг на	1	5
82	как в	7	5
83	с этим	2	5
84	все же	9	5
85	перед нами	3	5
86	целый ряд	1	5
87	и к	1	5
88	увидим что	2	5
89	все эти	3	5
90	на то	3	5
91	это не	5	5
92	на друга	1	5
93	и его	10	5
94	никогда не	2	5
95	так и	10	5
96	если бы	2	5
97	о том	4	5
98	раньше чем	5	5
99	говорит он	1	5
100	мы можем	6	5
101	выступает в	1	5
102	в частности	2	5
103	в своем	2	4
104	его к	3	4
105	нами в	1	4
106	и те	1	4
107	как он	6	4
108	и с	5	4
109	с этой	2	4
110	и при	3	4
111	по сравнению	3	4
112	не в	5	4
113	тому что	1	4
114	роль в	1	4
115	на том	2	4
116	по мере	1	4
117	и только	5	4
118	с нашей	1	4
119	только что	3	4
120	из них	2	4
121	друг друга	1	4
122	в области	2	4
123	для нас	3	4
124	между ними	3	4
125	указывают на	2	4
126	к этому	5	4
127	почти всегда	1	3
128	не имеют	1	3
129	приводят к	1	3
130	в виду	1	3
131	со словами	1	3
132	в чем	1	3
133	совершенно прав	1	3
134	а только	1	3
135	себе и	1	3
136	когда он	6	3
137	говорит что	2	3
138	но в	5	3
139	представляет собой	2	3
140	в этой	2	3
141	на его	3	3
142	на этом	2	3
143	в совершенно	1	3
144	по смыслу	1	3
145	на все	1	3
146	знает что	1	3
147	и других	3	3
148	ни в	2	3
149	в этих	7	3
150	нас к	7	3
151	не менее	2	3
152	что эта	3	3
153	и является	1	3
154	во всем	3	3
155	связи с	3	3
156	не могут	2	3
157	и другой	1	3
158	ничего общего	1	3
159	приводит к	1	3
160	внимание на	1	3
161	является в	1	3
162	и во	2	3
163	которые мы	1	3
164	один из	1	3
165	одной из	1	3
166	но не	5	3
167	одни и	1	3
168	себя в	2	3
169	так что	2	3
170	от того	2	3
171	со стороны	1	3
172	нас в	1	3
173	на этот	2	3
174	именно в	1	3
175	к которому	1	3
176	в связи	2	3
177	сравнению с	3	3
178	формы мышления	1	3
179	наряду с	3	3
180	по существу	3	3
181	этом случае	3	3
182	приводит нас	4	3
183	к пониманию	1	3
184	формы и	2	3
185	бы в	1	3
186	иначе чем	1	3
187	в виде	2	3
188	точно так	5	3
189	они представляют	1	2
190	на предмет	1	2
191	говоря о	1	2
192	одним из	1	2
193	связана с	2	2
194	переход от	1	2
195	между двумя	12	2
196	что эти	1	2
197	выражается в	1	2
198	должна быть	2	2
199	видеть в	2	2
200	отношений которые	1	2
201	мы имеем	7	2
202	при анализе	1	2
203	что если	1	2
204	мы и	1	2
205	зависимости от	1	2
206	в ней	1	2
207	и связь	1	2
208	видели что	3	2
209	он говорит	2	2
210	находит в	1	2
211	мы будем	1	2
212	не просто	4	2
213	которые не	1	2
214	как говорит	1	2
215	животных и	1	2
216	привести к	1	2
217	из этих	3	2
218	не есть	2	2
219	дальше и	1	2
220	вообще не	1	2
221	в нем	2	2
222	том чтобы	1	2
223	содержит в	2	2
224	но вместе	1	2
225	из него	1	2
226	подобно тому	1	2
227	здесь мы	2	2
228	а затем	3	2
229	им как	1	2
230	и второй	1	2
231	может стать	1	2
232	который по	1	2
233	к которым	5	2
234	в избе	1	2
235	такой же	1	2
236	и тогда	1	2
237	таким же	6	2
238	целом и	1	2
239	установить что	2	2
240	собой и	1	2
241	их в	7	2
242	что этот	4	2
243	различные предметы	2	2
244	не имеет	3	2
245	на котором	3	2
246	того как	4	2
247	к этим	2	2
248	не по	2	2
249	это мы	2	2
250	под этим	1	2
251	находятся в	1	2
252	это слово	1	2
253	что на	2	2
254	не совсем	1	2
255	очень часто	1	2
256	когда мы	1	2
257	предметов в	1	2
258	в наши	1	2
259	указывает на	4	2
260	что при	1	2
261	и он	3	2
262	и это	1	2
263	на нем	5	2
264	здесь не	4	2
265	данном случае	3	2
266	ясно что	1	2
267	и которые	1	2
268	еще не	6	2
269	самых различных	1	2
270	смысле и	1	2
271	и здесь	5	2
272	другими словами	2	2
273	как наиболее	1	2
274	и приводят	1	2
275	а также	3	2
276	к другой	1	2
277	связь между	2	2
278	к нему	6	2
279	двух сторон	1	2
280	когда оно	1	2
281	в языке	2	2
282	в другой	3	2
283	в него	1	2
284	видим что	2	2
285	в современной	2	2
286	что здесь	7	2
287	но так	1	2
288	по мнению	1	2
289	но как	1	2
290	и у	5	2
291	в нашей	1	2
292	он имеет	1	2
293	представить себе	1	2
294	тогда как	4	2
295	у него	5	2
296	сравнительное изучение	1	2
297	только на	1	2
298	с той	2	2
299	а с	1	2
300	показывает что	10	2
301	прежде всего	1	2
302	бы назвать	1	2
303	понятие о	1	2
304	нашей точки	1	2
305	с которым	1	2
306	под влиянием	1	2
307	абстрактное понятие	1	2
308	виде в	1	2
309	состояла в	1	2
310	в данном	3	2
311	что это	2	2
312	на которое	1	2
313	тому как	1	2
314	а потом	1	2
315	даже в	4	2
316	в начале	1	2
317	но для	2	2
318	на одной	1	2
319	которая в	1	2
320	а в	8	2
321	не знает	1	2
322	он находит	1	2
323	видим в	1	2
324	это в	1	2
325	который не	1	2
326	показывают как	1	2
327	том числе	1	2
