N	3gram	Propp_Isto_7	FransuaR
1	с точки зрения	1	5
2	не только в	5	5
3	но и в	2	4
4	до сих пор	2	4
5	не может быть	3	4
6	с одной стороны	4	3
7	о том что	5	3
8	с другой стороны	8	3
9	как мы уже	1	3
10	в другом месте	1	2
11	до наших дней	1	2
12	но все же	2	2
13	как мы видели	1	2
14	мы знаем что	1	1
15	мы здесь имеем	2	1
16	только потому что	1	1
17	и др все	1	1
18	это означает что	1	1
19	по отношению к	1	1
20	тех случаях когда	3	1
21	в одной из	2	1
22	как если бы	1	1
23	в царстве мертвых	1	1
24	не входит в	1	1
25	и та же	1	1
26	здесь все же	1	1
27	но все это	1	1
28	то что в	3	1
29	но он не	1	1
30	как можно больше	1	1
31	и после того	2	1
32	все это в	1	1
33	для выражения этого	1	1
34	в том чтобы	2	1
35	во франции в	1	1
36	в первый раз	1	1
37	видит в них	1	1
38	таким образом и	1	1
39	но и на	1	1
40	и в особенности	1	1
41	и тот же	1	1
42	она никогда не	1	1
43	так и в	2	1
44	это одна из	1	1
45	в связи со	1	1
46	одна и та	1	1
47	может быть названо	1	1
48	мы видели что	1	1
49	один и тот	1	1
50	в тех случаях	4	1
51	все же она	1	1
52	в этом случае	1	1
53	только во время	1	1
54	было подойти к	1	1
55	не только на	1	1
56	не может его	3	1
57	и вступает в	1	1
58	мы имеем в	4	1
59	во второй половине	1	1
60	в большинстве случаев	1	1
61	после того как	2	1
62	в том что	4	1
63	как и в	2	1
