N	2gram	Voloshinov_1	Istorich
1	не только	4	18
2	может быть	14	17
3	мы имеем	2	15
4	и в	12	15
5	никогда не	5	15
6	так как	9	14
7	но и	3	14
8	так же	3	13
9	что в	2	12
10	то что	5	12
11	в этом	4	11
12	в этих	2	11
13	и не	10	11
14	то же	5	10
15	что они	1	10
16	его в	4	10
17	еще не	3	9
18	все же	4	9
19	в другом	1	9
20	и здесь	2	9
21	он не	2	8
22	связи с	1	8
23	мы увидим	1	8
24	мы можем	2	8
25	в нем	6	7
26	таким образом	12	7
27	том что	5	7
28	не в	4	7
29	ничего не	2	7
30	и пр	3	7
31	вместе с	2	7
32	сих пор	3	7
33	мы здесь	1	6
34	но в	5	6
35	что это	1	6
36	и что	2	6
37	в его	2	6
38	что и	2	6
39	мы уже	1	6
40	до сих	3	6
41	наряду с	1	6
42	как бы	13	6
43	в том	6	6
44	только в	6	6
45	же как	1	5
46	как в	5	5
47	и наконец	3	5
48	имеем в	2	5
49	что она	1	5
50	но все	2	5
51	было бы	1	5
52	можно найти	2	5
53	в котором	3	5
54	в русской	1	5
55	на него	2	5
56	можно было	1	5
57	так и	4	5
58	она не	2	5
59	к нему	4	5
60	в одном	1	5
61	прежде всего	8	5
62	к которому	1	5
63	а не	5	5
64	не может	16	5
65	к тому	1	5
66	со всех	2	4
67	всех сторон	1	4
68	в ней	6	4
69	и на	4	4
70	в одной	1	4
71	в себе	3	4
72	все эти	3	4
73	при этом	6	4
74	они должны	1	4
75	и с	3	4
76	для нас	7	4
77	что здесь	1	4
78	с одной	2	4
79	его и	1	4
80	у нее	1	4
81	у него	1	4
82	и др	5	4
83	связь с	2	4
84	но это	2	4
85	не должен	1	4
86	мы должны	1	4
87	и другие	2	4
88	они не	1	4
89	мы не	3	3
90	когда он	3	3
91	увидим что	1	3
92	подобно тому	1	3
93	здесь мы	1	3
94	и его	13	3
95	как будто	1	3
96	или он	1	3
97	и это	1	3
98	в себя	2	3
99	по мере	1	3
100	о том	3	3
101	и она	1	3
102	того что	3	3
103	в качестве	1	3
104	по отношению	11	3
105	одной стороны	2	3
106	что мы	5	3
107	как это	2	3
108	тому как	1	3
109	все это	3	3
110	уже на	1	3
111	но если	1	3
112	отношению к	11	3
113	к материалу	4	2
114	например в	1	2
115	самом деле	3	2
116	на самом	4	2
117	показать что	1	2
118	сторона дела	1	2
119	и для	3	2
120	хотя бы	5	2
121	не знают	1	2
122	и то	2	2
123	во всех	1	2
124	то мы	1	2
125	но не	2	2
126	пути в	1	2
127	перед нами	1	2
128	тому же	2	2
129	он должен	3	2
130	пор мы	1	2
131	человеческого тела	1	2
132	из него	2	2
133	и по	3	2
134	с другими	2	2
135	это не	2	2
136	и дает	2	2
137	в жизни	5	2
138	ни в	3	2
139	как и	5	2
140	нигде не	1	2
141	мы видели	1	2
142	такой же	2	2
143	обратимся к	1	2
144	и ее	3	2
145	и более	3	2
146	случае мы	1	2
147	и герой	3	2
148	с которой	1	2
149	самого начала	1	2
150	здесь на	1	2
151	другой стороны	2	2
152	так называемый	1	2
153	кроме того	2	2
154	же мы	1	2
155	мы в	2	2
156	когда мы	1	2
157	могут быть	2	2
158	и вполне	2	2
159	того чтобы	1	2
160	с ее	1	2
161	в виду	5	2
162	здесь не	3	2
163	совершенно ясно	1	2
164	с самого	1	2
165	дано в	1	2
166	часто в	1	2
167	это только	1	2
168	одно из	1	2
169	мы могли	1	2
170	с другой	4	2
171	что этому	1	2
172	на которой	1	2
173	в новой	1	2
174	и так	2	2
175	уже в	2	2
176	при помощи	1	2
177	он имеет	1	2
178	и их	1	2
179	и только	1	2
180	не было	1	2
181	в особенности	2	2
182	и из	1	2
183	именно в	1	2
184	а с	1	2
185	себя и	2	2
186	но есть	1	2
187	в некоторых	3	2
188	зависит от	2	2
189	нет ничего	2	2
190	да и	3	2
191	в основном	2	2
192	понять эту	1	2
193	не знает	1	2
194	сказать что	7	2
195	на один	2	2
196	сам по	1	1
197	задачи в	1	1
198	это и	1	1
199	ко всем	2	1
200	он находится	1	1
201	когда человек	1	1
202	права и	1	1
203	можно в	1	1
204	из его	1	1
205	не имеют	1	1
206	высшей степени	1	1
207	едва ли	2	1
208	в зависимости	2	1
209	только приобщившись	1	1
210	это позволит	1	1
211	и о	1	1
212	на себя	1	1
213	но чтобы	1	1
214	что можно	1	1
215	зависимости от	4	1
216	и он	1	1
217	нему в	1	1
218	со словами	1	1
219	с его	2	1
220	тем как	2	1
221	от его	1	1
222	у которой	1	1
223	на основе	1	1
224	не то	1	1
225	к которой	1	1
226	теряет свой	1	1
227	в свои	1	1
228	они действительно	1	1
229	отнюдь не	5	1
230	герою и	1	1
231	в истории	1	1
232	как к	3	1
233	этой стороны	2	1
234	не зная	1	1
235	и тот	1	1
236	и к	4	1
237	себе не	1	1
238	следующим образом	1	1
239	именно эта	1	1
240	лежит на	2	1
241	в целом	1	1
242	еще один	1	1
243	им в	1	1
244	жизнью и	2	1
245	они слишком	1	1
246	ей в	1	1
247	еще другая	1	1
248	он вдруг	1	1
249	и которые	1	1
250	мы обратимся	1	1
251	это один	1	1
252	совпадают с	1	1
253	связанных с	1	1
254	входит в	1	1
255	нам кажется	1	1
256	который и	1	1
257	для них	1	1
258	из нее	1	1
259	но уже	1	1
260	в них	3	1
261	героя или	2	1
262	на второй	1	1
263	в высшей	1	1
264	далеко не	1	1
265	можем сказать	2	1
266	не всегда	1	1
267	и вне	1	1
268	несмотря на	1	1
269	явление или	1	1
270	и некоторые	1	1
271	всего нужно	1	1
272	в своей	3	1
273	это делает	1	1
274	к одному	1	1
275	характером этого	1	1
276	нельзя было	1	1
277	но эта	1	1
278	которые в	1	1
279	тем не	3	1
280	высшую степень	1	1
281	по себе	3	1
282	одна сторона	1	1
283	не менее	3	1
284	как о	1	1
285	в обоих	1	1
286	форма не	1	1
287	в науке	1	1
288	в то	2	1
289	от двух	1	1
290	он еще	1	1
291	нет можно	1	1
292	эта сторона	1	1
293	этих двух	2	1
294	не назван	1	1
295	в процессе	6	1
296	не вполне	1	1
297	в каком	3	1
298	и сохраняет	1	1
299	у нас	1	1
300	и оно	1	1
301	не могут	1	1
302	вошли в	1	1
303	как только	2	1
304	в эти	1	1
305	на это	2	1
306	если же	2	1
307	как мы	1	1
308	то она	1	1
309	миром и	1	1
310	характер и	1	1
311	в пределах	3	1
312	идет речь	1	1
313	и совершенно	2	1
314	характер этих	1	1
315	найти в	1	1
316	остается только	1	1
317	в материале	2	1
318	является в	1	1
319	с ним	3	1
320	сводится к	1	1
321	зато она	1	1
322	там же	1	1
323	нас же	2	1
324	ее и	3	1
325	и во	1	1
326	образом мы	1	1
327	от него	1	1
328	все в	1	1
329	гораздо чаще	1	1
330	которые мы	2	1
331	нуждается в	3	1
332	отметить что	1	1
333	непосредственно в	1	1
334	остается при	1	1
335	и иных	1	1
336	и следовательно	5	1
337	в частности	1	1
338	быть и	3	1
339	другую форму	1	1
340	в двух	1	1
341	тот же	1	1
342	в какой	2	1
343	уже не	4	1
344	не можем	1	1
345	если мы	1	1
346	только на	3	1
347	героя с	1	1
348	на этих	1	1
349	себе в	1	1
350	вовсе не	1	1
351	можно создать	1	1
352	друг друга	1	1
353	входят в	1	1
354	но что	2	1
355	она имеет	1	1
356	др все	1	1
357	не хочет	1	1
358	мы это	1	1
359	и можно	1	1
360	одна форма	1	1
361	само нуждается	1	1
362	миру и	1	1
363	и прежде	1	1
364	мы еще	1	1
365	в высшую	1	1
366	что не	4	1
367	них и	1	1
368	определить его	2	1
369	до конца	2	1
370	если этот	1	1
371	о чем	1	1
372	человека или	1	1
373	план перед	1	1
374	что пошел	1	1
375	видели в	1	1
376	и потому	2	1
377	поскольку они	2	1
378	остается в	1	1
379	ясно это	1	1
380	там где	2	1
381	материал для	1	1
382	с этой	2	1
383	только для	1	1
384	здесь имеет	1	1
385	от социального	1	1
386	кто не	1	1
387	только одна	1	1
388	при таком	1	1
389	тот не	1	1
390	в результате	1	1
391	это как	3	1
392	особого рода	1	1
393	еще более	1	1
394	как явление	1	1
395	бы показать	1	1
396	на одно	1	1
397	все они	2	1
398	его к	2	1
399	в свою	1	1
400	но можно	1	1
401	является и	1	1
402	слагается из	2	1
403	из этого	3	1
404	в самом	4	1
405	героя в	1	1
406	и эта	1	1
407	к этому	2	1
408	в таком	1	1
