N	3gram	Bakhtin_Pr_2	Marksizm
1	с точки зрения	9	20
2	не может быть	6	13
3	в самом деле	3	9
4	и не может	2	9
5	до сих пор	2	8
6	и того же	1	5
7	одного и того	1	5
8	в отличие от	1	5
9	с другой стороны	1	5
10	с самого начала	1	4
11	вполне понятно что	1	3
12	в этом случае	1	3
13	в этом отношении	2	3
14	на этот вопрос	1	3
15	в высшей степени	1	3
16	в конце концов	3	3
17	то же время	3	3
18	в ее целом	1	3
19	но все же	2	3
20	можно сказать что	2	3
21	в большинстве случаев	2	3
22	в то же	3	3
23	для того чтобы	1	3
24	в том что	4	3
25	нет и не	1	2
26	же как и	2	2
27	в чем же	2	2
28	и той же	1	2
29	в том числе	2	2
30	в таком случае	1	2
31	сама по себе	5	2
32	является одним из	1	2
33	далеко за пределы	1	2
34	том числе и	2	2
35	можно было бы	1	2
36	мы отвлечемся от	1	2
37	так же как	3	2
38	но в то	3	2
39	смысле этого слова	2	2
40	лишь с точки	1	2
41	одной и той	1	2
42	по отношению к	8	2
43	только на почве	1	2
44	в нем нет	1	2
45	в этом смысле	5	2
46	является одной из	1	2
47	тем не менее	1	2
48	ничего общего с	1	2
49	не об источниках	1	2
50	то все же	1	1
51	и в сущности	1	1
52	в ней в	1	1
53	не значит конечно	1	1
54	оно может быть	1	1
55	значит конечно что	1	1
56	прежде всего в	1	1
57	по ту сторону	1	1
58	большей или меньшей	1	1
59	и так сказать	1	1
60	подобно тому как	2	1
61	как она есть	1	1
62	бы они были	1	1
63	как бы ни	1	1
64	и неотделим от	1	1
65	что же касается	1	1
66	и для него	1	1
67	жизни в ее	1	1
68	как мы сказали	3	1
69	хотя бы и	2	1
70	сами по себе	1	1
71	сказать что и	1	1
72	не было бы	1	1
73	независимо от того	1	1
74	в наше время	1	1
75	разобранные нами особенности	1	1
76	точки зрения ее	1	1
77	совершенно так же	2	1
78	это вовсе не	2	1
79	но и эта	1	1
80	каждом из них	2	1
81	для него только	1	1
82	он ни был	1	1
83	характерно что в	1	1
84	если бы они	1	1
85	может быть только	2	1
86	так сказать в	1	1
87	и не дает	1	1
88	а не только	2	1
89	дело идет о	2	1
90	связей с другими	1	1
91	и с точки	1	1
92	на слово и	1	1
93	ничего общего не	1	1
94	иначе и быть	1	1
95	точки зрения и	1	1
96	в его произведениях	1	1
97	и как бы	2	1
98	по природе своей	1	1
99	в большей или	1	1
100	мы не видим	1	1
101	формы так и	1	1
102	в предшествующей главе	3	1
103	это не значит	1	1
104	не должна быть	1	1
105	по себе лишена	1	1
106	не утрачивая своей	1	1
107	и тот и	1	1
108	в целом ряде	2	1
109	и вне этого	1	1
110	уже с самого	1	1
111	в его целом	3	1
112	чем же по	1	1
113	и других совершенно	1	1
114	и художественный образ	1	1
115	более или менее	1	1
116	таким образом в	2	1
117	только может быть	1	1
118	в процессе их	1	1
119	одного из этих	1	1
120	от того как	1	1
121	само по себе	2	1
122	нашей работы мы	2	1
123	рядом с этим	1	1
124	она и не	1	1
125	и не хочет	1	1
126	этой точки зрения	2	1
127	другой стороны и	1	1
128	и в самом	2	1
129	не только может	1	1
130	не только в	1	1
131	не может стать	1	1
132	таких которые в	1	1
133	в новое время	1	1
134	друг от друга	2	1
135	и т.п все	1	1
136	и быть не	1	1
137	лишь там где	2	1
138	на самом деле	1	1
139	друг с другом	2	1
140	в нем борьбу	1	1
141	для них в	1	1
142	и эта форма	1	1
143	не индивидуальное сознание	1	1
144	может быть в	1	1
145	психологии и в	1	1
146	как мы видели	3	1
147	той или иной	3	1
148	с его индивидуальностью	1	1
