N	2gram	Propp_Isto_6	Myshleni
1	то что	6	26
2	в этом	12	25
3	что он	9	25
4	потому что	13	21
5	таким образом	12	19
6	точки зрения	1	18
7	в том	12	18
8	не может	6	18
9	того чтобы	1	17
10	не только	10	16
11	и в	26	16
12	того что	2	16
13	так как	18	16
14	что в	12	16
15	том что	10	15
16	так же	2	15
17	для того	1	14
18	сказать что	3	13
19	вопрос о	3	12
20	по отношению	2	12
21	в области	1	12
22	и что	5	12
23	и не	10	12
24	отношению к	2	12
25	отношение к	1	11
26	в его	5	11
27	но не	2	10
28	в силу	1	10
29	было бы	2	10
30	как мы	4	10
31	только в	5	10
32	а не	2	10
33	может быть	11	9
34	то же	5	8
35	как и	5	8
36	если бы	3	8
37	тем самым	2	8
38	в основе	1	8
39	о том	7	8
40	он не	2	8
41	как это	5	8
42	мы должны	2	8
43	же как	3	7
44	того же	2	7
45	и есть	1	7
46	представляет собой	2	7
47	в нем	8	7
48	но он	2	7
49	приводит к	1	7
50	так и	5	7
51	если мы	1	7
52	с другом	1	7
53	друг с	1	7
54	и на	12	6
55	но в	7	6
56	в этой	2	6
57	как он	6	6
58	связанные с	1	6
59	в другом	1	6
60	но если	1	6
61	не в	3	6
62	что оно	4	6
63	что все	1	6
64	этот вопрос	1	6
65	мы можем	7	6
66	у него	7	6
67	но и	9	6
68	к тому	2	6
69	мере в	1	5
70	должна быть	3	5
71	что они	2	5
72	как в	6	5
73	в своем	2	5
74	на все	1	5
75	показывает что	3	5
76	тому что	1	5
77	с ним	8	5
78	что с	1	5
79	в то	5	5
80	того как	3	5
81	никогда не	13	5
82	ничего не	2	5
83	можно было	2	5
84	на вопрос	1	5
85	но мы	2	5
86	можно сказать	2	5
87	значит что	2	5
88	для него	1	5
89	тем что	5	5
90	как бы	4	5
91	это значит	1	5
92	не является	1	5
93	только что	2	5
94	не знает	1	5
95	и то	3	4
96	что между	4	4
97	что если	1	4
98	ответить на	1	4
99	время как	3	4
100	все эти	8	4
101	отношение между	1	4
102	вообще не	3	4
103	при этом	3	4
104	подобно тому	1	4
105	и по	4	4
106	это не	4	4
107	такой же	3	4
108	тому чтобы	1	4
109	и другое	2	4
110	не имеет	2	4
111	казалось бы	1	4
112	могут быть	3	4
113	не есть	2	4
114	еще не	9	4
115	другом месте	1	4
116	не означает	2	4
117	в свете	1	4
118	в качестве	3	4
119	так что	3	4
120	к мысли	1	4
121	то время	3	4
122	не могут	1	4
123	с другой	10	4
124	именно в	1	4
125	на этот	1	4
126	зависит от	4	4
127	что мы	2	4
128	вместе с	8	4
129	тому как	1	4
130	это есть	1	4
131	далеко за	1	4
132	с этой	2	4
133	в целом	1	4
134	мы видим	5	4
135	бы в	1	4
136	тем более	1	4
137	в свою	1	4
138	этой точки	1	4
139	между двумя	1	3
140	мы не	6	3
141	частный случай	1	3
142	но как	4	3
143	с этим	2	3
144	все же	8	3
145	как уже	1	3
146	и как	2	3
147	он в	1	3
148	и тот	1	3
149	функции и	1	3
150	этого вопроса	1	3
151	на этом	1	3
152	как они	1	3
153	и может	1	3
154	и тем	4	3
155	с тем	4	3
156	мы видели	11	3
157	в этих	2	3
158	таким же	3	3
159	сих пор	4	3
160	и более	1	3
161	имеет свою	1	3
162	нас к	5	3
163	из которых	3	3
164	не менее	1	3
165	но что	1	3
166	больше чем	1	3
167	как она	1	3
168	по своей	1	3
169	и его	7	3
170	приходит к	3	3
171	еще в	3	3
172	и с	6	3
173	вот почему	3	3
174	никак не	1	3
175	до сих	4	3
176	этих двух	1	3
177	к нему	1	3
178	что и	4	3
179	одной из	1	3
180	между тем	1	3
181	с одной	7	3
182	его и	1	3
183	он имеет	4	3
184	мы знаем	2	3
185	в одном	3	3
186	а в	3	3
187	от того	3	3
188	на примере	1	3
189	еще и	1	3
190	прежде всего	4	3
191	в частности	3	3
192	чем в	1	3
193	по существу	1	3
194	действительно ли	1	3
195	этом случае	6	3
196	но это	4	3
197	одной стороны	7	3
198	как на	3	3
199	к этой	1	3
200	ее в	6	3
201	к этому	3	3
202	они не	3	3
203	ту же	2	2
204	отношения к	1	2
205	одним из	1	2
206	такое же	1	2
207	нам кажется	2	2
208	что эти	2	2
209	не имеют	1	2
210	в зависимости	1	2
211	есть не	1	2
212	при анализе	1	2
213	которую мы	1	2
214	приводят к	3	2
215	совпадает с	1	2
216	на свою	1	2
217	зависимости от	2	2
218	в ней	5	2
219	которые имели	1	2
220	во всех	1	2
221	что я	1	2
222	отличие от	1	2
223	которые не	1	2
224	стороны и	2	2
225	когда он	3	2
226	и к	1	2
227	в этот	1	2
228	развития это	1	2
229	ступени развития	1	2
230	связанного с	1	2
231	учение о	1	2
232	то и	2	2
233	если он	3	2
234	обнаруживает в	1	2
235	в случае	1	2
236	на его	4	2
237	что она	3	2
238	к одному	1	2
239	свое время	1	2
240	но все	2	2
241	те же	1	2
242	в жизни	1	2
243	в них	3	2
244	оно имеет	1	2
245	в своей	3	2
246	в котором	1	2
247	установить что	2	2
248	высокой ступени	1	2
249	должны были	2	2
250	и эти	5	2
251	все это	1	2
252	их в	3	2
253	же мы	5	2
254	с развитием	1	2
255	этими двумя	1	2
256	главное и	1	2
257	то это	5	2
258	и здесь	1	2
259	должны быть	2	2
260	знает что	1	2
261	но при	2	2
262	совершенно ясно	4	2
263	в истории	1	2
264	что у	2	2
265	не с	1	2
266	это мы	2	2
267	том как	3	2
268	по мере	1	2
269	находится в	1	2
270	это происходит	1	2
271	и поэтому	1	2
272	язык и	1	2
273	и из	1	2
274	образом в	1	2
275	его в	5	2
276	самый процесс	1	2
277	говорит он	2	2
278	представления о	10	2
279	может иметь	2	2
280	с которыми	1	2
281	же в	1	2
282	эти же	1	2
283	но с	1	2
284	эти три	3	2
285	никто не	2	2
286	вовсе не	2	2
287	к ним	1	2
288	как будто	3	2
289	и даже	1	2
290	а с	2	2
291	своего собственного	1	2
292	объясняет нам	1	2
293	у нас	5	2
294	о чем	2	2
295	повлиять на	1	2
296	предположить что	3	2
297	эту мысль	1	2
298	и от	3	2
299	в более	6	2
300	которых он	2	2
301	предмета и	1	2
302	и другие	3	2
303	другой стороны	8	2
304	из этого	3	2
305	в свое	2	2
306	приводит нас	2	2
307	жизни и	2	2
308	без всяких	2	2
309	в своих	3	2
310	во всяком	2	2
311	все что	4	2
312	также и	1	1
313	например в	7	1
314	обычно в	1	1
315	в движение	1	1
316	относится и	1	1
317	переходит к	1	1
318	связана с	3	1
319	в тех	3	1
320	только потому	1	1
321	не через	1	1
322	что когда	2	1
323	здесь и	2	1
324	к другому	1	1
325	нас на	1	1
326	из его	2	1
327	в какой-то	1	1
328	и больше	2	1
329	несколько иной	1	1
330	мы уже	6	1
331	лет и	1	1
332	что изучение	1	1
333	мы имеем	14	1
334	на первом	1	1
335	и о	1	1
336	оно означает	1	1
337	бы что	1	1
338	и новые	1	1
339	на эти	2	1
340	но она	1	1
341	что иное	2	1
342	в полной	1	1
343	но уже	1	1
344	эта функция	1	1
345	это сказывается	1	1
346	и ее	3	1
347	же что	1	1
348	о пути	1	1
349	себе что	1	1
350	эти представления	5	1
351	может дать	1	1
352	он был	2	1
353	по линии	1	1
354	первый план	2	1
355	иное как	1	1
356	знаем что	2	1
357	что его	1	1
358	с его	4	1
359	общих чертах	1	1
360	то мы	1	1
361	как правило	1	1
362	в ее	1	1
363	и вопрос	1	1
364	есть частный	1	1
365	в голове	1	1
366	есть просто	1	1
367	нашего сознания	1	1
368	как по	1	1
369	более чем	1	1
370	независимо от	3	1
371	это одно	1	1
372	что именно	1	1
373	как нам	1	1
374	перед нами	2	1
375	кроме того	3	1
376	целый ряд	2	1
377	и наконец	3	1
378	ясно почему	1	1
379	поздно и	1	1
380	чем к	1	1
381	таких предметов	1	1
382	более или	1	1
383	следующим образом	1	1
384	в себе	3	1
385	этой цели	1	1
386	ним происходит	1	1
387	как производное	1	1
388	за собой	5	1
389	что это	2	1
390	сказать о	1	1
391	формы в	1	1
392	применительно к	1	1
393	процесс образования	1	1
394	речь будет	2	1
395	имеем в	4	1
396	и те	2	1
397	на то	2	1
398	но на	1	1
399	чтобы овладеть	1	1
400	дальше и	1	1
401	к выводу	1	1
402	это представление	12	1
403	оно было	1	1
404	же эта	2	1
405	от которого	1	1
406	и почему	1	1
407	в первую	1	1
408	не как	1	1
409	другое есть	1	1
410	еще мало	1	1
411	он так	1	1
412	но вместе	1	1
413	сходство по	1	1
414	одно и	1	1
415	от нее	2	1
416	здесь мы	4	1
417	этим самым	2	1
418	главным образом	3	1
419	об этом	1	1
420	связанных с	1	1
421	как указано	3	1
422	как покажет	1	1
423	мыслится как	1	1
424	этого мы	1	1
425	развития по	1	1
426	это даст	1	1
427	обоих случаях	1	1
428	и других	3	1
429	ней нет	2	1
430	свою противоположность	1	1
431	именно что	2	1
432	приходит в	2	1
433	в ином	6	1
434	и этим	5	1
435	ни в	2	1
436	о которых	1	1
437	несмотря на	1	1
438	мы хотели	1	1
439	ключ к	1	1
440	после этого	4	1
441	это очевидно	2	1
442	их на	1	1
443	в царстве	2	1
444	же есть	1	1
445	собой проблемы	1	1
446	на первый	3	1
447	этой связи	1	1
448	она в	2	1
449	не столько	1	1
450	том смысле	1	1
451	представление о	9	1
452	дальнейшее развитие	1	1
453	или вернее	1	1
454	они уже	1	1
455	от его	1	1
456	всегда остается	2	1
457	этой стадии	1	1
458	образом и	2	1
459	которые в	2	1
460	развивается и	2	1
461	самое время	2	1
462	который всегда	1	1
463	в прямом	1	1
464	тем не	1	1
465	надо сказать	1	1
466	влечет за	2	1
467	однако в	2	1
468	его до	1	1
469	происходит потому	1	1
470	это вопрос	1	1
471	имели в	1	1
472	одна сторона	2	1
473	или одна	1	1
474	все три	1	1
475	она не	3	1
476	передний план	1	1
477	в обоих	1	1
478	отличается от	2	1
479	к этим	1	1
480	это всегда	1	1
481	как его	1	1
482	в царство	11	1
483	когда они	1	1
484	можем предположить	1	1
485	два вида	1	1
486	не могло	2	1
487	из него	2	1
488	на котором	3	1
489	о природе	1	1
490	что ни	1	1
491	есть какая-то	1	1
492	а во	1	1
493	производное от	1	1
494	можно видеть	1	1
495	к ней	1	1
496	относится к	2	1
497	такой случай	2	1
498	такая же	1	1
499	уже говорили	1	1
500	представление об	1	1
501	они на	1	1
502	уже и	1	1
503	что на	1	1
504	над ним	1	1
505	перед ним	1	1
506	вот в	1	1
507	чистом виде	1	1
508	точно когда	2	1
509	что можно	1	1
510	начиная с	1	1
511	есть только	1	1
512	слились в	1	1
513	как только	3	1
514	числе и	1	1
515	для такого	1	1
516	в одну	1	1
517	обращение к	1	1
518	что при	2	1
519	и он	4	1
520	где он	2	1
521	на тот	2	1
522	он прежде	1	1
523	настолько что	1	1
524	первом месте	1	1
525	с ее	1	1
526	не существует	1	1
527	не могу	1	1
528	только при	1	1
529	иной вид	1	1
530	нами выше	1	1
531	языка так	1	1
532	только то	2	1
533	и анализ	1	1
534	прямом смысле	1	1
535	по аналогии	1	1
536	ясно что	1	1
537	богата и	1	1
538	которая была	1	1
539	часто в	1	1
540	в общих	1	1
541	для этого	1	1
542	всегда имеет	1	1
543	и оставляет	1	1
544	выводу что	1	1
545	связанное с	1	1
546	сводится к	2	1
547	и эту	1	1
548	к одной	1	1
549	одного из	1	1
550	или на	1	1
551	после того	2	1
552	все его	1	1
553	аналогии с	1	1
554	образом мы	1	1
555	нет у	1	1
556	но ничего	1	1
557	рассматриваются как	1	1
558	можем установить	2	1
559	бы она	1	1
560	и только	3	1
561	все время	2	1
562	этим можно	1	1
