N	2gram	Losev_Dial_4	Analitik
1	не только	8	22
2	и в	15	18
3	как и	7	14
4	так и	5	14
5	в этом	11	14
6	и его	7	13
7	но и	4	13
8	том что	10	12
9	в качестве	2	12
10	и не	30	12
11	в частности	2	12
12	при этом	2	11
13	а в	1	10
14	как бы	14	10
15	что в	7	9
16	может быть	17	9
17	со стороны	3	9
18	а не	18	9
19	в том	11	9
20	с его	5	8
21	и даже	6	8
22	как раз	4	7
23	в его	4	7
24	с другой	1	7
25	еще не	4	6
26	в этой	4	6
27	он не	1	6
28	в их	3	6
29	не в	8	6
30	о том	5	6
31	той же	5	5
32	мы имеем	5	5
33	в самом	2	5
34	лишь в	2	5
35	однако в	2	5
36	или иной	1	5
37	в сущности	5	5
38	что и	6	5
39	уже не	9	5
40	в конце	1	5
41	никогда не	2	5
42	в свою	3	5
43	прежде всего	11	5
44	не является	1	5
45	в результате	6	5
46	другой стороны	2	5
47	и на	5	4
48	что он	7	4
49	отнюдь не	4	4
50	в своем	5	4
51	и как	4	4
52	что по	2	4
53	таким образом	5	4
54	по себе	13	4
55	тем самым	3	4
56	картина мира	1	4
57	в одном	4	4
58	имеем дело	1	4
59	ли не	1	4
60	не менее	2	4
61	свою очередь	2	4
62	в пределах	1	4
63	можно сказать	5	4
64	крайней мере	7	4
65	себя в	2	4
66	не есть	40	4
67	во втором	1	4
68	по крайней	7	4
69	в данном	3	4
70	все же	2	4
71	перед нами	6	4
72	я и	1	3
73	едва ли	3	3
74	его не	1	3
75	мы не	9	3
76	говорить о	11	3
77	уже в	1	3
78	но как	2	3
79	что они	4	3
80	как говорит	1	3
81	как в	3	3
82	с этим	3	3
83	поскольку он	2	3
84	из этих	2	3
85	с их	4	3
86	роль в	1	3
87	подобно тому	4	3
88	то же	9	3
89	не будет	2	3
90	его в	1	3
91	одного и	1	3
92	точки зрения	14	3
93	и без	2	3
94	все это	9	3
95	в то	6	3
96	дело не	1	3
97	только не	3	3
98	ничего не	17	3
99	же время	6	3
100	личности в	5	3
101	той или	4	3
102	с ее	10	3
103	в ее	2	3
104	данном случае	1	3
105	жизнь и	2	3
106	именно в	5	3
107	было бы	9	3
108	во всем	2	3
109	были бы	1	3
110	в особенности	4	3
111	что не	3	3
112	не было	2	3
113	однако и	1	3
114	не всегда	3	3
115	его как	2	3
116	как это	2	3
117	к жизни	3	3
118	к этому	3	3
119	во сне	1	3
120	только к	1	2
121	отношения к	3	2
122	есть не	5	2
123	и он	1	2
124	в ней	5	2
125	не от	1	2
126	во всех	2	2
127	в общем	1	2
128	очевидно что	1	2
129	отличие от	2	2
130	это и	9	2
131	сама по	5	2
132	не видно	2	2
133	как к	1	2
134	и той	3	2
135	когда он	3	2
136	но в	3	2
137	в противоположность	2	2
138	бы и	3	2
139	все эти	3	2
140	в себе	8	2
141	что она	5	2
142	в нем	5	2
143	о которой	1	2
144	видеть в	1	2
145	не как	4	2
146	и вот	11	2
147	одной и	3	2
148	и по	2	2
149	входит в	1	2
150	это не	12	2
151	в жизни	5	2
152	в них	2	2
153	о которых	1	2
154	с тем	4	2
155	не мог	2	2
156	с точки	9	2
157	в отличие	1	2
158	в имени	1	2
159	этих моментов	1	2
160	тем не	2	2
161	но они	2	2
162	будет никогда	1	2
163	даже в	1	2
164	вплоть до	1	2
165	дело в	1	2
166	одна из	1	2
167	как формы	3	2
168	могут быть	3	2
169	сравнении с	2	2
170	его за	1	2
171	е о	3	2
172	в себя	5	2
173	в дальнейшем	1	2
174	те же	1	2
175	в новом	1	2
176	осуществляется в	2	2
177	об этом	3	2
178	и здесь	1	2
179	в глаза	1	2
180	в новую	1	2
181	субъекта и	5	2
182	один из	4	2
183	но с	1	2
184	только в	7	2
185	тем или	2	2
186	то в	5	2
187	и ее	8	2
188	с одной	1	2
189	все они	1	2
190	для всех	3	2
191	с нею	1	2
192	есть имя	2	2
193	не для	1	2
194	мы можем	3	2
195	тем что	2	2
196	и прежде	1	2
197	в романе	1	2
198	говорит о	3	2
199	что мы	7	2
200	совершенно очевидно	1	2
201	не может	11	2
202	о себе	1	2
203	вместе с	2	2
204	и потому	3	2
205	в той	1	2
206	когда мы	1	2
207	тому как	4	2
208	да и	2	2
209	я с	1	2
210	в контексте	1	2
211	в глубине	2	2
212	и для	5	2
213	и от	1	2
214	мира и	1	2
215	хотя и	6	2
216	и все	11	2
217	не более	1	2
218	в сравнении	3	2
219	хотя в	1	2
220	личности и	10	2
221	не предполагает	1	2
222	то что	16	2
223	о своем	1	2
224	сказать что	6	2
225	совершенно не	3	2
226	в свое	2	2
227	во всяком	2	2
228	гораздо более	1	2
229	а между	1	1
230	речь идет	1	1
231	говоря о	1	1
232	человека и	2	1
233	и фактически	1	1
234	сам по	2	1
235	утверждение что	1	1
236	на самом	1	1
237	и есть	19	1
238	не признает	1	1
239	к другому	1	1
240	в зависимости	1	1
241	формы их	1	1
242	мы уже	3	1
243	и само	2	1
244	при анализе	1	1
245	что если	3	1
246	вопрос о	2	1
247	слово о	2	1
248	никак не	2	1
249	что иное	8	1
250	оно есть	4	1
251	я не	5	1
252	бы ни	2	1
253	во-первых он	1	1
254	зависимости от	1	1
255	к общему	1	1
256	говорил о	2	1
257	он сам	1	1
258	иное как	8	1
259	на их	1	1
260	всего этого	1	1
261	то мы	3	1
262	а отношение	1	1
263	не требует	1	1
264	мы будем	2	1
265	легко может	1	1
266	данное произведение	2	1
267	к богу	1	1
268	с отцом	1	1
269	отношение к	1	1
270	друг от	1	1
271	за пределы	3	1
272	собой один	1	1
273	в истории	3	1
274	идет о	1	1
275	своей и	3	1
276	в полном	1	1
277	такое слово	1	1
278	мир и	4	1
279	имеет в	1	1
280	себе не	2	1
281	от этого	3	1
282	или иную	2	1
283	не можем	1	1
284	та же	3	1
285	и у	1	1
286	как то	1	1
287	так или	1	1
288	бы не	2	1
289	в известном	1	1
290	объекта в	2	1
291	и тот	1	1
292	есть явление	1	1
293	она-то и	1	1
294	на то	5	1
295	частности и	1	1
296	что каждая	1	1
297	время и	2	1
298	и частично	1	1
299	к миру	1	1
300	и еще	1	1
301	свою собственную	1	1
302	возвращение к	1	1
303	только самим	1	1
304	в силу	4	1
305	по общему	2	1
306	именно такова	1	1
307	ли от	1	1
308	всех своих	1	1
309	его можно	1	1
310	но дело	1	1
311	в нее	1	1
312	человека в	1	1
313	однако все	1	1
314	этим самым	1	1
315	всего с	1	1
316	и может	2	1
317	того кто	1	1
318	это было	2	1
319	заключается в	2	1
320	с другими	1	1
321	от одного	2	1
322	он есть	7	1
323	этом смысле	4	1
324	отца и	1	1
325	своя собственная	1	1
326	есть и	3	1
327	чаще всего	1	1
328	еще одно	1	1
329	только одно	1	1
330	д как	1	1
331	только лишь	1	1
332	смысл а	1	1
333	во внимание	2	1
334	или попросту	1	1
335	в чистом	1	1
336	должно быть	2	1
337	потому и	1	1
338	в один	3	1
339	со всей	2	1
340	всех этих	1	1
341	и становится	1	1
342	но я	1	1
343	бы на	1	1
344	этом случае	1	1
345	в своей	3	1
346	ее внутренней	1	1
347	никаких оснований	1	1
348	особенности же	1	1
349	как все	1	1
350	еще нет	1	1
351	самый момент	1	1
352	место в	1	1
353	себе а	1	1
354	далее в	2	1
355	от себя	2	1
356	произведение есть	1	1
357	мифа с	2	1
358	имеем не	1	1
359	что было	2	1
360	свобода и	1	1
361	для этого	2	1
362	для нее	2	1
363	этих трех	1	1
364	он как	1	1
365	с ним	3	1
366	или идее	1	1
367	как о	2	1
368	на себе	5	1
369	в основе	10	1
370	совпадает с	2	1
371	свободы и	3	1
372	бы мы	1	1
373	само по	4	1
374	можно судить	2	1
375	того чтобы	5	1
376	самого по	1	1
377	не могло	1	1
378	и задумчивого	1	1
379	через него	1	1
380	или иная	2	1
381	она хочет	4	1
382	и чувства	1	1
383	потому что	10	1
384	и теперь	1	1
385	связи с	1	1
386	и оказывается	2	1
387	как будто	2	1
388	они же	1	1
389	у нас	3	1
390	и далее	1	1
391	это далеко	1	1
392	очень часто	1	1
393	уже о	4	1
394	об эстетической	1	1
395	не могут	2	1
396	не вызывает	1	1
397	трех разных	1	1
398	что уже	2	1
399	принципиально нового	1	1
400	мы могли	1	1
401	достоевского где	1	1
402	как мы	1	1
403	и о	8	1
404	то она	1	1
405	от друга	1	1
