N	2gram	Vygotskiy__7	Dialekti
1	не есть	4	40
2	и не	18	30
3	по себе	3	25
4	и т	1	21
5	и в	26	18
6	точки зрения	28	17
7	ничего не	2	17
8	может быть	7	17
9	и есть	2	16
10	в нем	2	16
11	ни в	2	15
12	не имеет	2	15
13	так что	4	15
14	потому что	16	14
15	значит что	1	14
16	а не	6	14
17	не только	24	13
18	то что	24	13
19	что в	12	13
20	в этом	29	12
21	было бы	6	12
22	с точки	21	12
23	если бы	5	12
24	и что	6	12
25	не может	11	12
26	что это	6	11
27	учение о	3	11
28	в себе	9	11
29	что он	8	11
30	так как	14	11
31	как бы	6	11
32	это значит	1	11
33	все это	3	11
34	то же	8	10
35	несмотря на	2	10
36	что такое	1	10
37	прежде всего	7	10
38	сказать что	8	10
39	и то	7	9
40	отнюдь не	1	9
41	так и	3	9
42	это не	3	9
43	том что	17	9
44	никогда не	4	9
45	это есть	4	9
46	в том	18	9
47	сама по	1	8
48	ясно что	1	8
49	но это	3	8
50	в каком	1	8
51	к нему	3	8
52	совершенно не	2	8
53	также и	2	7
54	и как	1	7
55	то в	2	7
56	что она	8	7
57	что не	2	7
58	как она	5	7
59	той или	1	7
60	мы находим	3	7
61	вовсе не	2	7
62	но и	11	7
63	сам по	1	6
64	в чем	3	6
65	но в	4	6
66	с другой	4	6
67	не в	4	6
68	она не	5	6
69	в то	3	6
70	с ним	3	6
71	никак не	5	6
72	можно сказать	5	6
73	не было	1	6
74	говорить о	1	5
75	я не	3	5
76	и он	2	5
77	отношение к	2	5
78	в своем	1	5
79	все же	6	5
80	на то	4	5
81	и с	5	5
82	что оно	4	5
83	и мы	1	5
84	в этих	2	5
85	но если	2	5
86	в отношении	2	5
87	ни о	1	5
88	в виду	5	5
89	есть только	2	5
90	можно было	2	5
91	как же	1	5
92	мы должны	6	5
93	он сам	1	5
94	само по	1	5
95	она есть	1	5
96	а в	2	5
97	это и	4	4
98	мы говорим	2	4
99	почти всегда	2	4
100	одно и	3	4
101	об этом	3	4
102	как таковой	1	4
103	что эта	6	4
104	это мы	2	4
105	только и	3	4
106	к ней	2	4
107	к тому	7	4
108	как мы	14	4
109	быть может	1	4
110	и вообще	1	4
111	о том	4	4
112	мы видим	3	4
113	но не	3	4
114	не мешает	1	4
115	в котором	4	4
116	в конце	4	4
117	для меня	1	4
118	мы можем	3	4
119	не говорит	1	4
120	как раз	3	4
121	больше того	1	4
122	как это	5	4
123	хотя и	1	4
124	так же	14	4
125	может и	2	4
126	другой стороны	1	4
127	во всяком	2	4
128	отношения к	2	3
129	самом деле	6	3
130	только потому	3	3
131	действительности и	1	3
132	есть не	3	3
133	но она	1	3
134	учение об	1	3
135	в ней	3	3
136	мысли и	11	3
137	на самом	3	3
138	а только	1	3
139	если в	4	3
140	все равно	1	3
141	что они	10	3
142	если она	1	3
143	стороны и	4	3
144	говорит что	2	3
145	конечно не	1	3
146	от этого	1	3
147	но эта	2	3
148	в самом	9	3
149	та же	1	3
150	он не	3	3
151	всех этих	1	3
152	то как	2	3
153	содержит в	3	3
154	но все	1	3
155	в одну	2	3
156	этом смысле	1	3
157	обе стороны	2	3
158	в них	1	3
159	должно быть	2	3
160	в их	2	3
161	что я	1	3
162	точку зрения	2	3
163	друг другу	3	3
164	при условии	1	3
165	и почти	1	3
166	даже в	2	3
167	тому что	9	3
168	на себе	1	3
169	в основе	3	3
170	случае не	2	3
171	но только	3	3
172	в разных	1	3
173	в сознании	6	3
174	ли это	1	3
175	могут быть	2	3
176	его с	3	3
177	и о	3	3
178	чтобы понять	1	3
179	нуждается в	3	3
180	что и	3	3
181	один из	2	3
182	но с	2	3
183	только в	8	3
184	даже если	2	3
185	только на	3	3
186	или иной	1	3
187	и из	1	3
188	что для	2	3
189	по направлению	1	3
190	ничем не	1	3
191	и потому	3	3
192	в данном	5	3
193	что же	2	3
194	в его	4	3
195	не является	3	3
196	и все	1	3
197	бы в	5	3
198	еще более	1	3
199	конце концов	1	3
200	только что	5	3
201	отношении к	1	3
202	состоит из	1	3
203	была бы	1	3
204	думать что	1	3
205	гораздо более	4	3
206	можно говорить	2	2
207	же как	8	2
208	вещь не	1	2
209	и больше	2	2
210	от всякой	2	2
211	или наоборот	1	2
212	и состоит	3	2
213	что если	2	2
214	что уже	1	2
215	вопрос о	6	2
216	время как	2	2
217	оно есть	5	2
218	мы и	2	2
219	друг к	1	2
220	из этих	3	2
221	но как	1	2
222	точка зрения	1	2
223	и всякий	1	2
224	относится к	2	2
225	с этим	2	2
226	на деле	2	2
227	что как	1	2
228	человеческого сознания	2	2
229	не был	1	2
230	все эти	6	2
231	к самому	1	2
