N	2gram	Propp_Isto_7	Problema
1	то что	7	38
2	вовсе не	4	37
3	и не	4	37
4	и в	24	35
5	не только	21	24
6	сказать что	2	24
7	том что	10	19
8	что такое	2	18
9	даже и	1	18
10	о том	9	18
11	может быть	14	18
12	в этом	12	17
13	но и	11	16
14	что мы	3	14
15	только в	6	14
16	не менее	5	13
17	потому что	9	13
18	не может	14	13
19	и что	10	13
20	тем не	4	12
21	того что	6	12
22	в том	7	12
23	хотя бы	1	12
24	не просто	2	11
25	не будет	2	11
26	никак не	1	11
27	и даже	3	11
28	так что	3	11
29	прежде всего	2	11
30	что в	13	11
31	в таком	1	11
32	и то	1	10
33	еще не	8	10
34	ничего не	5	10
35	и с	1	10
36	а не	8	10
37	в данном	4	10
38	тем более	2	10
39	есть знак	2	10
40	в этой	1	9
41	для себя	1	9
42	только на	2	9
43	что же	1	9
44	для нас	6	9
45	тут же	1	8
46	все же	9	8
47	по себе	1	8
48	ясно что	1	8
49	было бы	2	8
50	уже не	2	8
51	при помощи	3	8
52	только о	2	8
53	совсем не	1	7
54	все эти	2	7
55	тоже не	3	7
56	и значения	1	7
57	мы не	4	7
58	тем самым	1	7
59	не имеет	4	7
60	в конце	3	7
61	так и	5	7
62	в его	1	7
63	так как	8	7
64	этом случае	1	7
65	и т	17	6
66	есть не	1	6
67	мы и	1	6
68	с другой	9	6
69	а только	1	6
70	но в	5	6
71	на то	3	6
72	т д	16	6
73	можно ли	1	6
74	мы можем	4	6
75	не о	1	6
76	как будто	1	6
77	же самое	1	6
78	другими словами	2	6
79	можно сказать	1	6
80	в виде	1	6
81	ни в	2	6
82	а именно	6	6
83	о чем	1	6
84	но это	3	6
85	в то	2	6
86	то же	8	5
87	между собой	1	5
88	по своему	1	5
89	с этим	2	5
90	в самом	2	5
91	но уже	1	5
92	как и	6	5
93	и без	1	5
94	представление о	3	5
95	и более	1	5
96	под этим	1	5
97	связи с	3	5
98	указывает на	1	5
99	и это	2	5
100	как мы	3	5
101	данном случае	3	5
102	можно было	1	5
103	и на	2	5
104	с одной	5	5
105	одной стороны	5	5
106	что не	2	5
107	другой стороны	8	5
108	в частности	1	5
109	так же	6	5
110	кроме того	3	5
111	в связи	2	5
112	и все	6	5
113	самом деле	1	4
114	и есть	1	4
115	этой теории	1	4
116	что если	1	4
117	не вполне	3	4
118	но не	6	4
119	не все	3	4
120	сама по	1	4
121	в своем	1	4
122	и той	1	4
123	и как	1	4
124	более или	1	4
125	вообще не	2	4
126	что она	5	4
127	но именно	1	4
128	всех этих	6	4
129	таким образом	7	4
130	и тем	2	4
131	далеко не	1	4
132	которой он	3	4
133	на первый	4	4
134	или менее	1	4
135	в этих	13	4
136	или вообще	1	4
137	но если	1	4
138	собой и	1	4
139	до сих	2	4
140	стороны и	2	4
141	не могут	2	4
142	все еще	1	4
143	что при	2	4
144	и о	2	4
145	без всякого	2	4
146	будет сказать	1	4
147	если бы	1	4
148	и здесь	12	4
149	и только	1	4
150	значит что	1	4
151	тех пор	1	4
152	всякого рода	1	4
153	тот же	2	4
154	что он	21	4
155	не можем	2	4
156	то и	4	4
157	тем что	6	4
158	и самый	1	4
159	если не	4	4
160	эта теория	1	4
161	или по	1	4
162	как бы	4	4
163	это значит	2	4
164	сих пор	3	4
165	все это	8	4
166	вообще говоря	1	4
167	а в	10	4
168	мы здесь	2	3
169	и должны	1	3
170	в их	4	3
171	мы уже	4	3
172	вопрос о	3	3
173	такое положение	2	3
174	что иное	1	3
175	то это	5	3
176	большей частью	1	3
177	мы еще	1	3
178	не отличается	1	3
179	только тогда	1	3
180	что они	3	3
181	нельзя было	1	3
182	просто как	1	3
183	хотя и	3	3
184	и к	1	3
185	в целом	1	3
186	из этих	3	3
187	и тот	2	3
188	при этом	4	3
189	и по	3	3
190	здесь мы	5	3
191	то ни	1	3
192	его в	3	3
193	о которых	1	3
194	с тем	1	3
195	в чистом	1	3
196	нас не	2	3
197	никто не	1	3
198	оказывается что	2	3
199	должны были	3	3
200	но эта	2	3
201	тому что	2	3
202	чистом виде	1	3
203	в таких	2	3
204	тогда когда	3	3
205	одна из	7	3
206	в науке	1	3
207	в основе	2	3
208	мы все	1	3
209	как только	2	3
210	не знает	1	3
211	оно не	1	3
212	если же	1	3
213	она не	2	3
214	на том	2	3
215	имеется в	2	3
216	для этого	1	3
217	но мы	1	3
218	в свете	3	3
219	и наконец	3	3
220	и пусть	1	3
221	один из	7	3
222	ли он	4	3
223	по этому	2	3
224	все на	1	3
225	и всякий	1	3
226	уже в	3	3
227	или даже	2	3
228	и их	1	3
229	для того	1	3
230	это будет	1	3
231	предмета есть	1	3
232	и если	3	3
233	от нас	1	3
234	к тому	1	3
235	и от	2	3
236	то не	4	3
237	мы должны	4	3
238	от всего	1	3
239	именно он	1	3
240	это тоже	1	3
241	здесь только	1	3
242	только как	1	3
243	точно так	2	3
244	все что	1	3
245	не имел	1	2
246	нам кажется	1	2
247	из самых	2	2
248	свое место	2	2
249	из трех	1	2
250	в зависимости	1	2
251	если я	1	2
252	это совершенно	1	2
253	бы что	1	2
254	что под	1	2
255	из которых	1	2
256	зависимости от	1	2
257	в ней	1	2
258	но при	2	2
259	представляет собой	4	2
260	здесь не	2	2
261	бы то	1	2
262	во всех	7	2
263	от его	1	2
264	себе и	3	2
265	один и	1	2
266	которые не	2	2
267	в поисках	1	2
268	независимо от	1	2
269	перед нами	2	2
270	и свою	1	2
271	и хотя	1	2
272	нами в	2	2
273	имеем в	5	2
274	во многих	2	2
275	он не	6	2
276	пор мы	1	2
277	его от	1	2
278	в нее	1	2
279	и ее	2	2
280	но все	4	2
281	однако все	1	2
282	как они	1	2
283	то чтобы	2	2
