N	3gram	Vygotskiy__4	Dialekti
1	и т д	2	19
2	с точки зрения	4	12
3	ни в каком	1	8
4	сама по себе	3	8
5	в том что	12	7
6	сам по себе	2	6
7	в нем есть	1	6
8	то же время	1	4
9	можно было бы	4	4
10	так как она	3	4
11	с другой стороны	2	4
12	в каком случае	1	4
13	на то что	6	4
14	в то же	1	4
15	как она есть	2	3
16	потому что он	2	3
17	в этом смысле	1	3
18	только то что	1	3
19	что в нем	5	3
20	в нем нет	2	3
21	в конце концов	3	3
22	и в этом	3	3
23	не может быть	1	3
24	ничего общего с	1	3
25	можно сказать что	1	3
26	так же нелепо	1	2
27	на самом деле	5	2
28	до сих пор	3	2
29	и в то	1	2
30	что он не	4	2
31	по себе и	2	2
32	потому что и	1	2
33	не было бы	1	2
34	и т п	3	2
35	или хотя бы	1	2
36	точно так же	3	2
37	самого по себе	1	2
38	так как он	1	2
39	и в частности	2	2
40	значит ли это	1	2
41	с одной стороны	3	2
42	лежащая в основе	1	2
43	друг к другу	1	2
44	во всяком случае	3	2
45	одна и та	2	2
46	и даже больше	1	2
47	это и есть	3	2
48	о том что	10	2
49	с этой стороны	1	2
50	даже больше того	1	2
51	к тому что	5	2
52	и та же	2	2
53	всю жизнь и	1	1
54	что мы получаем	1	1
55	я не могу	1	1
56	сказать что в	2	1
57	в какой мере	2	1
58	как раз на	1	1
59	дело в том	1	1
60	то время как	2	1
61	и той же	2	1
62	потому что одна	1	1
63	они указывали на	1	1
64	это было так	1	1
65	в самом деле	7	1
66	так или иначе	1	1
67	мы уже знаем	2	1
68	д все это	1	1
69	по себе говорит	1	1
70	самом деле не	1	1
71	именно то что	1	1
72	сами по себе	3	1
73	было бы показать	1	1
74	из того что	1	1
75	все это мы	1	1
76	вместе с ним	1	1
77	если в схеме	1	1
78	что все это	1	1
79	и мы сейчас	2	1
80	свой смысл и	1	1
81	ни в какой	1	1
82	никогда не был	1	1
83	в том чтобы	3	1
84	если бы мы	2	1
85	никакого научного значения	1	1
86	то что она	1	1
87	в то время	2	1
88	она или не	1	1
89	во всех этих	2	1
90	с ним и	1	1
91	то что он	3	1
92	та же самая	1	1
93	т д все	1	1
94	никто не станет	1	1
95	те или иные	1	1
96	мы все время	2	1
97	что это и	1	1
98	бы не было	1	1
99	самое и в	1	1
100	же самое и	2	1
101	если мы будем	2	1
102	не был бы	1	1
103	а не только	1	1
104	бы это было	1	1
105	во всем этом	1	1
106	то что это	1	1
107	в одну точку	1	1
108	с самого начала	5	1
109	к выводу что	1	1
110	то как мы	1	1
111	но никак не	1	1
112	что это есть	1	1
113	что иное как	1	1
114	что это не	2	1
115	знаем что она	1	1
116	а на самом	1	1
117	она отличается от	1	1
118	что для того	2	1
119	и что она	1	1
120	каком случае нельзя	1	1
121	и может быть	4	1
122	как она построена	1	1
123	одной и той	2	1
124	уже знаем что	2	1
125	не что иное	1	1
126	было так то	1	1
127	смысл и свое	1	1
128	и ни на	1	1
129	друг с другом	4	1
130	для того чтобы	19	1
131	если бы это	1	1
132	том или ином	1	1
133	можно найти много	1	1
134	том что для	1	1
135	она не может	1	1
136	на первый взгляд	1	1
137	к тому же	2	1
138	так что эта	1	1
139	то же самое	6	1
140	привело к тому	1	1
