N	3gram	Bakhtin_Fr_3	Komedia
1	в том что	1	9
2	с другой стороны	1	5
3	в одном из	1	4
4	то же время	6	4
5	в то же	6	4
6	по отношению к	2	3
7	в этом отношении	2	3
8	о том что	2	3
9	но и в	2	2
10	до сих пор	4	2
11	как и в	2	2
12	то ни было	1	2
13	бы то ни	1	2
14	во всяком случае	1	2
15	в новое время	1	2
16	можно судить по	1	2
17	том что в	1	1
18	что иное как	1	1
19	до конца в	1	1
20	платона и других	1	1
21	и во время	1	1
22	но и не	1	1
23	сих пор остается	1	1
24	задачу не входит	1	1
25	большей или меньшей	3	1
26	подобно тому как	1	1
27	и все остальные	1	1
28	в том числе	3	1
29	в том же	2	1
30	как будто бы	1	1
31	под открытым небом	1	1
32	можно было бы	2	1
33	это вовсе не	2	1
34	и еще в	1	1
35	и по адресу	1	1
36	в значительной степени	2	1
37	в применении к	1	1
38	в данном случае	2	1
39	и его современников	1	1
40	в высшей степени	1	1
41	смысле этого слова	1	1
42	в той же	4	1
43	в отличие от	3	1
44	в его произведениях	2	1
45	в нашу задачу	1	1
46	но это вовсе	1	1
47	во всех отношениях	1	1
48	как он был	1	1
49	для этой цели	1	1
50	нашу задачу не	1	1
51	мы не найдем	1	1
52	поэтому и в	2	1
53	до наших дней	2	1
54	из самых замечательных	1	1
55	каждого из этих	1	1
56	в сущности и	1	1
57	с самого начала	1	1
58	в отрыве от	1	1
59	и прежде всего	3	1
60	не что иное	1	1
61	как мы уже	5	1
62	как мы видели	2	1
63	для того чтобы	3	1
64	и это особенно	1	1
65	может быть в	2	1
66	мы встречаем в	2	1
