N	2gram	Bakhtin_Fr_2	Istorich
1	что он	3	24
2	не только	17	18
3	может быть	5	17
4	мы имеем	1	15
5	и в	49	15
6	никогда не	5	15
7	так как	6	14
8	но и	13	14
9	так же	2	13
10	знаем что	1	12
11	что в	2	12
12	то что	6	12
13	а в	4	12
14	в этом	15	11
15	об этом	1	11
16	в этих	4	11
17	мы знаем	1	11
18	и не	15	11
19	то же	7	10
20	что они	2	10
21	его в	1	10
22	еще не	2	9
23	все же	7	9
24	в другом	2	9
25	с тем	1	9
26	и здесь	1	9
27	потому что	1	9
28	должны были	1	8
29	он не	1	8
30	связи с	2	8
31	один из	7	8
32	очень много	2	8
33	мы можем	2	8
34	мы видим	1	8
35	в нем	9	7
36	таким образом	7	7
37	том что	4	7
38	не в	1	7
39	ничего не	2	7
40	в обряде	2	7
41	смерти и	4	7
42	вместе с	2	7
43	сих пор	4	7
44	связана с	3	6
45	мы здесь	2	6
46	но в	4	6
47	в его	18	6
48	что и	1	6
49	мы уже	6	6
50	так что	1	6
51	до сих	4	6
52	как бы	11	6
53	видно что	1	6
54	в том	3	6
55	только в	13	6
56	и есть	1	5
57	как в	1	5
58	и наконец	1	5
59	имеем в	2	5
60	но все	4	5
61	было бы	3	5
62	можно найти	2	5
63	в котором	1	5
64	можно было	3	5
65	так и	6	5
66	связан с	3	5
67	она не	1	5
68	к нему	3	5
69	в одном	3	5
70	прежде всего	19	5
71	к которому	1	5
72	представления о	1	5
73	а не	1	5
74	в связи	2	5
75	не может	7	5
76	этом случае	1	5
77	к тому	1	5
78	что эти	1	4
79	всех сторон	1	4
80	в ней	2	4
81	и на	17	4
82	в одной	1	4
83	в себе	4	4
84	вот несколько	1	4
85	все эти	7	4
86	в этой	10	4
87	при этом	5	4
88	и с	6	4
89	не будем	1	4
90	но он	6	4
91	но они	3	4
92	того как	2	4
93	для нас	1	4
94	о нем	1	4
95	другими словами	3	4
96	или на	1	4
97	что здесь	1	4
98	с одной	3	4
99	пока не	1	4
100	у него	2	4
101	тем что	4	4
102	и др	9	4
