N	2gram	Vygotskiy__5	Marksizm
1	может быть	9	28
2	и в	16	19
3	как бы	5	19
4	и не	12	19
5	в процессе	13	18
6	не может	18	18
7	точки зрения	18	17
8	то же	8	16
9	и его	3	16
10	как мы	10	15
11	в этом	25	15
12	языка и	6	15
13	в сущности	13	14
14	так сказать	1	14
15	таким образом	19	14
16	лишь в	1	14
17	не только	16	13
18	с точки	9	13
19	связи с	3	13
20	речи и	6	13
21	в нем	7	11
22	если бы	8	11
23	вовсе не	2	11
24	не в	6	10
25	речи в	6	10
26	так и	7	10
27	и т.п	1	10
28	но и	6	10
29	в пределах	4	10
30	том что	15	10
31	самом деле	3	9
32	при этом	4	9
33	как и	8	9
34	как целое	1	9
35	для него	5	9
36	в основе	8	9
37	а не	10	9
38	с его	1	8
39	по отношению	12	8
40	в то	5	8
41	только в	10	8
42	не является	5	8
43	отношению к	12	8
44	на самом	1	7
45	внутренней речи	7	7
46	его в	2	7
47	и более	3	7
48	никогда не	5	7
49	в том	18	7
50	прежде всего	3	7
51	в связи	1	7
52	и для	1	7
53	но в	6	7
54	мы уже	1	6
55	во всех	2	6
56	и как	3	6
57	в самом	4	6
58	если мы	7	6
59	ни в	1	6
60	в смысле	3	6
61	того чтобы	17	6
62	в направлении	1	6
63	к тому	6	6
64	для того	14	6
65	речи мы	3	6
66	же самое	4	6
67	и следовательно	6	6
68	между тем	3	6
69	мы можем	6	6
70	более того	1	6
71	с помощью	10	6
72	и все	1	6
73	хотя бы	5	6
74	в свою	4	6
75	смысле слова	1	5
76	того же	7	5
77	к другому	1	5
78	и на	6	5
79	все же	3	5
80	является не	2	5
81	в данном	1	5
82	в их	3	5
83	самого начала	5	5
84	свою очередь	3	5
85	с самого	5	5
86	и здесь	2	5
87	к нему	3	5
88	в его	11	5
89	в форме	1	5
90	отношении к	1	5
91	или иной	1	5
92	в той	6	5
93	этого слова	1	5
94	и того	3	5
95	тем более	4	5
96	совершенно не	2	5
97	к этому	3	5
98	так же	15	5
99	тем же	1	4
100	должна быть	5	4
101	и ее	1	4
102	обратное влияние	3	4
103	к целому	3	4
104	бы то	1	4
105	только на	2	4
106	в себе	1	4
107	на то	1	4
108	в единстве	2	4
109	значение в	3	4
110	это не	4	4
111	было бы	10	4
112	и тем	3	4
113	в слове	1	4
114	мы видели	3	4
115	одного и	3	4
116	этой связи	1	4
117	тому что	5	4
118	в отношении	9	4
119	ничего не	5	4
120	и т.д	4	4
121	той или	1	4
122	для себя	1	4
123	по мере	2	4
124	того что	16	4
125	с ними	1	4
126	что он	25	4
127	чужого языка	1	4
128	речь в	3	4
129	и их	4	4
130	речь и	4	4
131	как раз	1	4
132	влияние на	1	4
133	связь с	1	4
134	смысле этого	1	4
135	в основном	1	4
136	бы в	4	4
137	то что	26	4
138	сказать что	13	4
139	и то	4	3
140	в котором	2	3
141	исходит из	2	3
142	не имеют	2	3
143	высшей степени	2	3
144	в ней	2	3
145	еще не	4	3
146	столь же	2	3
147	в ее	1	3
148	отличие от	2	3
149	за пределы	4	3
150	относится к	1	3
151	в истории	2	3
152	с этим	3	3
153	перед нами	1	3
154	все эти	4	3
155	учение о	2	3
156	в этой	6	3
157	нами в	2	3
158	он не	8	3
159	не как	1	3
160	в корне	2	3
161	одно и	1	3
162	здесь мы	1	3
163	в другом	6	3
164	конечно в	1	3
165	той же	4	3
166	мы постараемся	2	3
167	по себе	7	3
168	в этих	3	3
169	в своей	2	3
170	родного языка	11	3
171	в отличие	2	3
172	мысли и	5	3
173	не имеет	4	3
174	они являются	1	3
175	в каком	1	3
176	у нас	2	3
177	языка в	1	3
178	могут быть	4	3
179	для его	2	3
180	не есть	4	3
181	и это	1	3
182	оно может	1	3
183	на основе	2	3
184	направлении к	1	3
185	мы только	1	3
186	языковых форм	2	3
187	о том	8	3
188	что и	3	3
189	слов и	2	3
190	слова для	1	3
191	одной из	3	3
192	в какой	6	3
193	не идет	1	3
194	с одной	3	3
195	в качестве	4	3
196	его и	3	3
197	его из	1	3
198	так как	16	3
199	в высшей	2	3
200	до сих	3	3
201	с другой	4	3
202	к которым	2	3
203	не прав	1	3
204	не было	1	3
205	одной стороны	3	3
206	языка не	2	3
207	да и	1	3
208	должно быть	8	3
209	и от	2	3
210	сих пор	3	3
211	не существует	1	3
212	что оно	6	3
213	сознания и	2	3
214	только что	5	3
215	в различных	2	3
216	а в	3	3
217	во всяком	2	3
218	отношения к	2	2
219	одним из	2	2
220	связана с	1	2
221	собственном смысле	1	2
222	в зависимости	2	2
223	из всего	1	2
224	вопрос о	12	2
225	самого говорящего	1	2
226	почти исключительно	1	2
227	и чужого	3	2
228	зависимости от	2	2
229	и он	1	2
230	быть понято	1	2
231	целое и	1	2
232	он был	1	2
233	иное как	1	2
234	то мы	1	2
235	высказывание и	1	2
236	но как	3	2
237	следовательно все	1	2
238	значение и	1	2
239	ответ на	3	2
240	оно является	3	2
241	из важнейших	1	2
242	что они	5	2
243	в собственном	1	2
244	в одной	1	2
245	независимо от	1	2
246	это одно	1	2
247	опирается на	4	2
248	стороны и	2	2
249	в своем	5	2
250	более и	1	2
251	более или	1	2
252	что это	1	2
253	в нашем	1	2
254	в тех	1	2
255	свет на	1	2
256	тому же	2	2
257	грамматика и	1	2
258	понимания и	1	2
259	речи можно	1	2
260	из него	1	2
261	знает ни	1	2
262	значительной степени	1	2
263	этом последнем	1	2
264	и с	3	2
265	на все	5	2
266	это было	1	2
267	на протяжении	2	2
268	может стать	1	2
269	в жизни	2	2
270	родной язык	3	2
271	рядом с	1	2
272	и потому	2	2
273	всегда и	1	2
274	мы не	3	2
275	восприятия и	3	2
276	или менее	1	2
277	как процесс	3	2
278	является для	2	2
