N	3gram	Bakhtin_Pr_3	Formalny
1	с точки зрения	2	14
2	не может быть	1	14
3	в то же	5	7
4	то же время	5	7
5	здесь и теперь	1	6
6	во всяком случае	1	6
7	в зависимости от	2	5
8	с другой стороны	1	5
9	и не может	1	4
10	в связи с	1	4
11	в большинстве случаев	4	4
12	а не в	1	3
13	по отношению к	1	3
14	то же самое	1	3
15	в этом отношении	1	3
16	в том что	3	3
17	в истории литературы	1	3
18	уже знаем что	1	2
19	нет и не	1	2
20	но вовсе не	1	2
21	ровно ничего не	1	2
22	да и не	1	2
23	равно как и	1	2
24	в этом смысле	1	2
25	самом же деле	1	2
26	в нем и	1	2
27	как и все	1	2
28	и в то	2	2
29	в отличие от	1	2
30	на самом же	1	2
31	может быть только	1	2
32	то что именно	1	2
33	в следующей главе	1	2
34	мы видели что	2	2
35	так и в	2	2
36	место в жизни	1	2
37	именно потому что	1	2
38	тем не менее	2	2
39	мы уже знаем	1	2
40	там где она	1	2
41	так и от	1	2
42	в процессе его	1	2
43	смысле этого слова	1	2
44	в конце концов	1	2
45	хотя и не	1	1
46	в эпоху разложения	1	1
47	брать в его	1	1
48	к одной и	1	1
49	проявляется в этих	1	1
50	сходятся в одной	1	1
51	не касаемся здесь	2	1
52	один и тот	1	1
53	той же цели	1	1
54	в одной из	1	1
55	человека в жизни	1	1
56	мы говорили в	1	1
57	сих пор недостаточно	1	1
58	жизни так сказать	1	1
59	в этом произведении	2	1
60	в собственном смысле	2	1
61	мы еще вернемся	3	1
62	в предыдущей главе	1	1
63	до сих пор	5	1
64	жизни и в	1	1
65	так или иначе	1	1
66	важное место в	1	1
67	жизни таким образом	1	1
68	и помимо этого	1	1
69	поэтому они и	1	1
70	чтобы убедиться в	1	1
71	и тот же	1	1
72	но при этом	1	1
73	все это и	1	1
74	говорили в предыдущей	1	1
75	мы не касаемся	1	1
76	с нашей точки	1	1
77	все более и	1	1
78	в основе их	1	1
79	мы не найдем	1	1
80	в смысле совокупности	2	1
81	и той же	1	1
82	в его целом	1	1
83	все то что	2	1
84	потому что они	1	1
85	работы в сущности	1	1
86	огромное место в	1	1
87	о том что	2	1
88	и все другие	1	1
89	в той же	1	1
90	убедиться в этом	1	1
91	мы можем сказать	1	1
92	жизни и потому	1	1
93	но и помимо	1	1
94	его творчества и	1	1
95	можно было бы	1	1
96	мы и называем	1	1
97	в ее целом	1	1
98	и никогда не	1	1
99	с самого начала	3	1
100	более и более	1	1
101	той или иной	1	1
102	в нем нет	3	1
103	нашей точки зрения	1	1
104	можно сказать что	4	1
105	а вместе с	1	1
106	еще вернемся в	1	1
107	это вполне понятно	1	1
108	в том числе	11	1
109	же а не	1	1
110	одной и той	1	1
111	тех или иных	1	1
112	может быть распространена	1	1
113	и в нем	1	1
114	как и в	3	1
115	можем сказать что	1	1
116	органическое единство всех	1	1
117	в этом достаточно	1	1
118	том числе и	10	1
119	школ и направлений	1	1
