N	3gram	Propp_Isto_7	Myshleni
1	в том что	4	31
2	с точки зрения	1	11
3	с одной стороны	4	9
4	с другой стороны	8	8
5	то же самое	1	7
6	и тот же	1	7
7	один и тот	1	7
8	в самом деле	1	6
9	друг на друга	1	5
10	можно было бы	1	5
11	так же как	4	5
12	таким образом что	1	4
13	мы видим таким	1	4
14	же как и	1	4
15	с этой точки	3	4
16	этой точки зрения	3	4
17	видим таким образом	1	4
18	состоит в том	1	3
19	в этом случае	1	3
20	вместе с тем	1	3
21	точно так же	2	3
22	в связи с	1	3
23	о том что	5	3
24	как мы уже	1	3
25	и что в	1	2
26	оно может быть	1	2
27	но так как	1	2
28	только в том	1	2
29	но и в	2	2
30	не знает что	1	2
31	в данном случае	3	2
32	в противоречие с	1	2
33	в том чтобы	2	2
34	мы видим что	3	2
35	это значит что	1	2
36	мы видели что	1	2
37	как мы видели	1	2
38	на том что	1	1
39	не в состоянии	1	1
40	при переходе от	1	1
41	так как это	1	1
42	по этому вопросу	1	1
43	наступает тогда когда	1	1
44	это означает что	1	1
45	не совсем так	1	1
46	новые и новые	1	1
47	о том как	1	1
48	что уже очень	1	1
49	во многих других	1	1
50	не отличается от	1	1
51	в зависимости от	1	1
52	что он не	1	1
53	не входит в	1	1
54	бы то ни	1	1
55	и та же	1	1
56	в их основе	1	1
57	до сих пор	2	1
58	они представляют собой	1	1
59	и здесь мы	2	1
60	как если бы	1	1
61	то и другое	1	1
62	может быть установлена	1	1
63	так как он	2	1
64	к тому что	1	1
65	то ни было	1	1
66	все это в	1	1
67	то время как	2	1
68	здесь мы имеем	2	1
69	не только в	5	1
70	лежит в основе	2	1
71	видеть в нем	1	1
72	в которой они	1	1
73	собой и весь	1	1
74	имеем дело с	1	1
75	то же что	2	1
76	одна и та	1	1
77	уже очень рано	1	1
78	не может быть	3	1
79	не только у	1	1
80	ситуации в которой	1	1
81	на вопрос о	1	1
82	что они не	1	1
83	в то время	2	1
84	есть еще одна	2	1
85	по отношению к	1	1
86	то что в	3	1
87	в этом же	1	1
88	ничего не может	1	1
89	что в действительности	1	1
90	вопрос о том	1	1
91	но все же	2	1
92	мы знаем что	1	1
93	в этих случаях	10	1
94	не только на	1	1
95	после того как	2	1
96	все же не	1	1
97	мы можем назвать	1	1
98	и что он	1	1
99	тем не менее	4	1
100	приводит нас к	1	1
101	как и в	2	1
102	что и в	2	1
103	до того момента	1	1
104	мы увидим что	2	1
105	таким образом на	1	1
