N	3gram	Bakhtin_Pr_1	Istorich
1	и т д	1	18
2	с другой стороны	3	8
3	в этом случае	1	7
4	о том что	1	4
5	но все же	2	4
6	т е в	2	3
7	так же как	1	3
8	не может быть	4	3
9	для того чтобы	1	3
10	в нем и	1	3
11	потому что он	1	2
12	по отношению к	8	2
13	так как в	1	2
14	же как и	1	2
15	он не может	1	2
16	до сих пор	2	2
17	в данном случае	2	2
18	не только в	2	2
19	чтобы она не	1	2
20	но это не	2	2
21	друг с другом	1	2
22	тем что он	1	2
23	в том что	6	2
24	что и в	1	2
25	как и его	1	1
26	по себе не	1	1
27	на самом деле	4	1
28	все это он	1	1
29	он не только	1	1
30	в своей работе	1	1
31	с точки зрения	13	1
32	за ним как	1	1
33	ним как за	1	1
34	в зависимости от	5	1
35	в себе и	1	1
36	то же время	9	1
37	точно так же	1	1
38	то время как	1	1
39	с ним и	2	1
40	в которых может	1	1
41	не в том	1	1
42	он знает что	1	1
43	за ним и	1	1
44	до него и	1	1
45	может быть дана	1	1
46	но и он	1	1
47	и потому не	1	1
48	мы уже говорили	1	1
49	во всяком случае	3	1
50	здесь конечно не	2	1
51	о нем в	1	1
52	и в других	1	1
53	этой точки зрения	1	1
54	таким образом в	1	1
55	в одно время	1	1
56	они и не	1	1
57	что может быть	2	1
58	в то время	1	1
59	между героем и	1	1
60	может быть это	1	1
61	в свою очередь	1	1
62	само по себе	3	1
63	с самого начала	1	1
64	в самом деле	2	1
65	подобно тому как	3	1
66	художественного творчества они	1	1
67	и входит в	2	1
68	можно сказать что	1	1
69	и не потому	1	1
70	в то же	9	1
71	в себя как	1	1
72	то же что	3	1
73	как мы видели	1	1
