N	3gram	Losev_Dial_4	FransuaR
1	то же время	6	6
2	в то же	6	6
3	в той же	1	4
4	но в то	2	4
5	в связи с	1	4
6	как и все	2	3
7	в отличие от	1	3
8	в сущности только	1	3
9	и прежде всего	1	3
10	для того чтобы	5	3
11	одной и той	3	2
12	имеет в виду	1	2
13	по сравнению с	2	2
14	и той же	3	2
15	не может быть	6	2
16	в данном случае	1	2
17	о том что	1	2
18	той или иной	1	2
19	можно сказать что	1	2
20	может быть в	1	2
21	в виду и	1	1
22	в частности и	1	1
23	что иное как	8	1
24	в последней главе	1	1
25	некоторые из них	1	1
26	но это есть	1	1
27	в основе своей	1	1
28	и в сущности	1	1
29	но только не	2	1
30	прежде всего в	1	1
31	дело в том	1	1
32	но ведь и	1	1
33	подобно тому как	4	1
34	мы не могли	1	1
35	о том как	2	1
36	в этом случае	1	1
37	имеется в виду	3	1
38	может быть только	1	1
39	вполне понятно что	1	1
40	с точки зрения	9	1
41	на первый план	1	1
42	и не может	1	1
43	хотя бы и	2	1
44	но для этого	1	1
45	в собственном смысле	2	1
46	ничего не говорят	3	1
47	в свете этого	1	1
48	почти все они	1	1
49	и в области	1	1
50	к жизни и	1	1
51	и в частности	2	1
52	только к этому	1	1
53	не говорят о	1	1
54	не что иное	8	1
55	да и сама	1	1
56	таящая в себе	1	1
57	рождение и смерть	1	1
58	и в этом	3	1
59	все что было	1	1
60	с другой стороны	1	1
61	само по себе	4	1
62	с одной из	1	1
63	есть не что	5	1
64	вот как он	1	1
65	если вы не	2	1
66	и вместе с	1	1
67	в свою очередь	2	1
68	это и есть	4	1
69	связи с этим	1	1
70	не имеет никакой	1	1
71	отношения к этому	2	1
72	но никак не	1	1
73	вовсе не в	2	1
74	включает в себя	1	1
75	это как бы	1	1
76	мы видим что	2	1
77	истории и в	1	1
78	тех или иных	1	1
79	но все же	1	1
80	но также и	1	1
81	в том что	9	1
