N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	26
2	так как	7	18
3	никогда не	2	13
4	потому что	1	13
5	и на	11	12
6	в этом	11	12
7	таким образом	20	12
8	в том	7	12
9	что в	1	12
10	мы видели	7	11
11	может быть	2	11
12	не только	10	10
13	том что	3	10
14	в образе	4	10
15	с другой	4	10
16	и не	16	10
17	еще не	4	9
18	что он	4	9
19	но и	9	9
20	и это	2	8
21	все эти	9	8
22	все же	3	8
23	в нем	5	8
24	на том	1	8
25	с ним	2	8
26	другой стороны	3	8
27	но в	12	7
28	мы можем	3	7
29	и его	8	7
30	о том	2	7
31	с одной	2	7
32	уже не	2	7
33	представлений о	2	7
34	у него	5	7
35	превращается в	3	7
36	одной стороны	2	7
37	мы уже	10	6
38	мы не	1	6
39	как в	2	6
40	как он	2	6
41	после чего	1	6
42	так в	1	6
43	и с	9	6
44	в виде	1	6
45	то что	4	6
46	связан с	4	6
47	и там	1	6
48	в более	1	6
49	не может	2	6
50	то же	10	5
51	в ней	3	5
52	за собой	1	5
53	не будет	1	5
54	и этим	2	5
55	как и	12	5
56	и что	1	5
57	в то	10	5
58	мифе о	1	5
59	так и	11	5
60	в его	8	5
61	мы видим	3	5
62	только в	2	5
63	тем что	4	5
64	связаны с	2	5
65	у нас	1	5
66	там где	3	5
67	этот мотив	1	5
68	его в	9	5
69	как мы	10	4
70	и он	1	4
71	с его	4	4
72	но как	3	4
73	на его	2	4
74	после этого	2	4
75	на земле	1	4
76	и по	5	4
77	здесь мы	1	4
78	это не	5	4
79	в очень	1	4
80	здесь еще	1	4
81	но здесь	2	4
82	а также	2	4
83	что и	1	4
84	в других	2	4
85	до сих	1	4
86	прежде всего	8	4
87	как бы	8	4
88	в это	1	4
89	сих пор	1	4
90	в книге	1	4
91	у них	3	4
92	но это	4	4
93	в мифе	1	4
94	есть и	4	4
95	все что	1	4
96	же как	1	3
97	связана с	4	3
98	и то	2	3
99	там же	3	3
100	должна быть	1	3
101	оттого что	3	3
102	на место	1	3
103	время как	1	3
104	видели как	3	3
105	видели что	1	3
106	независимо от	1	3
107	и наконец	2	3
108	в себе	3	3
109	борьбы с	1	3
110	что она	1	3
111	главным образом	1	3
112	при этом	3	3
113	если бы	1	3
114	и вот	3	3
115	так например	1	3
116	него и	1	3
117	в них	7	3
118	такой же	3	3
119	в своей	5	3
120	и ее	1	3
121	в одном	1	3
122	их в	2	3
123	и под	2	3
124	приводят к	1	3
125	на котором	2	3
126	и другие	2	3
127	данном случае	1	3
128	то время	2	3
129	имеется в	3	3
130	другими словами	2	3
131	от него	1	3
132	один из	4	3
133	в качестве	3	3
134	при помощи	1	3
135	и других	3	3
136	ее не	1	3
137	от того	1	3
138	со стороны	2	3
139	далеко не	5	3
140	в частности	3	3
141	в него	1	3
142	в данном	1	3
143	в тех	1	3
144	как будто	2	3
145	что здесь	3	3
146	и от	1	3
147	кроме того	2	3
148	или в	2	3
149	на первый	2	3
150	превратился в	1	3
151	еще в	1	3
152	и эта	2	3
153	сказать что	5	3
154	из этого	2	3
155	как на	2	3
156	в своих	2	3
157	к этому	2	3
158	они не	2	3
159	представляют себе	1	2
160	ту же	1	2
161	того же	5	2
162	с рождением	1	2
163	здесь и	3	2
164	из его	1	2
165	что эти	1	2
166	или одну	1	2
167	это делают	1	2
168	он был	2	2
169	первый план	1	2
170	но не	2	2
171	то он	2	2
172	на то	1	2
173	относится к	1	2
174	в одной	2	2
175	с этим	1	2
176	дает нам	2	2
177	в своем	3	2
178	перед нами	4	2
179	целый ряд	1	2
180	и как	3	2
181	в фольклоре	2	2
182	что это	5	2
183	в этой	13	2
184	и они	3	2
185	и до	5	2
186	но он	6	2
187	он не	3	2
188	с представлением	1	2
189	людей и	1	2
190	с этой	1	2
191	можно было	1	2
192	но все	1	2
193	же не	2	2
194	на этой	2	2
195	уже знаем	1	2
196	по всему	2	2
197	ни в	2	2
198	тех которые	1	2
199	вовсе не	9	2
200	в эту	3	2
201	видели в	1	2
202	знаем что	1	2
203	своего рода	6	2
204	образом и	3	2
205	которые в	1	2
206	даже в	1	2
207	которых он	2	2
208	на него	1	2
209	не вполне	1	2
210	сообщает что	1	2
211	тела и	4	2
212	в городе	1	2
213	к тому	2	2
214	утверждать что	1	2
215	где он	2	2
216	здесь не	3	2
217	и сам	3	2
218	что у	3	2
219	и происходит	1	2
220	о котором	1	2
221	ничего не	1	2
222	но мы	2	2
223	можно сказать	1	2
224	эти два	1	2
225	отметить что	3	2
226	не видел	1	2
227	в форме	1	2
228	все время	3	2
229	того что	3	2
230	или же	1	2
231	именно на	1	2
232	мы знаем	1	2
233	это место	5	2
234	мы находим	1	2
235	и свои	3	2
236	что они	2	2
237	а с	1	2
238	и др	4	2
239	в некоторых	1	2
240	рассмотренные нами	1	2
241	о чем	2	2
242	он становится	2	2
243	что из	2	2
244	он и	5	2
245	уже давно	2	2
246	так же	7	2
247	стороны и	1	2
248	в уже	1	2
249	что мы	1	2
250	общие черты	2	2
251	под названием	1	2
252	мира и	4	2
253	для нас	1	2
254	только что	1	2
255	в этих	2	2
256	но эти	2	2
257	с ними	3	2
258	нами как	1	2
259	жизни и	4	2
260	вся книга	1	2
261	с новыми	1	1
262	вряд ли	1	1
263	соответствии с	2	1
264	отношения к	1	1
265	также и	4	1
266	по адресу	2	1
267	с кем	1	1
268	в связи	1	1
269	силы и	1	1
270	чудовища с	1	1
271	и есть	4	1
272	которые были	1	1
273	очень много	1	1
274	этого мира	1	1
275	страх перед	1	1
276	смерть в	1	1
277	в какой-то	1	1
278	все те	2	1
279	становится символом	1	1
280	и этот	1	1
281	глаза были	1	1
282	а как	2	1
283	со всех	1	1
284	несколько лет	1	1
285	он также	1	1
286	при анализе	1	1
287	пусть меня	1	1
288	со смертью	1	1
289	здесь с	2	1
290	он как	1	1
291	равно как	1	1
292	но она	2	1
293	в полной	1	1
294	гл xvii	1	1
295	всех сторон	1	1
296	по этому	1	1
297	и сами	1	1
298	на них	2	1
299	не имел	1	1
300	за это	1	1
301	думая что	1	1
302	только после	1	1
303	же она	1	1
304	не все	1	1
305	отличие от	1	1
306	тут же	1	1
307	на плодородие	1	1
308	этой страны	1	1
309	лицом к	1	1
310	и ребенок	1	1
311	и вид	1	1
312	продолжали существовать	1	1
313	до его	1	1
314	им в	2	1
315	ними и	1	1
316	хотя и	2	1
317	и страшное	2	1
318	встречались уже	1	1
319	его к	2	1
320	и к	2	1
321	для которой	1	1
322	более или	3	1
323	в этот	1	1
324	объяснить эту	1	1
325	в целом	1	1
326	он в	1	1
327	раз в	2	1
328	и тот	2	1
329	ее как	1	1
330	лица и	1	1
331	одно и	1	1
332	этот процесс	6	1
333	и если	1	1
334	жизнью и	1	1
335	место куда	1	1
336	не значит	1	1
337	в силу	1	1
338	на смерть	1	1
339	мрамора и	1	1
340	он так	1	1
341	смертью в	1	1
342	подобно тому	3	1
343	мотив похищения	1	1
