N	3gram	Vygotskiy__4	Dialekti
1	это значит что	2	21
2	с точки зрения	11	14
3	тем не менее	1	10
4	не только не	5	7
5	что иное как	1	6
6	не может быть	1	6
7	не что иное	1	6
8	в самом деле	6	5
9	само по себе	1	5
10	о том что	3	5
11	подобно тому как	2	4
12	на первый план	4	4
13	не отличается от	1	4
14	то время как	1	4
15	в то время	1	4
16	и не только	2	3
17	с одной стороны	9	3
18	в том что	31	3
19	как и в	1	3
20	на то что	4	3
21	только тогда когда	1	3
22	одному тому что	1	2
23	по одному тому	1	2
24	не говоря уже	1	2
25	но даже и	1	2
26	говоря уже о	1	2
27	точно так же	3	2
28	в одинаковой мере	2	2
29	с этой точки	4	2
30	в зависимости от	1	2
31	одно и то	6	2
32	так же как	5	2
33	уже по одному	1	2
34	и то же	6	2
35	не могут быть	2	2
36	с другой стороны	8	2
37	во всяком случае	3	2
38	этой точки зрения	4	2
39	в вопросе о	2	2
40	к тому что	1	2
41	к тому же	1	2
42	не только то	1	1
43	таким образом что	4	1
44	том что в	1	1
45	такой же мере	1	1
46	что в основе	6	1
47	потому что в	1	1
48	и той же	4	1
49	имеет место в	1	1
50	на самом деле	1	1
51	и даже не	1	1
52	самом деле если	1	1
53	внимание на то	1	1
54	то же самое	7	1
55	одной стороны и	2	1
56	то что с	1	1
57	же как и	4	1
58	что с точки	1	1
59	до сих пор	1	1
60	зависимости от этих	1	1
61	друг на друга	5	1
62	в основе их	3	1
63	чем иным как	1	1
64	не имеет никакого	1	1
65	и та же	1	1
66	это не может	1	1
67	в этом отношении	7	1
68	и во всех	1	1
69	я думаю что	1	1
70	не есть простая	1	1
71	в себе никакого	1	1
72	и в частности	1	1
73	и что в	2	1
74	не чем иным	1	1
75	в данном случае	2	1
76	далеко не всегда	1	1
77	если бы мы	1	1
78	и что он	1	1
79	тот факт что	1	1
80	не содержит в	1	1
81	и в отношении	2	1
82	абстрактное понятие и	1	1
83	и как бы	1	1
84	предполагают друг друга	1	1
85	в такой же	1	1
86	ничего не может	1	1
87	мы никогда не	1	1
88	и в основе	1	1
89	одна и та	1	1
90	он дает в	1	1
91	когда мы говорим	1	1
92	но так как	2	1
93	так же невозможно	1	1
94	содержит в себе	2	1
95	и таким образом	1	1
96	и должен быть	1	1
97	точки зрения совершенно	2	1
98	том смысле что	1	1
99	заключается только в	1	1
100	и как это	1	1
101	в чем именно	1	1
102	бы то ни	1	1
103	речь идет о	3	1
104	то ни было	1	1
105	что говоря о	1	1
106	и что оно	1	1
107	отсюда ясно что	1	1
108	в связи с	3	1
109	в том смысле	2	1
110	одной и той	4	1
111	проявляет себя в	1	1
112	показывает что в	1	1
113	тех или иных	1	1
114	но как только	1	1
115	обратил внимание на	1	1
116	что и в	1	1
117	не больше чем	1	1
