N	2gram	Losev_Dial_3	StatiiOP
1	и в	24	44
2	в том	5	36
3	и т	24	30
4	что в	7	30
5	том что	8	29
6	в этом	8	21
7	т д	23	21
8	вовсе не	13	19
9	не только	23	18
10	то что	14	18
11	было бы	5	17
12	о том	6	17
13	а в	2	17
14	а не	26	16
15	и не	27	16
16	может быть	13	15
17	т е	48	15
18	в данном	2	14
19	не в	3	12
20	самом деле	6	11
21	у нас	4	11
22	я думаю	2	11
23	точки зрения	25	11
24	но в	2	10
25	ясно что	7	10
26	для того	3	10
27	что он	13	10
28	только в	5	10
29	но и	9	10
30	также и	2	9
31	как и	7	9
32	в отношении	1	9
33	в то	5	9
34	так и	5	9
35	если бы	6	9
36	того что	12	9
37	в его	2	9
38	с другой	4	9
39	например в	2	8
40	во всех	1	8
41	все же	3	8
42	но ведь	1	8
43	это не	4	8
44	из них	3	8
45	с точки	14	8
46	и его	5	8
47	не может	19	8
48	я не	6	7
49	в самом	7	7
50	таким образом	13	7
51	другой стороны	2	7
52	для нас	2	7
53	этом отношении	1	7
54	до сих	1	7
55	прежде всего	8	7
56	сих пор	1	7
57	сказать что	4	7
58	на самом	1	6
59	со стороны	2	6
60	из этих	2	6
61	потому что	7	6
62	данном случае	1	6
63	что и	6	6
64	всяком случае	2	6
65	так что	8	6
66	для него	4	6
67	именно в	2	6
68	при чем	1	6
69	что же	11	6
70	но это	5	6
71	хотя бы	4	6
72	во всяком	2	6
73	и то	4	5
74	то же	6	5
75	той же	3	5
76	уже о	2	5
77	все эти	3	5
78	в нем	3	5
79	и по	2	5
80	в слове	3	5
81	такой же	1	5
82	в котором	1	5
83	не менее	11	5
84	вплоть до	1	5
85	никогда не	7	5
86	могут быть	2	5
87	думаю что	1	5
88	так как	6	5
89	тем что	3	5
90	и даже	13	5
91	что мы	8	5
92	все это	6	5
93	была бы	3	5
94	совершенно не	2	5
95	жизни и	5	5
96	так же	4	5
97	речь идет	1	4
98	как это	5	4
99	это и	7	4
100	в которой	1	4
101	вопрос о	5	4
102	в основу	1	4
103	бы и	1	4
104	что это	12	4
105	на то	3	4
106	что она	9	4
107	но все	1	4
108	но я	1	4
109	но если	6	4
110	представление о	1	4
111	и очень	1	4
112	можно ли	5	4
113	дело не	1	4
114	не имеет	11	4
115	же время	3	4
116	за что	1	4
117	в ее	1	4
118	что у	2	4
119	на вопрос	1	4
120	и что	15	4
121	этот вопрос	1	4
122	в качестве	1	4
123	же и	2	4
124	никто не	2	4
125	мы находим	1	4
126	как раз	7	4
127	не было	3	4
128	даже не	6	4
129	к которому	1	4
130	в частности	2	4
131	как бы	3	4
132	тем более	3	4
133	или иного	2	4
134	того или	3	4
135	же как	2	3
136	я уже	7	3
137	и без	3	3
138	должна быть	6	3
139	и за	1	3
140	эпохи в	1	3
141	то это	9	3
142	конечно и	1	3
143	в ней	2	3
144	еще не	2	3
145	он был	1	3
146	в чем	4	3
147	из двух	3	3
148	но не	2	3
149	и я	3	3
150	в истории	4	3
151	с этим	3	3
152	как к	1	3
153	то в	2	3
154	точку зрения	1	3
155	эпохи и	1	3
156	во многих	1	3
157	ведь и	1	3
158	не значит	3	3
159	же это	1	3
160	и с	6	3
161	и тем	2	3
162	даже в	1	3
163	ни в	9	3
164	чем в	1	3
165	что не	5	3
166	тому что	4	3
167	во время	1	3
168	в основе	3	3
169	этих двух	1	3
170	очень мало	2	3
171	в каком	3	3
172	должны быть	3	3
173	что оно	7	3
174	в применении	1	3
175	должен быть	1	3
176	для себя	2	3
177	не хочу	1	3
178	об этом	6	3
179	и вообще	2	3
180	и нужно	2	3
181	внимание на	1	3
182	тем или	1	3
183	и только	6	3
184	значит что	24	3
185	но с	1	3
186	и так	1	3
187	с одной	3	3
188	если это	1	3
189	вопроса о	1	3
190	в виде	8	3
191	бы все	1	3
192	а именно	2	3
193	что для	5	3
194	говорит о	4	3
195	применении к	1	3
196	да и	1	3
197	с этой	5	3
198	видно что	1	3
199	и для	2	3
200	не существует	10	3
201	в результате	1	3
202	в таком	14	3
203	отношения к	1	2
204	мере в	3	2
205	в первом	2	2
206	не говорю	1	2
207	по его	1	2
208	а как	1	2
209	мы имеем	1	2
210	мы не	5	2
211	в сущности	10	2
212	или же	3	2
213	время как	4	2
214	из того	2	2
215	конечно это	1	2
216	то очевидно	1	2
217	в сторону	1	2
218	иногда и	1	2
219	за пределы	3	2
220	идет о	1	2
221	что как	1	2
222	в своем	3	2
223	есть в	3	2
224	что нет	4	2
225	целый ряд	2	2
226	в каком-то	1	2
227	это их	1	2
228	от этого	1	2
229	ни один	2	2
230	так или	2	2
231	думать что	2	2
232	в себе	2	2
233	но он	1	2
234	но на	2	2
235	вообще не	2	2
236	при этом	2	2
237	он не	5	2
238	опять-таки не	1	2
239	всех этих	1	2
240	свою собственную	1	2
241	он должен	3	2
242	чем у	1	2
243	и более	1	2
244	что ни	1	2
245	я бы	3	2
246	что все	14	2
247	при помощи	3	2
248	его в	1	2
249	это вовсе	1	2
250	в свой	1	2
251	не всегда	1	2
252	и уже	2	2
253	нисколько не	1	2
254	в такой	1	2
255	бы мы	1	2
256	без всяких	1	2
257	их в	2	2
258	да ведь	1	2
259	наших глазах	1	2
260	принципов и	1	2
261	тем самым	3	2
262	а иногда	1	2
263	что эта	1	2
264	она не	3	2
265	что с	1	2
266	как о	4	2
267	на него	1	2
268	говорить о	4	2
269	случае не	3	2
270	не имели	1	2
271	ничего не	17	2
272	больше чем	1	2
273	имеем дело	1	2
274	тем не	10	2
275	что на	1	2
276	есть только	12	2
277	и это	4	2
278	при его	3	2
279	что там	1	2
280	без всякого	1	2
281	то время	4	2
282	и сам	1	2
283	для этого	2	2
284	то есть	1	2
285	на точку	1	2
286	нет это	2	2
287	и все	6	2
288	все в	1	2
289	и во	2	2
290	а потому	1	2
291	крайней мере	5	2
292	не надо	3	2
293	и можно	2	2
294	к нему	3	2
295	быть и	3	2
296	по своей	1	2
297	д и	6	2
298	со всеми	2	2
299	конечно не	4	2
300	и у	2	2
