N	2gram	Bakhtin_Pr_1	Myslijsy
1	потому что	8	49
2	и в	29	24
3	может быть	24	23
4	в сознании	2	23
5	то что	15	20
6	и не	31	19
7	в том	8	18
8	а не	22	18
9	что в	8	16
10	не только	15	15
11	по себе	8	15
12	при этом	2	13
13	не в	7	13
14	было бы	5	13
15	то же	14	12
16	но не	9	12
17	не может	12	12
18	мы не	1	11
19	таким образом	12	11
20	если бы	9	11
21	что и	4	11
22	что мы	1	11
23	только в	10	11
24	тогда как	1	10
25	как в	6	10
26	в себе	7	10
27	для него	18	10
28	так что	2	10
29	так как	6	10
30	независимо от	1	9
31	в нем	19	9
32	вовсе не	7	9
33	то и	2	9
34	но и	14	9
35	как бы	19	9
36	точно так	1	9
37	и на	7	8
38	а только	1	8
39	в этом	22	8
40	более или	1	8
41	том что	7	8
42	или менее	1	8
43	в одно	1	8
44	могут быть	6	8
45	под влиянием	1	8
46	а в	7	8
47	во всех	1	7
48	с этим	2	7
49	как и	12	7
50	между собою	1	7
51	всяком случае	3	7
52	зрения и	2	7
53	того как	1	7
54	или же	2	7
55	не могут	6	7
56	прежде всего	7	7
57	сами по	3	7
58	тем что	4	7
59	того что	1	7
60	во всяком	5	7
61	и т	4	6
62	и как	7	6
63	в состоянии	1	6
64	одного и	1	6
65	в то	10	6
66	не имеет	1	6
67	связи с	2	6
68	свою очередь	1	6
69	между тем	5	6
70	и только	1	6
71	в одном	10	6
72	заметить что	2	6
73	с другой	3	6
74	не было	4	6
75	этого слова	1	6
76	не есть	2	6
77	в свою	1	6
78	только как	2	6
79	если б	2	5
80	а и	1	5
81	что они	1	5
82	все же	9	5
83	уже в	3	5
84	и уже	2	5
85	по крайней	1	5
86	с ним	5	5
87	так и	7	5
88	о том	1	5
89	с другими	7	5
90	а потому	2	5
91	крайней мере	1	5
92	тот же	2	5
93	бы ни	1	5
94	из них	1	5
95	от того	4	5
96	в них	3	5
97	для того	1	5
98	что не	1	5
99	и их	1	5
100	представляется нам	2	5
101	же в	2	5
102	в которой	2	5
103	нам кажется	2	4
104	к другому	2	4
105	в самом	10	4
106	время как	1	4
107	еще не	5	4
108	но в	7	4
109	уже не	13	4
110	из этих	1	4
111	одно время	1	4
112	как он	1	4
113	так сказать	4	4
114	и если	1	4
115	сознание и	5	4
116	то все	1	4
117	внешнего мира	3	4
118	такой же	1	4
119	в котором	2	4
120	место в	1	4
121	сих пор	2	4
122	одном из	1	4
123	они не	4	4
124	и другое	1	4
125	образом в	1	4
126	подобно тому	3	4
127	одна из	3	4
128	сравнительно с	1	4
129	должны быть	1	4
130	и сами	1	4
131	то время	1	4
132	никогда не	3	4
133	и что	2	4
134	для самого	2	4
135	что он	8	4
136	в других	1	4
137	до сих	2	4
138	там где	10	4
139	если не	1	4
140	в человеке	3	4
141	тому как	3	4
142	это последнее	1	4
143	что оно	2	4
144	мысли о	1	4
145	себе не	1	4
146	в таком	1	4
147	например в	3	3
148	тем же	1	3
149	с таким	1	3
150	той же	5	3
151	есть нечто	1	3
152	но даже	1	3
153	то это	1	3
154	же что	5	3
155	в создании	1	3
156	со стороны	1	3
157	в нас	1	3
158	относится к	1	3
159	которые не	1	3
160	хотя и	1	3
161	что это	1	3
162	в целом	6	3
163	чем бы	1	3
164	что она	6	3
165	т д	1	3
166	слова а	2	3
167	не как	14	3
168	человека в	4	3
169	могла бы	1	3
170	его не	1	3
171	них не	1	3
172	его в	6	3
173	это не	9	3
174	кажется что	2	3
175	рядом с	14	3
176	далеко не	3	3
177	себе в	1	3
178	ни было	2	3
179	быть не	1	3
180	того кто	1	3
181	бы быть	1	3
182	в ней	2	3
183	мысли в	2	3
184	и притом	1	3
185	на него	3	3
186	в каком	1	3
187	об одном	1	3
188	оно не	3	3
189	если мы	1	3
190	как не	8	3
191	те же	2	3
192	находится в	2	3
193	на вопрос	2	3
194	от них	2	3
195	и во	2	3
196	как например	2	3
197	и у	3	3
198	одно из	2	3
199	не так	1	3
200	искать в	2	3
201	от другого	1	3
202	т п	3	3
203	входят в	2	3
204	на ней	1	3
205	что для	1	3
206	в самой	6	3
207	слова и	1	3
208	но это	4	3
209	и для	4	3
210	и от	2	3
211	и человек	2	3
212	и все	1	3
213	только что	1	3
214	одною из	1	3
215	все что	3	3
216	как на	3	3
217	также что	1	2
218	в движение	1	2
219	самом деле	6	2
220	на самом	5	2
221	и есть	2	2
222	на две	1	2
223	к другой	1	2
224	отношения к	3	2
225	не во	3	2
226	вопрос о	2	2
227	с его	9	2
228	тем как	4	2
229	не то	1	2
230	что за	1	2
231	не все	1	2
232	по отношению	8	2
233	за пределы	7	2
234	сама по	1	2
235	его на	2	2
236	могли бы	2	2
237	в действительности	1	2
238	отношения между	1	2
239	все эти	9	2
240	в нашем	1	2
241	но на	1	2
242	время и	1	2
243	перестает быть	4	2
244	всех этих	2	2
245	кажется нам	1	2
246	смысле как	1	2
247	и по	1	2
248	на этом	1	2
249	одно и	1	2
250	ни был	2	2
251	но все	5	2
252	в каждом	8	2
253	в другом	1	2
254	за собою	2	2
255	может стать	1	2
256	в жизни	2	2
257	должно быть	4	2
258	остается только	1	2
259	не столько	1	2
260	как совокупность	1	2
261	но он	2	2
262	их в	4	2
263	тому что	3	2
264	если и	1	2
265	и его	14	2
266	сказать что	3	2
267	самого начала	2	2
268	но только	1	2
269	того чтобы	1	2
270	и весь	1	2
271	же время	9	2
272	у нас	1	2
273	превращается в	4	2
274	во все	2	2
275	его с	1	2
276	существует только	1	2
277	и это	5	2
278	оно может	2	2
279	что все	1	2
280	и образ	1	2
281	в себя	3	2
282	с самого	1	2
283	что у	1	2
284	что может	2	2
285	и здесь	3	2
286	это было	1	2
287	как отдельные	1	2
288	вообще и	1	2
289	находиться в	2	2
290	и следовательно	4	2
291	если это	1	2
292	этом смысле	10	2
293	один из	2	2
294	мы видим	2	2
295	в какой	1	2
296	во времени	3	2
297	с нею	1	2
298	а то	1	2
299	не дает	3	2
300	и других	1	2
301	в пространстве	3	2
302	слово как	1	2
303	друг друга	3	2
304	но что	1	2
305	у него	5	2
306	само по	3	2
307	к которому	1	2
308	а с	1	2
309	себя и	2	2
310	между ними	2	2
311	точке зрения	3	2
312	ничем не	1	2
313	не на	4	2
314	зависит от	1	2
315	для сознания	1	2
316	при определении	1	2
317	для их	1	2
318	так же	6	2
319	и потому	6	2
320	бы несколько	1	2
321	несколько раз	1	2
322	быть только	1	2
323	восприятие в	1	2
324	все это	6	2
325	сознании и	2	2
326	слова так	1	2
327	восприятия и	1	2
328	слова но	2	2
329	в его	24	2
330	души в	1	2
331	бы в	3	2
332	мы должны	3	2
333	не непосредственно	1	2
334	хотя бы	2	2
335	отношении к	3	2
336	нами не	1	2
337	отсюда вытекает	1	2
338	но если	1	2
339	другой стороны	3	2
340	мысли но	1	2
341	но эти	2	2
342	к этому	1	2
343	в характеристику	1	1
344	одним из	6	1
345	отношение к	2	1
346	и действительно	1	1
347	не видим	1	1
348	но чтобы	1	1
349	он может	3	1
350	и так	1	1
351	и до	3	1
352	должна быть	5	1
353	видеть в	1	1
354	и за	1	1
355	и могут	2	1
356	в самое	1	1
357	мы уже	2	1
358	из всех	1	1
359	для своего	2	1
360	и само	1	1
361	себе как	1	1
362	единство и	1	1
363	этом не	1	1
364	не была	1	1
365	эта форма	2	1
366	перейти к	1	1
367	особенность которая	1	1
368	только это	1	1
369	оно есть	1	1
370	с мыслью	1	1
371	во внешних	1	1
372	и самого	4	1
373	на их	1	1
374	но этого	2	1
375	бы то	2	1
376	но конечно	1	1
377	в ее	1	1
378	друг к	1	1
379	но как	3	1
380	есть своя	1	1
381	для других	2	1
382	сознания не	4	1
383	ответ на	1	1
384	должны были	1	1
385	себе и	3	1
386	мы думаем	1	1
387	и чем	1	1
388	в истории	2	1
389	в одной	6	1
390	не согласиться	1	1
391	что именно	1	1
392	для создания	2	1
393	стороны и	1	1
394	не изображает	1	1
395	как к	3	1
396	однако не	2	1
397	перед нами	5	1
398	и понимания	3	1
399	и наконец	4	1
400	в противоположность	2	1
401	ясно и	1	1
402	от этого	1	1
403	о самом	1	1
404	то в	1	1
405	будто и	1	1
406	сливается с	6	1
407	убеждение что	1	1
408	случае они	1	1
409	точкой зрения	1	1
410	бы и	4	1
411	он в	3	1
412	в известном	1	1
413	с их	5	1
414	нами в	2	1
415	его и	2	1
416	этого образа	1	1
417	было дано	1	1
418	имеем в	1	1
419	иначе и	1	1
420	мысли ни	1	1
421	бы с	1	1
422	не следует	1	1
423	он не	5	1
424	первой части	1	1
425	первое и	1	1
426	он должен	1	1
427	к одному	1	1
428	еще мало	1	1
429	чтобы в	2	1
430	из него	1	1
431	и независимо	1	1
432	не достигает	1	1
433	прежде чем	1	1
434	последнее слово	8	1
435	то ни	2	1
436	мы его	2	1
437	не будет	1	1
438	же не	2	1
439	же касается	1	1
440	чего он	1	1
441	радости и	1	1
442	об этом	1	1
443	и с	4	1
444	к другу	1	1
445	сознание не	1	1
446	лишь в	1	1
447	или наконец	4	1
448	входит в	7	1
449	он есть	4	1
450	приходит в	1	1
451	между отдельными	2	1
452	ни в	3	1
453	или остается	1	1
454	из нее	1	1
455	мира должна	1	1
456	не всегда	1	1
457	мы видели	1	1
458	его слово	1	1
459	чем в	2	1
460	в чистом	1	1
461	мыслей как	1	1
462	верной мысли	1	1
463	себе все	1	1
464	его восприятие	1	1
465	отдельные мысли	1	1
466	в связь	1	1
467	можно сказать	1	1
468	или точнее	1	1
469	таким же	3	1
470	можно найти	1	1
471	а как	7	1
472	же это	1	1
473	группы к	1	1
474	с точки	13	1
475	в их	3	1
476	в которых	2	1
477	мысли и	5	1
478	не исчерпывается	1	1
479	что я	1	1
480	вопрос кто	3	1
481	ее он	2	1
482	природы но	1	1
483	значение для	1	1
484	поэтому в	2	1
485	мир и	5	1
486	почти совершенно	1	1
487	друг другу	2	1
488	теми же	1	1
489	в устах	1	1
490	этот мир	3	1
491	между несколькими	1	1
492	раз и	4	1
493	между людьми	1	1
494	с которой	2	1
495	есть а	1	1
496	ними не	1	1
497	на котором	3	1
498	дело в	1	1
499	на себе	2	1
500	не вытекает	1	1
501	к этим	2	1
502	или лучше	1	1
503	в единство	9	1
504	и имеет	1	1
505	наблюдений над	1	1
506	какой бы	2	1
507	нем в	2	1
508	появляется в	1	1
509	может только	1	1
510	только не	1	1
511	найти в	1	1
512	и всегда	1	1
513	не всякий	1	1
514	в недоумении	1	1
515	ничего не	5	1
516	она ни	1	1
517	или как	5	1
518	всего на	1	1
519	с одним	1	1
520	показывает как	1	1
521	на те	1	1
522	слове и	1	1
523	это слово	1	1
524	его собственную	1	1
525	уже и	2	1
526	не потому	2	1
527	сразу и	1	1
528	известной степени	1	1
529	степени как	1	1
530	к себе	2	1
531	поэтому то	1	1
532	и сам	2	1
533	про себя	1	1
534	отличается от	3	1
535	для такого	1	1
536	к тому	1	1
537	бы он	2	1
538	целого то	1	1
539	где он	1	1
540	него как	1	1
541	от той	1	1
542	с образом	1	1
543	должен быть	1	1
544	нам лишь	1	1
545	и самое	3	1
546	как мы	4	1
547	но при	1	1
548	объективные качества	1	1
549	него лишь	1	1
550	здесь не	1	1
551	именно изображать	1	1
552	только при	1	1
553	не могло	1	1
554	только то	3	1
555	лучше сказать	1	1
556	мысль мы	1	1
557	как с	1	1
558	времени и	1	1
559	здесь как	1	1
560	начала и	2	1
561	формальные и	1	1
562	во многом	1	1
563	сознания и	5	1
564	что дело	1	1
565	по сравнению	1	1
566	мыслью и	1	1
567	не кто	1	1
568	был не	1	1
569	другого и	1	1
570	на ряд	2	1
571	в содержании	1	1
572	все его	3	1
573	со всех	1	1
574	речи он	1	1
575	то они	2	1
576	непосредственное выражение	3	1
577	и та	1	1
578	никак не	2	1
579	что каждый	1	1
580	от своего	1	1
581	утверждает что	1	1
582	времени в	1	1
583	всего можно	1	1
584	заключается в	1	1
585	ее от	1	1
586	это заставляет	1	1
587	во втором	1	1
588	все в	3	1
589	ее как	3	1
590	к сознанию	2	1
591	большей или	1	1
592	к нему	6	1
593	действительности не	1	1
594	он что	1	1
595	но с	3	1
596	оно и	1	1
597	всякого рода	1	1
598	явления в	1	1
599	для себя	2	1
600	и быть	1	1
601	была для	3	1
602	обращаться к	1	1
603	бы его	1	1
604	не идет	1	1
605	это стремление	1	1
606	мыслей то	1	1
607	который в	1	1
608	именно на	2	1
609	же и	2	1
610	конечно не	2	1
611	в большинстве	2	1
612	в единстве	6	1
613	как предмета	1	1
614	они могли	1	1
615	как более	1	1
616	но самое	1	1
617	правда мы	1	1
618	этом как	1	1
619	большинстве случаев	2	1
620	роль и	1	1
621	есть та	1	1
622	не находит	1	1
623	могло бы	1	1
624	не для	1	1
625	с собою	2	1
626	может находиться	1	1
627	к ним	1	1
628	не о	2	1
629	конкретных и	1	1
630	может служить	1	1
631	бы это	1	1
632	к самому	1	1
633	были бы	4	1
634	в особенности	1	1
635	в другой	3	1
636	а эта	1	1
637	а на	1	1
638	случае если	1	1
639	мы привыкли	1	1
640	однако что	1	1
641	на ее	1	1
642	именно в	5	1
643	по своим	2	1
644	а именно	1	1
645	человека а	1	1
646	или меньшей	1	1
647	во второй	1	1
648	всякого человека	1	1
649	и души	2	1
650	и др	5	1
651	притом не	1	1
652	чтобы убедиться	1	1
653	самое слово	2	1
654	его как	4	1
655	их сочетания	1	1
656	была бы	3	1
657	что из	2	1
658	и слово	3	1
659	то она	1	1
660	одновременно или	1	1
661	все то	4	1
662	одно слово	1	1
663	ближе всего	1	1
664	два человека	1	1
665	к своему	1	1
666	не знал	1	1
667	как предмет	4	1
668	если оно	1	1
669	сравнению с	1	1
670	мы считаем	1	1
671	в той	2	1
672	выйти за	2	1
673	что же	4	1
674	совсем другой	1	1
675	о человеке	1	1
676	так мало	1	1
677	и вполне	2	1
678	в первой	2	1
679	что как	1	1
680	ни одно	1	1
681	в человеческом	1	1
682	мысль с	1	1
683	с этой	2	1
684	этом случае	1	1
685	которых ни	1	1
686	в условиях	2	1
687	и о	5	1
688	голоса и	1	1
689	чтобы сделать	1	1
690	не отличается	1	1
691	ничего кроме	1	1
692	как одновременные	1	1
693	которые были	2	1
694	рассматривать как	1	1
695	вне его	2	1
696	в более	1	1
697	мы только	1	1
698	устах другого	1	1
699	человек и	2	1
700	е о	1	1
701	самом предмете	1	1
702	и совершенно	1	1
703	и могли	1	1
704	что касается	1	1
705	в большей	1	1
706	как сознание	1	1
707	на одно	1	1
708	все они	1	1
709	своих мыслей	1	1
710	непосредственно как	1	1
711	противоречит тому	1	1
712	его к	2	1
713	может и	1	1
714	слово в	2	1
715	но эта	4	1
716	в какие	1	1
717	лишь по	1	1
718	из тех	2	1
719	от всех	1	1
720	на который	1	1
721	его сознании	1	1
722	и еще	1	1
723	форма а	1	1
724	есть и	2	1
725	время не	3	1
726	жизни и	2	1
727	ни на	1	1
728	ее в	1	1
729	как слово	3	1
730	в своих	3	1
731	то оно	2	1
732	в процессе	4	1
733	сознания но	2	1
734	этой точки	1	1
