N	3gram	Voloshinov_1	Myshleni
1	в том что	1	17
2	вместе с тем	1	10
3	для того чтобы	1	7
4	так же как	2	6
5	в высшей степени	1	6
6	с самого начала	4	6
7	можно было бы	1	5
8	с одной стороны	1	5
9	в связи с	1	5
10	друг с другом	1	5
11	и того же	1	4
12	же как и	1	4
13	во всяком случае	3	4
14	одного и того	1	4
15	о том что	2	3
16	на этой ступени	2	3
17	в этом отношении	1	3
18	по сравнению с	3	3
19	а с другой	1	3
20	этой точки зрения	1	2
21	в этом смысле	3	2
22	и в этом	2	2
23	на первый план	1	2
24	совершенно так же	1	2
25	все же в	1	2
26	в этом и	1	2
27	этой ступени развития	1	2
28	не может быть	3	2
29	с этой точки	1	2
30	так и в	1	2
31	той или иной	1	2
32	что иное как	1	1
33	внешними и внутренними	1	1
34	это вытекает из	1	1
35	и в высшей	1	1
36	основной вопрос можно	1	1
37	новых и новых	1	1
38	подобно тому как	1	1
39	заранее что в	1	1
40	во многих случаях	1	1
41	то же самое	1	1
42	другими словами мы	1	1
43	как это делает	1	1
44	с точки зрения	6	1
45	до сих пор	3	1
46	есть в сущности	1	1
47	все новых и	1	1
48	бы то ни	1	1
49	самого начала но	1	1
50	по аналогии с	2	1
51	может привести к	1	1
52	вопрос можно ли	1	1
53	и связанные с	1	1
54	так как он	1	1
55	же что и	1	1
56	хорошо нам знакомая	1	1
57	со всеми его	1	1
58	в применении к	1	1
59	не что иное	1	1
60	в данном случае	1	1
61	никакому сомнению что	1	1
62	то ни было	1	1
63	в пределах своего	1	1
64	не могут быть	2	1
65	имеем дело с	1	1
66	всяком случае не	1	1
67	с его помощью	1	1
68	может быть совершенно	1	1
69	а вместе с	1	1
70	мы не можем	1	1
71	на наших глазах	1	1
72	связи с этим	1	1
73	и как мы	1	1
74	в известной степени	1	1
75	комплекса при этом	1	1
76	но мы уже	1	1
77	снова и снова	1	1
78	мы увидим что	1	1
79	в основных чертах	1	1
