N	3gram	Bakhtin_Pr_5	Komedia
1	до сих пор	1	9
2	в том что	2	9
3	в самом деле	1	6
4	для того чтобы	1	6
5	в свою очередь	1	6
6	в то же	10	4
7	о том что	1	4
8	то же время	10	4
9	с самого начала	8	4
10	к тому же	3	4
11	если бы он	1	3
12	по отношению к	6	3
13	о том как	1	3
14	с точки зрения	2	3
15	вместе с тем	1	3
16	во всяком случае	4	3
17	и в самом	3	3
18	тем не менее	1	3
19	то же самое	1	3
20	в этом случае	1	2
21	своей любви к	1	2
22	что он не	1	2
23	бы то ни	3	2
24	он и не	2	2
25	в этом отношении	1	2
26	и с этой	1	2
27	то время как	1	2
28	то ни было	3	2
29	в конце концов	3	2
30	с другой стороны	3	2
31	в то время	1	2
32	но все же	2	2
33	на этот раз	2	2
34	что и в	1	2
35	именно потому что	2	2
36	может быть с	1	1
37	и в своей	1	1
38	и к тому	2	1
39	у меня в	1	1
40	и для самого	1	1
41	подобно тому как	2	1
42	так и не	1	1
43	сих пор еще	1	1
44	так что он	2	1
45	себе в этом	1	1
46	о своей любви	1	1
47	и в то	2	1
48	в отличие от	2	1
49	за то что	1	1
50	и не может	2	1
51	и нуждается в	1	1
52	по крайней мере	1	1
53	что он так	1	1
54	его отношение к	4	1
55	и в отношении	1	1
56	все это может	1	1
57	пор еще не	1	1
58	таким образом на	1	1
59	в этот момент	1	1
60	то что он	1	1
61	как бы в	1	1
62	не могла не	1	1
63	нет ни одного	2	1
64	так и в	2	1
65	можно сказать что	1	1
66	отношения к нему	1	1
67	и не должен	1	1
68	и не хочет	1	1
69	вопрос о том	1	1
70	и что из	1	1
71	как мы знаем	2	1
72	жизнь в которой	1	1
73	это я тебе	1	1
74	к тому что	1	1
75	друг от друга	1	1
76	в отношении к	7	1
77	друг с другом	4	1
78	и в этом	2	1
79	лицом к лицу	1	1
80	и все его	1	1
81	в том же	1	1
82	в свое время	1	1
83	в конце третьего	1	1
