N	2gram	Bakhtin_Fr_4	Komedia
1	и в	29	22
2	и не	16	21
3	том что	3	13
4	таким образом	20	12
5	в том	7	12
6	так как	7	11
7	со стороны	2	11
8	в доме	3	10
9	ни в	2	10
10	потому что	1	10
11	в самом	1	9
12	до сих	1	9
13	сих пор	1	9
14	в этом	11	8
15	его в	9	8
16	в своем	3	8
17	о том	2	8
18	если бы	1	8
19	в его	8	8
20	что и	1	8
21	что он	4	8
22	то же	10	7
23	при этом	3	7
24	не по	1	7
25	об этом	1	7
26	в конце	9	7
27	о чем	2	7
28	только что	1	7
29	в свою	1	7
30	того же	5	6
31	самом деле	1	6
32	еще не	4	6
33	тому же	1	6
34	в то	10	6
35	и его	8	6
36	к тому	2	6
37	того чтобы	3	6
38	свою очередь	1	6
39	и что	1	6
40	для того	3	6
41	может быть	2	6
42	как раз	2	6
43	во время	10	6
44	к этому	2	6
45	не хочет	1	5
46	отношение к	1	5
47	но в	12	5
48	не только	10	5
49	он не	3	5
50	в своей	5	5
51	же время	8	5
52	связи с	2	5
53	и сам	3	5
54	хотя и	2	5
55	с ним	2	5
56	к нему	3	5
57	что в	1	5
58	из них	6	5
59	тем что	4	5
60	прежде всего	8	5
61	все это	4	5
62	в ней	3	4
63	он был	2	4
64	с другой	4	4
65	тут же	1	4
66	нет и	1	4
67	все же	3	4
68	то что	4	4
69	в себе	3	4
70	что она	1	4
71	но все	1	4
72	и с	9	4
73	точки зрения	4	4
74	в отношении	1	4
75	самого начала	3	4
76	на него	1	4
77	у него	5	4
78	и здесь	3	4
79	с самого	3	4
80	друг друга	2	4
81	так и	11	4
82	с помощью	4	4
83	до нас	2	4
84	не дает	1	4
85	вовсе не	9	4
86	само собой	1	4
87	но и	9	4
88	до конца	5	4
89	в связи	1	4
90	и для	2	4
91	так же	7	4
92	говорить о	1	3
93	на них	2	3
94	с его	4	3
95	в ее	3	3
96	с этим	1	3
97	и к	2	3
98	и этим	2	3
99	в которой	4	3
100	в этой	13	3
101	и тот	2	3
102	как он	2	3
103	на то	1	3
104	в нем	5	3
105	эдипа и	1	3
106	прежде чем	1	3
107	по всему	2	3
108	в них	7	3
109	далеко не	5	3
110	как и	12	3
111	на месте	1	3
112	с точки	2	3
113	их в	2	3
114	никогда не	2	3
115	ничего не	1	3
116	и мысли	1	3
117	же самое	1	3
118	на это	1	3
119	он так	1	3
120	возможно что	1	3
121	и мы	2	3
122	тех пор	1	3
123	по собственному	1	3
124	одной из	2	3
125	с одной	2	3
126	у того	1	3
127	мы можем	3	3
128	в других	2	3
129	и даже	3	3
130	на этот	1	3
131	один из	4	3
132	в частности	3	3
133	на новую	1	3
134	не может	2	3
135	конечно не	4	3
136	по своему	4	3
137	одной стороны	2	3
138	как бы	8	3
139	с этой	1	3
140	в целом	1	3
141	бы он	1	3
142	дело с	1	3
143	все что	1	3
144	отношения к	1	2
145	человека и	1	2
146	перед лицом	2	2
147	здесь и	3	2
148	из его	1	2
149	г в	1	2
150	мы не	1	2
151	в сущности	6	2
152	время как	1	2
153	и он	1	2
154	и на	11	2
155	в изображении	1	2
156	конечном счете	1	2
157	отличие от	1	2
158	за пределы	1	2
159	что они	2	2
160	как в	2	2
161	стороны и	1	2
162	в известной	3	2
163	в сопровождении	1	2
164	целый ряд	1	2
165	в результате	4	2
166	правда он	1	2
167	в герое	1	2
168	не приходится	1	2
169	бы не	2	2
170	что брат	1	2
171	раз в	2	2
172	только один	1	2
173	после чего	1	2
174	и если	1	2
175	на его	2	2
176	в плен	1	2
177	после этого	2	2
178	о которой	1	2
179	в силу	1	2
180	людей и	1	2
181	а затем	3	2
182	в мире	1	2
183	а как	2	2
184	это не	5	2
185	остается в	1	2
186	не мог	2	2
187	которую он	4	2
188	и без	1	2
189	в котором	2	2
190	в их	2	2
191	в одном	1	2
192	что эта	1	2
193	сам он	2	2
194	были собраны	1	2
195	вплоть до	1	2
196	что ему	1	2
197	дело не	1	2
198	в основе	2	2
199	за то	1	2
200	ему и	1	2
201	хочет быть	1	2
202	и со	2	2
203	известной степени	1	2
204	если же	2	2
205	и это	2	2
206	как мы	10	2
207	и о	5	2
208	в виду	2	2
209	здесь не	3	2
210	то время	2	2
211	роль в	3	2
212	в образе	4	2
213	можно было	1	2
214	она была	1	2
215	в эпоху	15	2
216	а также	2	2
217	и во	1	2
218	в конечном	1	2
219	которой мы	1	2
220	этих слов	1	2
221	все время	3	2
222	не как	1	2
223	тот же	3	2
224	к отцу	1	2
225	и ее	1	2
226	за плату	1	2
227	в качестве	3	2
228	уже в	2	2
229	чем они	1	2
230	нового времени	2	2
231	этот раз	1	2
232	мы знаем	1	2
233	был бы	1	2
234	этом отношении	1	2
235	от того	1	2
236	к одной	1	2
237	собой разумеется	1	2
238	игры на	1	2
239	что мы	1	2
240	под влиянием	1	2
241	ближе к	1	2
242	он и	5	2
243	отрывок из	1	2
244	его на	1	2
245	в уже	1	2
246	только для	4	2
247	о его	2	2
248	нет ничего	2	2
249	все остальные	3	2
250	при всем	1	2
251	и все	13	2
252	конце концов	4	2
253	г и	1	2
254	из этой	1	2
255	даже при	1	2
256	он понимает	1	2
257	не будет	1	2
258	между ними	2	2
259	другой стороны	3	2
260	равно как	1	2
261	из этого	2	2
262	в своих	2	2
263	это в	2	2
264	в таком	1	2
265	формы и	2	1
266	жизни где	1	1
267	он считает	1	1
268	с жизнью	2	1
269	по адресу	2	1
270	без них	1	1
271	не считая	2	1
272	же по	1	1
273	свою жену	1	1
274	можем судить	1	1
275	и до	5	1
276	видеть в	1	1
277	уверен что	1	1
278	битвы и	1	1
279	из дальнейшего	1	1
280	принадлежит к	1	1
281	они были	3	1
282	ему в	1	1
283	в числе	2	1
284	к древнейшему	1	1
285	жизни это	1	1
286	в сцене	1	1
287	это время	1	1
288	собой в	1	1
289	в большинстве	6	1
290	он сам	1	1
291	первый план	1	1
292	все эти	9	1
293	думая что	1	1
294	нему в	1	1
295	в чем	3	1
296	только после	1	1
297	не без	1	1
298	его современники	1	1
299	но не	2	1
300	другой пример	1	1
301	но как	3	1
302	если в	2	1
303	попавший в	1	1
304	к сожалению	1	1
305	относится к	1	1
306	себя за	1	1
307	в одной	2	1
308	независимо от	1	1
309	как к	3	1
310	из вас	1	1
311	нашем отрывке	1	1
312	это был	2	1
313	перед нами	4	1
314	на земле	1	1
315	и как	3	1
316	что по	1	1
317	и наконец	2	1
318	связанный с	1	1
319	самом начале	1	1
320	более или	3	1
321	в действительности	1	1
322	в этот	1	1
323	роль играет	1	1
324	в ужас	1	1
325	он дал	1	1
326	говорят о	1	1
327	понимания всего	1	1
328	за это	1	1
329	в нашем	4	1
330	право на	1	1
331	им в	2	1
332	на площади	2	1
333	человек не	1	1
334	поправить свои	1	1
335	к одному	1	1
336	мало того	1	1
337	на жизнь	1	1
338	принадлежат к	2	1
339	на этом	2	1
340	мне даже	1	1
341	приводит все	1	1
342	что все	1	1
343	же не	2	1
344	для характеристики	1	1
345	значение в	1	1
346	конечно в	1	1
347	той же	3	1
348	женщину в	1	1
349	них не	1	1
350	это было	1	1
351	после обеда	3	1
352	на пиру	1	1
353	которого не	1	1
354	ко второму	1	1
355	этом образе	1	1
356	в это	1	1
357	его и	2	1
358	же образом	1	1
359	соответствии с	2	1
360	со своими	2	1
361	на пир	3	1
362	силу своих	1	1
363	речь на	1	1
364	одним понятием	1	1
365	такой же	3	1
366	время все	1	1
367	затем когда	1	1
368	как все	1	1
369	место в	2	1
370	его современников	2	1
371	не столько	2	1
372	то его	1	1
373	в отличие	1	1
374	знаем что	1	1
375	и вина	1	1
376	обвиняет в	1	1
377	что я	2	1
378	образом и	3	1
379	которые в	1	1
380	времени не	1	1
381	но он	6	1
382	друг другу	1	1
383	женского пола	1	1
384	том же	2	1
385	и под	2	1
386	достигается тем	1	1
387	и вся	1	1
388	следует и	1	1
389	вернемся к	3	1
390	ему как	1	1
391	в атмосфере	6	1
392	случае в	1	1
393	до одного	1	1
394	на три	1	1
395	ее не	1	1
396	без того	1	1
397	виду что	1	1
398	в обоих	1	1
399	которого и	1	1
400	в самых	1	1
401	же его	1	1
402	так с	1	1
403	на котором	2	1
404	в гневе	2	1
405	найти в	1	1
406	и весь	1	1
407	и по	5	1
408	он хочет	1	1
409	по своей	3	1
410	две сцены	1	1
411	во всем	1	1
412	свободная и	1	1
413	же он	1	1
414	в когда	1	1
415	которое не	2	1
416	что на	1	1
417	это новое	1	1
418	у меня	2	1
419	мы встречаем	1	1
420	во хмелю	1	1
421	похож на	1	1
422	числе и	2	1
423	затем он	1	1
424	они становятся	1	1
425	о браке	2	1
426	здесь мы	1	1
427	правда не	1	1
428	подобно тому	3	1
429	эта последняя	1	1
430	на помощь	1	1
431	какова же	1	1
432	и сами	1	1
433	эпизод с	2	1
