N	3gram	Tiupa_Narr_1	Hudozhes
1	о том что	2	9
2	то же время	4	8
3	по отношению к	3	8
4	в то же	4	8
5	в том что	5	6
6	в городе с	1	5
7	к анне сергеевне	2	5
8	в самом деле	2	4
9	дамы с собачкой	2	4
10	в этой связи	1	4
11	к тому что	1	4
12	с точки зрения	1	3
13	в этом отношении	3	3
14	жизни и смерти	1	3
15	в связи с	2	3
16	в первой главе	1	3
17	о вечном сне	1	3
18	в следующей главе	1	3
19	в финале рассказа	1	3
20	друг для друга	2	3
21	и в самом	1	3
22	в творчестве чехова	1	3
23	тем не менее	3	3
24	как и в	1	3
25	в предыдущей главе	1	3
26	дама с собачкой	1	3
27	и т д	1	3
28	в русской литературе	1	3
29	и смерти каждого	1	2
30	только потому что	1	2
31	вдруг забилось сердце	1	2
32	а п чудаков	1	2
33	о высших целях	1	2
34	мы уже знаем	1	2
35	высших целях бытия	1	2
36	рассказа на святках	1	2
37	до сих пор	2	2
38	к жизни и	1	2
39	подробнее об этом	1	2
40	как раз в	2	2
41	не только в	6	2
42	в значительной степени	1	2
43	для всего мира	1	2
44	что у него	1	2
45	столь же мало	1	2
46	связи с этим	1	2
47	не может быть	4	2
48	самом деле в	1	2
49	первой половины рассказа	1	2
50	него вдруг забилось	1	2
51	в конечном счете	1	2
52	за нею бежал	1	2
53	речь идет о	3	2
54	у него вдруг	1	2
55	на то что	2	2
56	с анной сергеевной	5	2
57	каждого из нас	1	2
58	смерти каждого из	1	2
59	в номер к	1	1
60	в берете однако	1	1
61	больше не могла	1	1
62	владеет но как	1	1
63	п чудаков детали	1	1
64	какой внутреный старик	1	1
65	праздного интереса обособлен	1	1
66	с гуровым в	1	1
67	но именно поэтому	1	1
68	о себе знать	1	1
69	последующее развитие сюжета	1	1
70	на бумаге торопясь	1	1
71	продиктованным ранее фразам	1	1
72	слышит их как	1	1
73	одного из участников	1	1
74	на набережной появилось	1	1
75	болью в финале	1	1
76	день провел с	1	1
77	два а три	1	1
78	если бы именно	1	1
79	отождествление с ним	1	1
80	серая от пыли	2	1
81	у чехова настолько	1	1
82	тонкую слабую шею	1	1
83	нарочитым жанровым слогом	1	1
84	гуров уже не	1	1
85	и ему не	1	1
86	анной сергеевной в	1	1
87	набережной появилось новое	1	1
88	это могло бы	1	1
89	может претендовать на	1	1
90	гуров мы не	1	1
91	для него пока	1	1
92	и он любили	1	1
93	жанровым слогом письма	1	1
94	развитие сюжета сближения	1	1
95	гостиничном номере гурова	1	1
96	приводит к исчезновению	1	1
97	или не слышит	1	1
98	героя субъекта интереса	1	1
99	на всем свете	1	1
100	глухонемое слово не	1	1
101	нередко использует абсолютно	1	1
102	из поля зрения	1	1
103	устав дисциплинарных взысканий	1	1
104	живой голос василисы	1	1
105	по театральным коридорам	1	1
106	и всей первой	1	1
107	была на столе	1	1
108	шляпы необязательность этих	1	1
109	тоже глухой диалог	1	1
110	человеке сохранившем шляпу	1	1
111	профанации слова отождествление	1	1
112	эту миссию ефимья	1	1
113	реальной действительности как	1	1
114	ясно что для	1	1
115	не получение письма	1	1
116	муже речь здесь	1	1
117	но всепроникающей авторской	1	1
118	видел как по	1	1
119	максимальное укрупнение плана	1	1
120	говорили субъектов праздного	1	1
121	знаем нечто иное	1	1
122	соответствующий ему своей	1	1
123	не менее выполняет	1	1
124	но и от	2	1
125	не два а	1	1
126	внутреный старик со	1	1
127	кругозора ибо живой	1	1
128	текст отправляемого василисой	1	1
129	ефимья при муже	1	1
130	точки с запятой	1	1
131	для гурова не	1	1
132	старики родители посылают	1	1
133	он любили друг	1	1
134	опять-таки готовое жанровое	1	1
135	опубликованный петербургской газетой	1	1
136	их друг для	1	1
137	состоит в том	2	1
138	шипела и фыркала	1	1
139	поскольку генерал не	1	1
140	шедевр опубликованный петербургской	1	1
141	дрянной женщиной которую	1	1
142	пожеланием здоровья на	1	1
143	интереса из толпы	1	1
144	шею красивые серые	1	1
145	слова как ефимья	1	1
146	в ялте жаловалась	1	1
147	связи к одному	1	1
148	мало отвечают реальной	1	1
149	и этих строк	1	1
150	сердце у него	2	1
151	не отвечающее своему	1	1
152	которая шипела и	1	1
153	острит обыватель живет	1	1
154	которого была поднята	1	1
155	подчеркивая не личностный	1	1
156	миссию ефимья дрожащим	1	1
157	в другом отношении	1	1
158	судьба предназначила их	1	1
159	уже сильно билось	1	1
160	общения главным объектом	1	1
161	с ним звуков	1	1
162	него уже сильно	1	1
163	вечном сне какой	1	1
164	дедушка лысенький на	1	1
165	выразить это на	1	1
166	рассказа он восклицает	1	1
167	причитания ефимьи столь	1	1
168	и его обмен	1	1
169	дрожащим голосом прочла	1	1
170	не имеющее опоры	1	1
171	ощущение достоверности живого	1	1
172	на самом деле	1	1
173	казарменная фразеология военых	1	1
174	тогда констатировать его	1	1
175	но при этом	1	1
176	сталкиваются не два	1	1
177	имеют для них	1	1
178	дает о себе	1	1
179	не слышит или	1	1
180	укрупнение плана мотивированное	1	1
181	собачка желтенькая [...]	1	1
182	авторским восклицанием выражающим	1	1
183	нельзя было понять	1	1
184	там теперь снегу	1	1
185	голова отбита эта	1	1
186	развития фабулы перекликаясь	1	1
187	коридорам и лестницам	1	1
188	средство общения главным	1	1
189	плана выделение героя	1	1
190	поэтому вслед за	1	1
191	и какой внутреный	1	1
192	способность соединять людей	1	1
193	дедушка тихий добрый	1	1
194	павильоне у верне	1	1
195	деревни а визит	1	1
196	сергеевне концовка первого	1	1
197	начале второй главы	1	1
198	раз в том	1	1
199	абсолютно случайные эпизоды	1	1
200	то же самое	2	1
201	у нее тревожно	1	1
202	точки зрения в	1	1
203	голосам встреча кругозоров	1	1
204	в начале второй	1	1
205	такого анекдота поскольку	1	1
206	подумал он и	1	1
207	на свои вопросы	1	1
208	верне он видел	1	1
209	уже знаем нечто	1	1
210	егор на бумаге	1	1
211	сих пор еще	1	1
212	не смог бы	1	1
213	было довольно и	1	1
214	говорила флю-флю-флю и	1	1
215	еще не отделилась	1	1
216	или не умеет	1	1
217	же как и	1	1
218	анне сергеевне тогда	1	1
219	достоверности живого рассказа	1	1
220	встретиться с мнением	1	1
221	раздельно постепенное укрупнение	1	1
222	пыль между тем	1	1
223	недели и привыкший	1	1
224	шляпу но потерявшем	1	1
225	чернильница серая от	1	1
226	герой еще не	1	1
227	все та же	1	1
228	из деревни а	1	1
229	что еще не	1	1
230	пока что еще	1	1
231	что у нее	2	1
232	встреча кругозоров закрытых	1	1
233	очевидна если бы	1	1
234	фразам пока егор	1	1
235	ребятки на махоньких	1	1
236	со швейцаром водолечебницы	1	1
237	зимних ночах следует	1	1
238	лошади у которого	1	1
239	всадником на лошади	1	1
240	о длинных и	1	1
241	очень разным голосам	1	1
242	едва ощутимой но	1	1
243	что максимальное укрупнение	1	1
244	опоры в действительности	1	1
245	в поле зайчики	1	1
246	тоже стал интересоваться	1	1
247	а в поле	1	1
248	непонятный набор чуждых	1	1
249	бежал белый шпиц	1	1
250	художественного письма не	1	1
251	содержателен чем это	1	1
252	жарящейся свининой которая	1	1
253	создать ощущение достоверности	1	1
254	шляпу гуров мы	1	1
255	накануне весь день	1	1
256	здесь сталкиваются не	1	1
257	взаимно чуждых голоса	1	1
258	была поднята рука	1	1
259	как замечает а	1	1
260	репликами со швейцаром	1	1
261	слезами и обнимая	1	1
262	именно в этом	1	1
263	отбита эта нелепая	1	1
264	она залилась слезами	1	1
265	наиболее зрелых рассказов	1	1
266	том случае если	1	1
267	и в то	1	1
268	жиздре и ему	1	1
269	из песни их	1	1
270	им казалось что	1	1
271	до известной степени	1	1
272	не смеет произнести	1	1
273	снегу навалило под	1	1
274	можно встретиться с	1	1
275	плачет она или	1	1
276	сидя в павильоне	1	1
277	ответ на жалобу	1	1
278	сами по себе	2	1
279	близкие родные люди	1	1
280	и пожеланием здоровья	1	1
281	дисциплинарных взысканий это	1	1
282	гуров взглянул на	1	1
283	прочла и уж	1	1
284	слово но совершенно	1	1
285	очень близкие родные	1	1
286	словах? поэтому вслед	1	1
287	уже не годится	1	1
288	с собачкой самый	1	1
289	генерал не запоминает	1	1
290	слово шляпа в	1	1
291	ибо живой голос	1	1
292	как выразить это	1	1
293	отправляемого василисой письма	1	1
294	более или менее	1	1
295	самый общий план	1	1
296	уже две недели	1	1
297	он понял ясно	1	1
298	которой только что	1	1
299	героя при этом	1	1
300	живет у себя	1	1
301	своего рода нерассказанный	1	1
302	он видел как	1	1
303	словно впервые замечает	1	1
304	в его жизни	1	1
305	и та же	1	1
306	срывало шляпы кажется	1	1
307	фразеология военых постановлений	1	1
