N	2gram	Vygotskiy__4	Problema
1	то что	44	42
2	вовсе не	5	35
3	то есть	13	33
4	и в	33	32
5	и не	13	31
6	не просто	4	23
7	в этом	28	19
8	не только	7	17
9	потому что	24	16
10	в себе	6	15
11	по себе	9	15
12	в виде	3	15
13	а не	6	15
14	но в	2	14
15	у нас	4	14
16	указывает на	3	14
17	может быть	22	14
18	как бы	25	14
19	что мы	6	13
20	в нем	7	13
21	при помощи	4	13
22	как раз	9	13
23	сказать что	13	13
24	том что	22	12
25	что в	21	12
26	так и	3	12
27	и т	6	11
28	также и	2	11
29	так как	12	11
30	о том	20	11
31	и даже	1	11
32	если мы	12	11
33	ничего общего	1	11
34	то же	9	10
35	в этой	9	10
36	т д	2	10
37	об этом	4	10
38	ничего не	2	10
39	прежде всего	2	10
40	нет ничего	1	10
41	еще не	1	9
42	но не	3	9
43	то с	1	9
44	того чтобы	22	9
45	же самое	6	9
46	и это	5	9
47	и что	25	9
48	но и	3	9
49	это есть	1	9
50	в том	21	9
51	так же	13	9
52	в таком	4	9
53	и о	4	8
54	и ее	2	8
55	и на	5	8
56	общего с	1	8
57	все эти	6	8
58	на то	10	8
59	для того	23	8
60	было бы	12	8
61	в своей	4	8
62	когда мы	6	8
63	есть только	2	8
64	не может	10	8
65	но это	1	8
66	сам по	2	7
67	во всех	2	7
68	всех этих	3	7
69	ни в	3	7
70	в них	2	7
71	и является	2	7
72	как мы	4	7
73	никогда не	5	7
74	того что	4	7
75	что он	20	7
76	только в	4	7
77	тем что	3	7
78	такого рода	1	7
79	все это	13	7
80	и все	12	7
81	во всяком	3	7
82	таком случае	1	6
83	и то	2	6
84	самом деле	12	6
85	на самом	6	6
86	и есть	4	6
87	есть не	1	6
88	говорить о	3	6
89	но как	1	6
90	за пределы	1	6
91	и как	5	6
92	в самом	12	6
93	и если	9	6
94	при этом	2	6
95	его в	3	6
96	это не	6	6
97	что такое	1	6
98	в то	3	6
99	таким образом	13	6
100	в виду	2	6
101	и здесь	3	6
102	в его	10	6
103	этом смысле	1	6
104	так что	7	6
105	в конце	8	6
106	как это	14	6
107	совершенно не	4	6
108	не имеют	1	5
109	действительности и	1	5
110	мы уже	5	5
111	она есть	2	5
112	в своем	7	5
113	перед нами	6	5
114	что она	10	5
115	но уже	1	5
116	далеко не	3	5
117	с тем	4	5
118	в котором	2	5
119	связи с	2	5
120	в сознании	1	5
121	ни о	1	5
122	можно сказать	2	5
123	для нас	7	5
124	есть в	1	5
125	не является	2	5
126	мы должны	6	5
127	в их	2	4
128	это совершенно	3	4
129	мы и	1	4
130	литературы и	2	4
131	совсем не	1	4
132	с которыми	1	4
133	сама по	3	4
134	в истории	1	4
135	как в	3	4
136	как он	5	4
137	после этого	6	4
138	их в	3	4
139	что тут	1	4
140	вещи в	1	4
141	что всякий	2	4
142	в отдельности	1	4
143	а есть	1	4
144	не в	2	4
145	тому что	6	4
146	тем самым	3	4
147	казалось бы	5	4
148	а в	4	4
149	и искусства	1	4
150	точно так	3	4
151	только то	1	4
152	в дальнейшем	1	4
153	если бы	10	4
154	никак не	6	4
155	а также	1	4
156	и только	7	4
157	ровно ничего	1	4
158	один из	2	4
159	только на	1	4
160	мы можем	5	4
161	перейти к	2	4
162	именно как	2	4
163	именно в	2	4
164	этот термин	1	4
165	не было	3	4
166	и вообще	1	4
167	ни на	2	4
168	и для	3	4
169	мы выше	1	4
170	в связи	1	4
171	или в	1	4
172	составляющих его	1	4
173	и ни	1	4
174	конце концов	3	4
175	же в	1	4
176	по поводу	4	4
177	не хочет	1	3
178	он всегда	1	3
179	каком случае	1	3
180	того же	1	3
181	в чем	1	3
182	в ее	2	3
183	что они	6	3
184	которые не	1	3
185	анализ этого	1	3
186	с этим	5	3
187	однако не	2	3
188	в действительности	2	3
189	что это	13	3
190	мы получаем	1	3
191	но он	6	3
192	но ведь	1	3
193	да и	3	3
194	он не	11	3
195	именно то	1	3
196	и еще	1	3
197	его от	1	3
198	но все	2	3
199	что все	11	3
200	в жизни	4	3
201	о которых	2	3
202	как и	5	3
203	и уже	4	3
204	несмотря на	1	3
205	на этот	3	3
206	нисколько не	5	3
207	смысл и	4	3
208	в этих	1	3
209	точки зрения	6	3
210	с точки	4	3
211	или вернее	2	3
212	в которых	3	3
213	бы мы	3	3
214	в отношении	1	3
215	или события	1	3
216	дело в	1	3
217	того как	1	3
218	только не	2	3
219	в самой	6	3
220	закон и	1	3
221	или как	1	3
222	и его	5	3
223	как будто	8	3
224	в каком	8	3
225	однако это	1	3
226	к тому	12	3
227	что оно	3	3
228	можно было	4	3
229	ясно что	5	3
230	мы в	3	3
231	для этого	8	3
232	не на	2	3
233	о нем	4	3
234	другими словами	1	3
235	что его	3	3
236	к нему	1	3
237	и во	1	3
238	во всей	3	3
239	в теории	1	3
240	мы хотим	1	3
241	мы увидим	2	3
242	очень много	1	3
243	никак нельзя	2	3
244	именно на	1	3
245	же и	1	3
246	уже в	2	3
247	из них	4	3
248	говорит о	4	3
249	всяком случае	3	3
250	сами по	3	3
251	до сих	3	3
252	с другой	2	3
253	здесь в	3	3
254	мы никогда	3	3
255	что не	4	3
256	однако и	1	3
257	сейчас же	16	3
258	сих пор	3	3
259	только для	1	3
260	но для	1	3
261	не больше	2	3
262	необходимо чтобы	1	3
263	чтобы понять	1	3
264	хотя бы	2	3
265	с ним	5	3
266	или не	1	3
267	другой стороны	2	3
268	в искусстве	2	3
269	этого романа	1	2
270	необходимые для	2	2
271	как говорят	1	2
272	например в	3	2
273	же как	3	2
274	и потому	2	2
275	в первом	1	2
276	и до	3	2
277	едва ли	2	2
278	для своего	1	2
279	мы имеем	2	2
280	мы не	5	2
281	что если	3	2
282	в сущности	6	2
283	что иное	1	2
284	себе что	1	2
285	следовательно в	1	2
286	большей частью	2	2
287	он сам	1	2
288	иное как	1	2
289	с его	2	2
290	только после	5	2
291	мы будем	5	2
292	не то	4	2
293	меньше всего	2	2
294	ясно и	1	2
295	есть его	1	2
296	в которой	4	2
297	так или	1	2
298	из этих	2	2
299	говорят о	1	2
300	вообще не	1	2
301	на его	1	2
302	он должен	1	2
303	что ни	2	2
304	с такими	1	2
305	и заключается	1	2
306	как они	1	2
307	не будет	4	2
308	и может	5	2
309	и с	2	2
310	и чтобы	2	2
311	это было	4	2
312	бы нам	1	2
313	выходить за	1	2
314	нашего исследования	1	2
315	может нас	1	2
316	для чего	4	2
317	должно быть	3	2
318	понятия и	1	2
319	на первый	1	2
320	в эту	1	2
321	но если	3	2
322	для удобства	1	2
323	оказывается что	2	2
324	знаем что	4	2
325	образом и	1	2
326	которые в	1	2
327	без всяких	1	2
328	что этот	3	2
329	образ не	1	2
330	мы встречаемся	1	2
331	же мы	2	2
332	и очень	1	2
333	на один	1	2
334	однако уже	1	2
335	еще очень	1	2
336	она не	3	2
337	и другое	2	2
338	не имеет	2	2
339	в нас	1	2
340	но только	1	2
341	это мы	1	2
342	больше чем	2	2
343	вернее сказать	1	2
344	не потому	2	2
345	вот в	1	2
346	которого он	1	2
347	и надо	1	2
348	и другим	2	2
349	в окончательном	1	2
350	в этом-то	1	2
351	нам о	3	2
352	без всякого	2	2
353	подобно тому	1	2
354	нет никакой	2	2
355	уже с	2	2
356	что может	3	2
357	с собой	1	2
358	и всегда	1	2
359	ничего подобного	1	2
360	это только	1	2
361	является в	1	2
362	и который	1	2
363	мы вовсе	1	2
364	и всю	1	2
365	между тем	1	2
366	на одном	1	2
367	все время	24	2
368	если взять	2	2
369	том как	3	2
370	мы видим	6	2
371	исследования мы	1	2
372	и так	4	2
373	поэтому и	1	2
374	или его	3	2
375	не можем	3	2
376	от других	1	2
377	одно из	2	2
378	для него	1	2
379	есть та	1	2
380	не для	3	2
381	с этими	1	2
382	как его	1	2
383	но что	1	2
384	со всем	1	2
385	или иначе	1	2
386	действующих лиц	1	2
387	что для	5	2
388	от другого	1	2
389	которых мы	1	2
390	уже давно	1	2
391	вместе с	8	2
392	который бы	1	2
393	который мы	1	2
394	тому как	2	2
395	есть как	2	2
396	поскольку он	1	2
397	по существу	2	2
398	есть тот	1	2
399	в это	2	2
400	заставляет нас	2	2
401	о его	1	2
402	имел в	1	2
403	что нет	2	2
404	тем и	2	2
405	в результате	2	2
406	этой действительности	1	2
407	но еще	1	2
408	знак в	1	2
409	только что	15	2
410	в нечто	1	2
411	гораздо больше	1	2
412	взятые сами	1	2
413	понимать как	1	2
414	к его	1	2
415	не что	1	2
416	всем этом	1	2
417	уже одно	1	2
418	указывают на	1	2
419	а может	1	2
420	ее в	4	2
421	гораздо более	1	2
422	себя как	1	1
423	художественном произведении	1	1
424	подобного в	1	1
425	этого в	1	1
426	от самой	1	1
427	художественного произведения	1	1
428	начинается с	1	1
429	все остальное	2	1
430	роль играет	1	1
431	себе может	1	1
432	должен в	1	1
433	сразу и	1	1
434	которое мы	1	1
435	из самых	1	1
436	что эти	2	1
437	сам автор	2	1
438	от которых	1	1
439	и этот	3	1
440	той же	4	1
441	смотреть на	1	1
442	которую мы	1	1
443	момент который	1	1
444	бы что	1	1
445	нам в	2	1
446	время как	2	1
447	хуже чем	1	1
448	требует от	1	1
449	я не	4	1
450	но даже	1	1
451	то это	3	1
452	которое в	1	1
453	это время	2	1
454	быть в	1	1
455	на их	1	1
456	бы то	2	1
457	он приехал	1	1
458	события в	3	1
459	то мы	1	1
460	то общее	1	1
461	проникновение в	1	1
462	он может	2	1
463	о смерти	5	1
464	заметим что	1	1
465	и всякий	2	1
466	в общем	1	1
467	и никак	1	1
468	мы сейчас	2	1
