N	3gram	Losev_Prob_2	Istorich
1	и т д	6	15
2	в этих случаях	1	7
3	с другой стороны	5	7
4	в этом случае	7	5
5	до сих пор	4	5
6	в том что	4	5
7	тем не менее	12	5
8	что иное как	3	3
9	здесь мы имеем	1	3
10	в данном случае	5	3
11	в связи с	5	3
12	я не знаю	1	3
13	не что иное	3	3
14	том что в	2	2
15	еще не вполне	1	2
16	если я буду	1	2
17	точно так же	3	2
18	и здесь мы	2	2
19	что и здесь	1	2
20	с одной стороны	5	2
21	то и здесь	1	2
22	то время как	1	2
23	и то что	7	2
24	во всяком случае	10	2
25	только в связи	2	2
26	но тем не	1	2
27	в то время	1	2
28	о том что	14	2
29	не только не	2	2
30	но все же	1	2
31	мы имеем в	1	2
32	должны были бы	2	1
33	для нас важно	1	1
34	все еще не	1	1
35	к сожалению однако	1	1
36	что в этом	1	1
37	и той же	2	1
38	через несколько лет	1	1
39	будет сказать что	3	1
40	в таких например	1	1
41	подобно тому как	2	1
42	мы ничего не	1	1
43	отличаются друг от	1	1
44	в том числе	2	1
45	не будет иметь	1	1
46	что в данном	1	1
47	но далеко не	1	1
48	мы не будем	1	1
49	сами по себе	2	1
50	но и в	3	1
51	сказать что отношения	1	1
52	на самом же	1	1
53	только то что	3	1
54	что в нем	1	1
55	никак не мог	1	1
56	в таком случае	10	1
57	можно было бы	2	1
58	это вовсе не	1	1
59	об этом мы	1	1
60	вернее будет сказать	1	1
61	утверждать что в	1	1
62	вместе с тем	1	1
63	может быть и	2	1
64	это может быть	1	1
65	имеются не только	1	1
66	но в таком	3	1
67	не только в	2	1
68	заключается в том	2	1
69	том что и	1	1
70	обстоит дело с	1	1
71	ничего не знает	2	1
72	связаны между собой	1	1
73	так или иначе	6	1
74	мы здесь не	1	1
75	один из моментов	2	1
76	но вместе с	1	1
77	так же как	1	1
78	но уже не	2	1
79	а так как	1	1
80	есть не что	3	1
81	то обстоятельство что	1	1
82	это и есть	2	1
83	и прежде всего	2	1
84	на самом деле	2	1
85	ничего общего с	2	1
86	не может быть	3	1
87	с самого начала	2	1
88	не только на	1	1
89	мы и здесь	1	1
90	можно сказать что	3	1
91	но и не	2	1
92	также и в	1	1
93	на то что	4	1
94	друг от друга	2	1
95	одной и той	2	1
96	с этим мы	1	1
97	что представление о	1	1
98	самом же деле	1	1
99	в буквальном смысле	1	1
100	что здесь кроется	1	1
101	то и дело	1	1
102	и входит в	1	1
103	на том что	1	1
