N	2gram	Bakhtin_Pr_2	Komedia
1	и в	43	26
2	в г	1	17
3	и не	29	14
4	и его	8	12
5	к тому	4	12
6	так и	3	12
7	тому же	3	11
8	может быть	23	11
9	в том	6	11
10	в этом	13	10
11	но и	14	10
12	том что	2	9
13	если бы	3	9
14	вместе с	1	9
15	что в	4	9
16	было бы	5	8
17	и на	10	7
18	не только	11	7
19	на себя	2	7
20	что и	3	7
21	из них	2	7
22	ли не	1	7
23	еще не	9	6
24	в своем	4	6
25	о том	5	6
26	в нем	12	6
27	таким образом	5	6
28	в то	7	6
29	того чтобы	1	6
30	и здесь	3	6
31	в двух	1	6
32	во время	4	6
33	то что	7	6
34	с его	4	5
35	что он	13	5
36	так что	5	5
37	с этим	2	5
38	а затем	2	5
39	ни в	2	5
40	и с	5	5
41	хоть и	1	5
42	один из	1	5
43	в качестве	1	5
44	к этому	1	5
45	уже в	2	4
46	хотя и	5	4
47	в самом	7	4
48	что это	2	4
49	в целом	2	4
50	из этих	2	4
51	с их	2	4
52	в них	4	4
53	как и	14	4
54	в этих	6	4
55	не менее	3	4
56	это слово	5	4
57	как будто	1	4
58	как мы	10	4
59	что у	2	4
60	можно было	3	4
61	еще в	1	4
62	его в	3	4
63	между тем	3	4
64	в его	10	4
65	только в	4	4
66	же в	1	4
67	в начале	1	4
68	этот раз	1	4
69	так как	4	4
70	у него	6	4
71	на этот	4	4
72	что для	1	4
73	прежде всего	10	4
74	в руках	2	4
75	как это	1	4
76	о его	1	4
77	все же	3	4
78	и для	3	4
79	и от	1	4
80	одной из	1	4
81	точки зрения	13	4
82	например в	2	3
83	в котором	6	3
84	то же	8	3
85	в их	3	3
86	той же	3	3
87	вопрос о	2	3
88	того же	3	3
89	во всех	4	3
90	в обеих	1	3
91	но не	5	3
92	по отношению	5	3
93	как в	2	3
94	но в	10	3
95	так или	1	3
96	в этой	1	3
97	как он	2	3
98	друг другу	1	3
99	но все	2	3
100	человека в	4	3
101	в каждом	11	3
102	при всем	1	3
103	не имеет	1	3
104	того как	2	3
105	в самой	4	3
106	же время	5	3
107	связи с	1	3
108	что на	2	3
109	и сам	7	3
110	то время	2	3
111	в образе	2	3
112	и поэтому	1	3
113	из произведений	1	3
114	к нему	5	3
115	а у	1	3
