N	2gram	Losev_Prob_5	FransuaR
1	и в	30	41
2	то есть	21	24
3	мы уже	1	18
4	таким образом	13	17
5	в нем	6	16
6	и с	5	16
7	тела в	1	13
8	и его	6	13
9	но и	13	13
10	в этом	17	12
11	как мы	2	12
12	все эти	2	11
13	все это	1	11
14	в самом	5	10
15	не только	18	10
16	так как	6	10
17	и др	1	10
18	прежде всего	6	10
19	то что	18	10
20	и на	6	9
21	кроме того	2	9
22	о том	12	9
23	здесь в	2	9
24	и все	9	9
25	но в	9	8
26	в этой	10	8
27	никогда не	7	8
28	и до	2	7
29	в них	2	7
30	как и	7	7
31	том что	17	7
32	в его	12	7
33	вовсе не	8	7
34	у него	11	7
35	как бы	6	7
36	этот образ	2	7
37	что в	5	7
38	также и	12	6
39	в году	5	6
40	в эпоху	3	6
41	в то	4	6
42	в образе	1	6
43	один из	2	6
44	с помощью	2	6
45	вместе с	7	6
46	или в	4	6
47	сказать что	9	6
48	что он	7	6
49	и он	4	5
50	с его	1	5
51	в ее	3	5
52	в своем	11	5
53	что это	1	5
54	в себе	4	5
55	то же	2	5
56	еще в	5	5
57	но он	5	5
58	во всем	1	5
59	тем что	2	5
60	легенды о	1	5
61	так и	7	5
62	и что	6	5
63	а также	3	5
64	же время	1	5
65	в литературе	1	5
66	до нас	7	5
67	из них	2	5
68	в одном	3	5
69	большинстве случаев	1	5
70	там где	1	5
71	между собою	1	5
72	так же	5	5
73	того же	4	4
74	самом деле	2	4
75	в ней	3	4
76	он был	2	4
77	в живот	1	4
78	средних веков	1	4
79	как в	2	4
80	и как	6	4
81	и наконец	1	4
82	едва не	1	4
83	в другом	3	4
84	в преисподнюю	1	4
85	не в	7	4
86	даже в	1	4
87	того чтобы	2	4
88	все же	9	4
89	нового времени	4	4
90	у нас	7	4
91	и образ	1	4
92	и вообще	9	4
93	с ним	3	4
94	все время	3	4
95	тот же	3	4
96	с одной	3	4
97	именно на	2	4
98	уже в	2	4
99	в большинстве	1	4
100	в результате	7	4
101	земли и	2	4
102	в котором	2	4
103	и даже	14	4
104	с другой	6	4
105	именно в	3	4
106	одной стороны	3	4
107	и от	1	4
108	о котором	3	4
109	в большей	2	4
110	а в	6	4
111	не может	5	4
112	из этого	4	4
113	все что	2	4
114	они были	1	3
115	он сам	3	3
116	людей в	5	3
117	в чем	2	3
118	как у	1	3
119	мы будем	2	3
120	в одной	2	3
