N	3gram	Bakhtin_Fr_3	Myshleni
1	для того чтобы	3	14
2	по отношению к	2	12
3	в том что	1	11
4	с точки зрения	1	9
5	по сравнению с	2	5
6	в этом отношении	2	5
7	заключается в том	1	5
8	с самого начала	1	5
9	можно сказать что	2	5
10	отношение к объекту	1	5
11	в другом месте	1	4
12	подобно тому как	1	4
13	о том что	2	4
14	с таким же	1	3
15	в этом случае	1	3
16	тому как в	1	3
17	вместо того чтобы	1	3
18	до сих пор	4	3
19	можно было бы	2	3
20	в свою очередь	1	3
21	не может быть	2	3
22	устной речи в	1	3
23	том что в	1	2
24	с помощью которого	1	2
25	о том как	1	2
26	и не может	1	2
27	в той же	4	2
28	в отличие от	3	2
29	и в частности	1	2
30	все эти три	1	2
31	в высшей степени	1	2
32	то что он	1	2
33	с другой стороны	1	2
34	в свое время	1	2
35	только в пределах	1	2
36	его отношение к	2	2
37	само по себе	1	2
38	включает в себя	1	2
39	но все же	1	2
40	мы видим что	1	2
41	как мы видели	2	2
42	и в области	1	2
43	и в другом	1	2
44	что иное как	1	1
45	но как раз	1	1
46	он обнаруживает в	1	1
47	говорит об этом	2	1
48	самым существенным образом	1	1
49	мы имеем в	1	1
50	не знает ни	1	1
51	мы узнаем что	1	1
52	имеем в виду	1	1
53	на самом деле	3	1
54	две стороны одной	1	1
55	в том числе	3	1
56	те же самые	1	1
57	в том же	2	1
58	бы нам объяснить	1	1
59	они не могут	1	1
60	на первый план	1	1
61	для этой цели	1	1
62	как мы увидим	1	1
63	но прежде чем	1	1
64	в собственном смысле	1	1
65	том числе и	2	1
66	кроме того что	1	1
67	речи так как	1	1
68	в направлении к	1	1
69	и той же	2	1
70	к жизни и	1	1
71	как и его	1	1
72	может быть понято	1	1
73	в применении к	1	1
74	имели в виду	1	1
75	не что иное	1	1
76	обнаруживает в своем	1	1
77	стороны одной и	1	1
78	в первом случае	1	1
79	таким образом и	1	1
80	еще и в	1	1
81	до конца она	1	1
82	смысле этого слова	1	1
83	и на их	1	1
84	становится еще более	1	1
85	не только для	1	1
86	образом связаны с	1	1
87	в связи с	4	1
88	мы уже говорили	3	1
89	во всяком случае	1	1
90	и как они	1	1
91	в основе этого	2	1
92	есть не что	1	1
93	между этими двумя	1	1
94	все эти явления	1	1
95	в том чтобы	1	1
96	и вместе с	1	1
97	и даже с	1	1
98	мы знаем что	1	1
99	самое существенное в	1	1
100	как мы видим	1	1
101	в то же	6	1
102	в вопросе о	1	1
103	одной и той	2	1
104	тех или иных	1	1
105	так и по	1	1
106	не нуждается в	1	1
107	только на его	1	1
108	одной из важнейших	1	1
109	той или иной	2	1
